"kD" "s" "z1vector" "z2vector" "z3vector" "z4vector" "z5vector" "z6vector" "z7vector" "z8vector" "z9vector"
0.44 0.84 0.523603696170658 0.556947867292271 0.560898772904806 0.578420348353432 0.612679124952661 0.616852950420049 0.583239135663752 0.617545653608933 0.621737016550165
0.45 0.84 0.525752867049314 0.558494195960162 0.562319162645807 0.579536673222747 0.612992474627414 0.616991357609098 0.584269083430694 0.617755373780559 0.621767049614341
0.46 0.84 0.527830453550431 0.559972601940117 0.56367580752587 0.580621048073837 0.613289632196079 0.617123160029657 0.585270100406979 0.617952975913934 0.621795143913927
0.47 0.84 0.529840052469892 0.56138737594971 0.564972882923126 0.581674562464962 0.613571786748676 0.617248807325525 0.586243102580287 0.618139435075586 0.621821456896855
0.48 0.84 0.531784998141195 0.562742459079391 0.566214207811101 0.582698269488299 0.61384001535271 0.617368708652402 0.587188984455239 0.618315626426846 0.621846129042938
0.49 0.84 0.533668388769403 0.564041477510583 0.567403281962244 0.583693186675615 0.614095295699353 0.617483237192597 0.588108618269019 0.618482337433661 0.621869286115505
0.5 0.84 0.535493109448127 0.565287773162416 0.568543318586523 0.584660296880859 0.614338517112536 0.617592734071561 0.589002853405424 0.618640278368441 0.62189104106134
0.01 0.86 0.5 0.5 0.5 0.500000032989661 0.500000045734402 0.500000127890632 0.500003384572032 0.500008507302209 0.500052211503132
0.02 0.86 0.5 0.5 0.5 0.500000078462902 0.500000531851224 0.500006568214315 0.500009096743895 0.500159823018866 0.502430069847102
0.03 0.86 0.5 0.5 0.5 0.500000168640294 0.500010715187059 0.500281387347372 0.500022146681468 0.503187493807059 0.518189967476681
0.04 0.86 0.5 0.5 0.5 0.500000389994823 0.500279028376621 0.507341907512912 0.500058017302907 0.51784216275267 0.532419039565178
0.05 0.86 0.5 0.5 0.5 0.500001026322173 0.505687632028117 0.529502064291149 0.500171998383346 0.530725827640643 0.543194511754546
0.06 0.86 0.5 0.5 0.5 0.500003149693241 0.523272512010777 0.54489436131797 0.500580904498556 0.539777735474577 0.552880638698685
0.07 0.86 0.5 0.5 0.5 0.50001139691859 0.535345291271984 0.55599414215573 0.502119571300143 0.54730650572006 0.562091460864963
0.08 0.86 0.5 0.5 0.5 0.50004870378666 0.543574637409939 0.565402158053889 0.506894036438784 0.554103894897533 0.570984738116282
0.09 0.86 0.5 0.5 0.5 0.500242332967288 0.550443563111242 0.573816527680078 0.515101142105785 0.560438971944632 0.579567326744666
0.1 0.86 0.5 0.5 0.5 0.501303604517834 0.556613506975595 0.581365492816199 0.522295989823841 0.566387700286803 0.587760077931199
0.11 0.86 0.5 0.5 0.5 0.505703704706154 0.562265689552466 0.587974589851193 0.526982653811008 0.571953005510811 0.595403429426627
0.12 0.86 0.5 0.5 0.5 0.513429378125101 0.567454694425087 0.593520717760081 0.530258908128653 0.577116021471797 0.602253780695727
0.13 0.86 0.5 0.5 0.5 0.51936186189635 0.572201883257042 0.597955248510508 0.532978148484908 0.581857718223161 0.608017308255951
0.14 0.86 0.5 0.5 0.5 0.52334919127602 0.576522910872445 0.601379322583308 0.53548961141633 0.586167837029416 0.612472892911898
0.15 0.86 0.5 0.5 0.500000000000001 0.526600982737579 0.580436176827062 0.604008450251567 0.53790504298692 0.59004815883759 0.615638074775067
0.16 0.86 0.5 0.5 0.500000000000029 0.529576060799457 0.583964837279855 0.60606807384056 0.540255148800813 0.593512641860773 0.617781761347246
0.17 0.86 0.5 0.500000000000009 0.500000000000888 0.532397719394174 0.587136306260787 0.607728072510286 0.542547651947856 0.596585541257122 0.619240808362796
0.18 0.86 0.5 0.500000000000278 0.500000000028389 0.535100696646977 0.589980784935814 0.609100283239718 0.544784618614304 0.59929839909774 0.620269935683568
0.19 0.86 0.5 0.500000000009047 0.500000000946023 0.537699102847352 0.592529583006073 0.61025779059256 0.546966865861334 0.601686749112513 0.621025595661448
0.2 0.86 0.5 0.500000000307747 0.500000032838265 0.540201751643689 0.594813636286147 0.611250288287675 0.54909495608223 0.603787189192546 0.621600414557938
0.21 0.86 0.5 0.500000010948223 0.500001184410723 0.542615433786422 0.596862396262942 0.612112878525103 0.551169413769445 0.605635172396434 0.622050914260411
0.22 0.86 0.5 0.500000406341407 0.500043488052017 0.544945742754595 0.598703119150651 0.612871090244283 0.553190781950267 0.607263586529045 0.622412953640411
0.23 0.86 0.5 0.500015529254988 0.501274924782008 0.547197408709076 0.600360500452776 0.613543946315205 0.555159644035487 0.608702014025076 0.622710102124204
0.24 0.86 0.5 0.500532588767473 0.508288352661218 0.54937450400685 0.601856569938356 0.614145931386542 0.557076634837313 0.609976493081668 0.622958358675233
0.25 0.86 0.5 0.505713046586452 0.514272114340078 0.551480591120817 0.603210761863891 0.614688290943036 0.558942445904947 0.611109602761988 0.623168906921672
0.26 0.86 0.500000000000001 0.51177525586762 0.518881227174061 0.55351883337547 0.604440089867031 0.615179908404776 0.560757827045799 0.612120730191458 0.623349773942305
0.27 0.86 0.500000000000011 0.516254710124024 0.523053861603122 0.555492078811953 0.605559374518957 0.61562791014019 0.562523585148608 0.613026420478204 0.623506858884318
0.28 0.86 0.500000000000238 0.520299191816214 0.526909622583473 0.557402924066188 0.606581488508255 0.616038091524443 0.564240581108558 0.613840746699155 0.623644589167204
0.29 0.86 0.500000000005622 0.524061237547973 0.530487201962666 0.55925376320987 0.607517597781374 0.61641522291922 0.565909725453727 0.614575664348241 0.623766350414657
0.3 0.86 0.500000000145714 0.527575142110604 0.533815844961857 0.561046825194123 0.608377386507307 0.616763273469868 0.567531973127889 0.61524133263727 0.623874775162236
0.31 0.86 0.500000004127901 0.53086482994294 0.536920626815418 0.562784202605934 0.609169260082264 0.617085577575596 0.569108317776823 0.615846396073326 0.623971941155206
0.32 0.86 0.500000126988493 0.533950921417018 0.539823347905126 0.564467873775379 0.60990052435183 0.617384960645871 0.570639785802913 0.616398225982876 0.624059510383333
0.33 0.86 0.500004174022965 0.536851534537901 0.542543063176793 0.566099719779319 0.610577541534764 0.617663835452222 0.572127430388847 0.616903124847831 0.624138828412205
0.34 0.86 0.500133097238315 0.53958267674796 0.545096502991512 0.567681537522112 0.611205864554121 0.617924276909773 0.573572325640933 0.617366497686244 0.624210996575607
0.35 0.86 0.502009124229758 0.542158552632594 0.547498418072589 0.569215049800353 0.611790352025712 0.618168080805841 0.574975560962597 0.617792995049009 0.624276925271745
0.36 0.86 0.505725863826073 0.544591816981015 0.549761864531839 0.570701913051538 0.612335266296543 0.618396810421696 0.576338235736852 0.618186632007269 0.624337373877402
0.37 0.86 0.508757072662578 0.546893784943002 0.55189844085028 0.572143723328618 0.612844356845365 0.618611833910786 0.577661454371057 0.618550887063562 0.624392981035807
0.38 0.86 0.511564188387625 0.549074607809496 0.553918486044281 0.573542020920783 0.613320931164656 0.618814354539145 0.578946321737113 0.618888784395973 0.624444287919525
0.39 0.86 0.514257004553458 0.551143421008774 0.555831246266763 0.574898293946894 0.613767915004976 0.619005435356062 0.580193939024212 0.619202962324066 0.624491756298033
0.4 0.86 0.516848108967572 0.553108469472218 0.557645015579648 0.576213981174785 0.614187903616541 0.619186019476318 0.581405400008739 0.619495730409197 0.624535782715554
0.41 0.86 0.519343756060335 0.554977214432942 0.559367255467904 0.577490474262601 0.614583205389387 0.61935694687365 0.582581787736275 0.619769117185511 0.624576709723215
0.42 0.86 0.521749431837287 0.556756424885822 0.561004696760481 0.578729119573626 0.614955879082281 0.619518968377525 0.583724171603366 0.620024910164032 0.624614834856667
0.43 0.86 0.524070147329257 0.558452256293782 0.562563426915899 0.579931219680981 0.615307765644946 0.619672757410597 0.584833604821353 0.620264689456604 0.624650417871051
0.44 0.86 0.526310500617094 0.560070318624902 0.564048965073271 0.581098034651066 0.615640515478204 0.619818919887841 0.585911122240851 0.620489856122326 0.624683686616499
0.45 0.86 0.528474723492708 0.56161573541327 0.565466326828262 0.582230783173049 0.615955611840512 0.619958002609794 0.586957738512992 0.620701656138936 0.624714841843947
0.46 0.86 0.530566721456096 0.563093195227563 0.566820080341765 0.583330643584787 0.616254390994497 0.620090500414512 0.587974446562133 0.620901200738186 0.62474406116247
0.47 0.86 0.532590108294425 0.564506996685954 0.56811439510702 0.584398754832392 0.616538059590765 0.620216862300295 0.588962216344187 0.621089483711262 0.624771502318477
0.48 0.86 0.53454823609161 0.565861087959708 0.569353084473529 0.585436217390382 0.61680770970572 0.620337496690308 0.58992199386474 0.621267396182054 0.624797305929088
0.49 0.86 0.536444221365661 0.567159101549773 0.570539642841808 0.586444094161425 0.617064331882957 0.62045277597808 0.590854700431757 0.62143573925806 0.624821597773213
0.5 0.86 0.53828096791295 0.568404384992649 0.57167727829294 0.587423411368621 0.61730882647188 0.620563040467373 0.591761232118507 0.621595234897104 0.624844490721988
0.01 0.88 0.5 0.5 0.5 0.500000033073323 0.500000046721063 0.500000136477529 0.500003406071643 0.500009006720567 0.500058662488246
0.02 0.88 0.5 0.5 0.5 0.500000079676575 0.500000595852419 0.500007859082079 0.500009313640243 0.500187625732777 0.502915920158816
0.03 0.88 0.5 0.5 0.5 0.500000175353744 0.500013449965006 0.50037399092058 0.500023319344124 0.503927907629474 0.51943500375751
0.04 0.88 0.5 0.5 0.5 0.500000419739012 0.500389797168353 0.509423168005628 0.500063481509465 0.519367473188446 0.533198881593853
0.05 0.88 0.5 0.5 0.5 0.50000115535024 0.507631943586046 0.531841819946315 0.500197336167928 0.531757884820029 0.543844171564295
0.06 0.88 0.5 0.5 0.5 0.500003745509219 0.525572417331458 0.546479607217069 0.500701623650947 0.54068370878194 0.553538888112965
0.07 0.88 0.5 0.5 0.5 0.500014446066876 0.53694680688734 0.557362160114764 0.502653394570036 0.548258868517325 0.562815613679824
0.08 0.88 0.5 0.5 0.5 0.50006626279728 0.545054453793963 0.566772053585414 0.508416858395274 0.555168382461322 0.571808536543778
0.09 0.88 0.5 0.5 0.5 0.500353643127998 0.551982356633104 0.575296567652161 0.517082336639772 0.561642497995939 0.58052013812962
0.1 0.88 0.5 0.5 0.5 0.501965611469351 0.5582636123513 0.583027025275214 0.523931535418312 0.567741972389305 0.588875997918383
0.11 0.88 0.5 0.5 0.5 0.507794255699994 0.564042580399595 0.589868237099225 0.528345524006243 0.57346282168872 0.596726247597108
0.12 0.88 0.5 0.5 0.5 0.515689742329431 0.569361014962441 0.59566949926403 0.531553053946838 0.578781791283395 0.603835478110296
0.13 0.88 0.5 0.5 0.5 0.521099615657663 0.574234297565704 0.600343267969522 0.53430402161404 0.58367605007173 0.609902132475626
0.14 0.88 0.5 0.5 0.5 0.524912928977595 0.578674476773227 0.603957118802378 0.536881104150157 0.588131763045033 0.614665924217377
0.15 0.88 0.5 0.5 0.500000000000003 0.52816895914736 0.582697580962705 0.606717534332308 0.539370183182707 0.592147581332767 0.618087846141785
0.16 0.88 0.5 0.500000000000001 0.500000000000101 0.531195522280391 0.586325349727665 0.608861660618101 0.541793932048139 0.595735119628515 0.620408271248795
0.17 0.88 0.5 0.500000000000034 0.500000000003493 0.534077801394954 0.589584613848486 0.610575310274714 0.544157956565704 0.598917294759827 0.62197624490665
0.18 0.88 0.5 0.500000000001188 0.500000000125567 0.536841746831876 0.592505681165879 0.611982037498762 0.546463840442781 0.601725325600187 0.623070994421835
0.19 0.88 0.5 0.500000000043444 0.500000004701008 0.539499640627392 0.595120476923986 0.613162180508814 0.548712310625263 0.604195267082544 0.623867057824399
0.2 0.88 0.5 0.500000001661804 0.50000018314133 0.542059899650698 0.597460873388425 0.614169812919155 0.550903927950845 0.606364819413115 0.62446760637236
0.21 0.88 0.5 0.500000066408678 0.5000073730705 0.544529195462216 0.599557415306533 0.615042714637294 0.553039239692505 0.608270851703364 0.624935083484122
0.22 0.88 0.5 0.500002757441046 0.500284688747093 0.546913066963414 0.601438484857194 0.615808080112723 0.555118823506339 0.609947765273672 0.625308724696175
0.23 0.88 0.5 0.500113733663636 0.504800876209335 0.549216216847507 0.603129854095838 0.616485987872816 0.557143306403261 0.611426606692864 0.62561407656838
0.24 0.88 0.5 0.502746086876917 0.512380971457755 0.551442708787042 0.604654533344046 0.61709160502702 0.559113374472444 0.612734745468433 0.625868330246855
0.25 0.88 0.5 0.509900687618119 0.517582045653062 0.553596111743499 0.606032820914438 0.617636626850743 0.561029777185087 0.613895922960287 0.626083409519997
0.26 0.88 0.500000000000004 0.515002051933519 0.522111878410246 0.555679608118392 0.607282474583847 0.618130238559833 0.56289332795595 0.614930513777615 0.626267813685362
0.27 0.88 0.500000000000079 0.519372631170094 0.526273529370095 0.557696075487747 0.60841894567955 0.618579772296367 0.564704902054916 0.615855886876351 0.626427750669625
0.28 0.88 0.500000000001914 0.523412425181443 0.530122925208786 0.559648148666583 0.609455635760238 0.618991165725949 0.566465432667757 0.616686794548716 0.626567854257738
0.29 0.88 0.500000000051141 0.527175893833481 0.533694639199878 0.56153826698661 0.610404151033284 0.619369288793915 0.568175905708101 0.617435748140298 0.626691650662462
0.3 0.88 0.500000001498586 0.530691292032617 0.537017671880661 0.563368710382098 0.611274540521545 0.619718181040205 0.569837353838858 0.618113359864913 0.626801869809911
0.31 0.88 0.500000047881539 0.533982231621192 0.540117079238932 0.565141626961402 0.612075511230916 0.620041227021086 0.571450850053198 0.61872864273171 0.626900657890713
0.32 0.88 0.500001648242748 0.537069328409603 0.543014654257702 0.566859054077729 0.612814618084347 0.620341288091 0.573017501082121 0.61928926777999 0.626989725593768
0.33 0.88 0.500057714151464 0.5399707141819 0.545729444736845 0.568522934425964 0.613498429014247 0.620620802871737 0.574538440830797 0.619801781507314 0.627070453495101
0.34 0.88 0.501266677148639 0.542702413045068 0.548278173693778 0.570135128331171 0.614132666996005 0.620881864886583 0.576014823994549 0.620271787974682 0.627143968312709
0.35 0.88 0.505123603810034 0.545278647478667 0.550675584402712 0.571697423123499 0.614722331427564 0.621126283290295 0.577447819964541 0.620704100494056 0.62721119897287
0.36 0.88 0.508393957911887 0.547712090608767 0.55293472550885 0.573211540289031 0.615271801428245 0.621355630911226 0.578838607100468 0.6211028676127 0.6272729184418
0.37 0.88 0.511343564369189 0.550014075802578 0.555067188074933 0.574679140929433 0.61578492354694 0.621571282648072 0.58018836742145 0.621471677637314 0.627329775359149
0.38 0.88 0.51416483085885 0.552194772046797 0.55708330379681 0.576101829942704 0.616265086161185 0.621774446447555 0.581498281745439 0.621813645374106 0.627382318256975
0.39 0.88 0.516876785195937 0.554263331667171 0.558992311641993 0.577481159244073 0.616715282589136 0.621966188513265 0.58276952529102 0.622131484195745 0.627431014314334
0.4 0.88 0.519486532685653 0.55622801551521 0.560802498650372 0.578818630273487 0.617138164668639 0.622147453983736 0.584003263742584 0.622427566028888 0.627476264033864
0.41 0.88 0.522000106270956 0.558096299662274 0.562521319469412 0.580115695979612 0.61753608830397 0.622319084018967 0.585200649770004 0.622703971404214 0.627518412839357
0.42 0.88 0.524422995267372 0.559874966810869 0.564155498290604 0.58137376242593 0.617911152251728 0.622481830015423 0.586362819986564 0.622962531327553 0.627557760323382
0.43 0.88 0.526760223772791 0.561570184993148 0.565711116145986 0.582594190129923 0.618265231216758 0.622636365506805 0.587490892323519 0.62320486241107 0.627594567683226
0.44 0.88 0.529016404876864 0.563187575629493 0.567193685966359 0.583778295219164 0.618600004156351 0.622783296185888 0.588585963796014 0.623432396440126 0.62762906374703
0.45 0.88 0.531195786784679 0.564732272631039 0.56860821736136 0.584927350466966 0.618916978544593 0.622923168390251 0.589649108632785 0.623646405335979 0.627661449893162
0.46 0.88 0.533302292528936 0.566208973923192 0.569959272729741 0.586042586253694 0.619217511225406 0.623056476324098 0.590681376740828 0.623848022299033 0.627691904093615
0.47 0.88 0.535339554301548 0.567621986523515 0.571251016026021 0.587125191487011 0.619502826379758 0.623183668233818 0.591683792475871 0.624038259774825 0.627720584258732
0.48 0.88 0.537310943244803 0.568975266112446 0.57248725528226 0.58817631450445 0.619774031046509 0.623305151712576 0.592657353689803 0.624218024769216 0.627747631020653
0.49 0.88 0.539219595396689 0.57027245187833 0.573671479799343 0.589197063974065 0.620032128564795 0.62342129827598 0.59360303102702 0.6243881319454 0.627773170062776
0.5 0.88 0.541068434367139 0.571516897291009 0.574806892771983 0.590188509803194 0.620278030246438 0.623532447324687 0.594521767442828 0.62454931485902 0.62779731407969
0.01 0.9 0.5 0.5 0.5 0.500000033160002 0.500000047757274 0.500000145768724 0.500003428381747 0.500009548487628 0.500065985455068
0.02 0.9 0.5 0.5 0.5 0.500000080947879 0.500000669064099 0.500009420552004 0.500009542512024 0.500220751129551 0.503476286768926
0.03 0.9 0.5 0.5 0.5 0.500000182548908 0.500016937712968 0.500497475069516 0.500024591186788 0.504787389959637 0.520577087163136
0.04 0.9 0.5 0.5 0.5 0.500000452714732 0.500544881215696 0.511749432798652 0.500069634354815 0.520768645851722 0.533913011697637
0.05 0.9 0.5 0.5 0.5 0.500001304880224 0.509867301067595 0.533945065853537 0.500227183903569 0.532713049377765 0.544457641302581
0.06 0.9 0.5 0.5 0.5 0.500004474431356 0.527637002927066 0.5479238669927 0.500850026026734 0.541553821220147 0.554172962181812
0.07 0.9 0.5 0.5 0.5 0.500018418198358 0.538445611430848 0.558636253580236 0.503310098924822 0.549190693832671 0.56352029584806
0.08 0.9 0.5 0.5 0.5 0.500090745361705 0.546485031107119 0.56806544177015 0.510094555717979 0.556217025607885 0.572613307721874
0.09 0.9 0.5 0.5 0.5 0.500517921851378 0.553487602704596 0.576705171850902 0.518989997139685 0.562830592943567 0.581450819413395
0.1 0.9 0.5 0.5 0.5 0.502910172769681 0.559885215337236 0.584617263374608 0.525462092650696 0.569079749951898 0.589963141968758
0.11 0.9 0.5 0.5 0.5 0.510102821263499 0.565793172228664 0.591691227906251 0.529659035556357 0.574954879357116 0.598010410187386
0.12 0.9 0.5 0.5 0.5 0.517755406063616 0.571242686038355 0.597753561273338 0.532832426581346 0.580428930897468 0.60536756008481
0.13 0.9 0.5 0.5 0.5 0.522731925246993 0.576243815705202 0.602679231916372 0.535628781649922 0.585475531033905 0.61173081877815
0.14 0.9 0.5 0.5 0.5 0.526448044253876 0.580805126044238 0.606498236071825 0.538275935761174 0.5900773215772 0.616806947425109
0.15 0.9 0.5 0.5 0.500000000000009 0.529731832924518 0.584940206173348 0.609402697288323 0.54083999761429 0.594229729889802 0.620499071040848
0.16 0.9 0.5 0.500000000000003 0.500000000000358 0.532815711830453 0.58866925234855 0.611639671791518 0.543337825347806 0.597941841421057 0.623010344570614
0.17 0.9 0.5 0.50000000000013 0.500000000013869 0.535760094355272 0.592018388498549 0.613411883961203 0.54577356483264 0.601235019131761 0.624696785370337
0.18 0.9 0.5 0.500000000005115 0.500000000560251 0.538585545695082 0.595017937606861 0.614855951136693 0.548148482547724 0.604139966799873 0.625862522089472
0.19 0.9 0.5 0.500000000210329 0.500000023556495 0.541303248649411 0.59770038916334 0.616060367814341 0.55046325175987 0.606693122951784 0.626701867717943
0.2 0.9 0.5 0.500000009042359 0.500001028501331 0.543921361978531 0.600098536383972 0.617084105525626 0.552718439702453 0.608933212884151 0.62732969843528
0.21 0.9 0.5 0.500000405366399 0.500045662522578 0.546446464157609 0.602244027540173 0.617967910975178 0.554914619082688 0.610898494628818 0.627815008941791
0.22 0.9 0.5 0.500018674305252 0.50155637786742 0.548884046657282 0.60416639618872 0.618740805807935 0.557052404088253 0.612624889576449 0.628200739068265
0.23 0.9 0.5 0.500742343657332 0.509549329958898 0.551238788871917 0.605892522918523 0.619424015691591 0.559132467235848 0.614144933317085 0.628514583550333
0.24 0.9 0.5 0.50707614410515 0.515849183999755 0.553514749405467 0.607446431348065 0.620033442759839 0.561155547893453 0.615487358638934 0.628775016590114
0.25 0.9 0.500000000000001 0.513339753712994 0.520818670831691 0.555715507120147 0.608849314024028 0.62058126275666 0.56312245554461 0.616677101357962 0.6289947514466
0.26 0.9 0.500000000000023 0.518121517418621 0.525327521912293 0.557844266763273 0.610119698950154 0.621076980844968 0.565034069367874 0.61773555239751 0.629182786917235
0.27 0.9 0.500000000000567 0.522473865650102 0.529482442046955 0.559903938588262 0.611273689824084 0.621528145790025 0.566891335212017 0.618680928733879 0.629345655024644
0.28 0.9 0.500000000015526 0.526515117821441 0.533326121545687 0.561897198611427 0.61232523446048 0.621940844067466 0.568695260767423 0.619528681289733 0.629488204584514
0.29 0.9 0.500000000468626 0.530280776709742 0.536892377728441 0.563826534326807 0.61328639301737 0.622320049118859 0.5704469095393 0.620291892407351 0.629614107290514
0.3 0.9 0.500000015488009 0.533798112279112 0.540210169499692 0.565694279431375 0.614167589981798 0.622669873201789 0.572147394084864 0.620981638873842 0.629726193174783
0.31 0.9 0.500000555294552 0.53709069977754 0.543304548139668 0.567502640206984 0.614977842093981 0.622993752374206 0.57379786886803 0.621607310905873 0.629826678318676
0.32 0.9 0.500020893203471 0.54017916805562 0.54619730273824 0.5692537155493 0.615724959515606 0.623294584674401 0.575399523001305 0.622176885726058 0.62991732280981
0.33 0.9 0.500626155979024 0.543081666991894 0.548907476465533 0.570949512152496 0.616415720527112 0.623574834937852 0.576953573078639 0.622697158607759 0.629999542496834
0.34 0.9 0.504242917996296 0.545814240646055 0.551451787121892 0.572591956000974 0.617056021616046 0.623836615427833 0.578461256250652 0.623173936123516 0.630074489490483
0.35 0.9 0.507851219619093 0.548391132261094 0.553844972352416 0.574182901050899 0.617651005526276 0.624081748657433 0.579923823651735 0.623612196848986 0.630143111110449
0.36 0.9 0.510962140396512 0.550825035811141 0.556100074897328 0.575724135780963 0.618205170033936 0.624311816909453 0.581342534254869 0.624016224593009 0.630206193701319
0.37 0.9 0.513921308712488 0.553127305070613 0.558228679744036 0.577217388136261 0.618722460130191 0.624528201688172 0.582718649203023 0.6243897187226 0.630264395652008
0.38 0.9 0.516762462588547 0.555308128625074 0.56024111242544 0.578664329269524 0.619206346064983 0.624732115457416 0.584053426644503 0.624735885539678 0.630318272594991
0.39 0.9 0.519494006827403 0.557376677347074 0.562146605723911 0.580066576391321 0.619659889423606 0.624924627402161 0.585348117082609 0.625057514053867 0.630368296862127
0.4 0.9 0.522122604595677 0.559341229434395 0.563953440523869 0.581425694968834 0.620085799116751 0.625106684511453 0.586603959236757 0.625357038934975 0.630414872668061
0.41 0.9 0.524654284459401 0.561209277027496 0.565669065388035 0.582743200456688 0.62048647888926 0.625279128963463 0.587822176402114 0.625636592939562 0.630458348077492
0.42 0.9 0.527094548592498 0.562987617597263 0.567300198526142 0.584020559699462 0.620864067704807 0.625442712561842 0.589003973287312 0.625898050691501 0.630499024524726
0.43 0.9 0.529448436317783 0.5646824326582 0.568852915116509 0.585259192111256 0.621220474146915 0.625598108801457 0.59015053330447 0.626143065351582 0.630537164451131
0.44 0.9 0.53172057754189 0.566299355868373 0.570332722383368 0.58646047071095 0.621557405790805 0.625745923013616 0.591263016282167 0.626373099427673 0.630572997481573
0.45 0.9 0.533915238559013 0.567843532191091 0.571744624391141 0.58762572307099 0.621876394343188 0.625886700944374 0.59234255656986 0.626589450745457 0.630606725456566
0.46 0.9 0.536036361488647 0.569319669488657 0.573093178164828 0.588756232221366 0.622178817215003 0.626020936045941 0.59339026150121 0.62679327441173 0.630638526560694
0.47 0.9 0.538087598364839 0.570732083676533 0.574382542463427 0.589853237538014 0.622465916081841 0.626149075704579 0.594407210183723 0.626985601449763 0.630668558731712
0.48 0.9 0.540072340714085 0.572084738372724 0.575616520305711 0.590917935635303 0.622738812895082 0.626271526584538 0.595394452582608 0.627167354662752 0.630696962492901
0.49 0.9 0.541993745313893 0.573381279821211 0.576798596163251 0.591951481275062 0.622998523730633 0.626388659233246 0.596353008867923 0.627339362181415 0.630723863319792
0.5 0.9 0.543854756706345 0.574625067741867 0.577931968585336 0.592954988299148 0.623245970799052 0.626500812065962 0.597283868995501 0.627502369070686 0.630749373628503
0.01 0.92 0.5 0.5 0.5 0.500000033249677 0.500000048844353 0.500000155819759 0.500003451500058 0.500010136030315 0.50007430029196
0.02 0.92 0.5 0.5 0.5 0.50000008227806 0.500000752873393 0.5000113114198 0.500009783796096 0.500260224203582 0.504112759408765
0.03 0.92 0.5 0.5 0.5 0.500000190256754 0.500021394114535 0.500661755212983 0.500025970360742 0.505760593836451 0.521618868274971
0.04 0.92 0.5 0.5 0.5 0.500000489289432 0.500760976507346 0.5142275484456 0.500076567711975 0.522047998112151 0.53457064306791
0.05 0.92 0.5 0.5 0.5 0.500001478440244 0.512281442876733 0.535831221407191 0.500262390035481 0.533604169856952 0.545040121702976
0.06 0.92 0.5 0.5 0.5 0.500005368678054 0.529494607313731 0.549245253984312 0.501032280549784 0.542394761856439 0.554786385989265
0.07 0.92 0.5 0.5 0.5 0.500023612842732 0.539861008017081 0.559827533312044 0.504105890473231 0.550106034353622 0.564208535470949
0.08 0.92 0.5 0.5 0.5 0.500125010544248 0.547873708666539 0.569290453023469 0.51188249600824 0.557252880486135 0.573402245038555
0.09 0.92 0.5 0.5 0.5 0.500759256316684 0.554962853658245 0.578048860055771 0.520800751582727 0.564005921502076 0.582363136335246
0.1 0.92 0.5 0.5 0.5 0.504192647222698 0.561480570079781 0.586141171295009 0.526903307047134 0.570403471336599 0.591026030741692
0.11 0.92 0.5 0.5 0.5 0.512463610030677 0.567519127219431 0.593446360658162 0.530935555986543 0.576431387091882 0.59926100360519
0.12 0.92 0.5 0.5 0.5 0.519637933373817 0.57310098085419 0.599773084190237 0.534102278838598 0.582059367795049 0.606854795951328
0.13 0.92 0.5 0.5 0.5 0.524291855573651 0.578231393214477 0.604961370875187 0.536954145598823 0.587257762390209 0.613506237713294
0.14 0.92 0.5 0.5 0.500000000000001 0.527965536004184 0.582915542425109 0.609000474979964 0.539674534557567 0.59200577196269 0.618896007446224
0.15 0.92 0.5 0.5 0.50000000000003 0.531292099825412 0.58716451008782 0.61206229035307 0.542314515769502 0.596295539614639 0.622870154394917
0.16 0.92 0.5 0.500000000000012 0.500000000001272 0.53443691437139 0.5909968229684 0.614401089827395 0.544886739539273 0.600133460758675 0.625586458999018
0.17 0.92 0.5 0.500000000000502 0.500000000055501 0.537444397440991 0.594437770648961 0.616237179038083 0.547394341914844 0.603539140149077 0.627401475322866
0.18 0.92 0.5 0.500000000022178 0.500000002518999 0.540331791655902 0.597517592488813 0.617721624806912 0.549838379787812 0.606542573635535 0.628643962507259
0.19 0.92 0.5 0.500000001025393 0.500000118877904 0.543109597026375 0.600269282819852 0.618952061521303 0.552219495916683 0.609180437730212 0.629529673630203
0.2 0.92 0.5 0.500000049510556 0.500005797931606 0.54578579101141 0.602726533105941 0.619992928413503 0.554538269515037 0.611492395478682 0.630186435021714
0.21 0.92 0.5 0.50000248316454 0.500272212687921 0.548366874800554 0.604922099828699 0.620888255702513 0.556795301262538 0.613518057502345 0.630690478507712
0.22 0.92 0.5 0.500123416713539 0.505272825509892 0.550858298396112 0.606886689364967 0.621669067911061 0.558991244048081 0.615294864669527 0.631088804029111
0.23 0.92 0.5 0.503293277646866 0.513506260845809 0.553264722253786 0.608648320113271 0.622357836296016 0.561126818104746 0.616856861367465 0.631411438782921
0.24 0.92 0.5 0.511074666628603 0.519119908088498 0.555590203867686 0.610232059906022 0.622971254026785 0.563202818368308 0.618234172108269 0.631678237015052
0.25 0.92 0.500000000000006 0.516498126768743 0.524030913791849 0.557838335739814 0.611660024439902 0.623522009694017 0.565220116685314 0.619452956891053 0.631902753578828
0.26 0.92 0.500000000000146 0.521211019222067 0.528531195865705 0.560012348524021 0.612951537122976 0.624019947388677 0.567179660386093 0.62053565006769 0.632094515339782
0.27 0.92 0.500000000004096 0.525562997207829 0.532680537544173 0.562115188549915 0.614123374947027 0.624472843743066 0.569082468298145 0.621501339554764 0.632260394309597
