"G" "X" "Y" "O" "A" "D"
934 0.429319003552039 3.23985478972513e-51 0.57084734371458 0.541076584403233 0.112667260267942
935 0.429318996196684 2.78619874719525e-51 0.570847351070866 0.541076574765084 0.112667277859729
936 0.429318988949323 2.39606520977703e-51 0.570847358319144 0.541076565268446 0.112667295193228
937 0.42931898180837 2.06055953952212e-51 0.570847365461 0.541076555911239 0.112667312272229
938 0.429318974772264 1.77203255523332e-51 0.570847372497997 0.541076546691418 0.11266732910047
939 0.429318967839465 1.52390613959671e-51 0.570847379431673 0.541076537606964 0.112667345681633
940 0.429318961008457 1.31052326534628e-51 0.570847386263547 0.54107652865589 0.112667362019344
941 0.429318954277743 1.12701902123494e-51 0.570847392995112 0.541076519836239 0.112667378117179
942 0.429318947645853 9.69209697355693e-52 0.570847399627841 0.54107651114608 0.112667393978659
943 0.429318941111335 8.33497401087859e-52 0.570847406163186 0.541076502583512 0.112667409607255
944 0.429318934672759 7.16788029022727e-52 0.570847412602577 0.541076494146663 0.112667425006386
945 0.429318928328717 6.16420724723313e-52 0.570847418947422 0.541076485833685 0.112667440179421
946 0.429318922077822 5.30107214036126e-52 0.570847425199109 0.541076477642761 0.11266745512968
947 0.429318915918704 4.5587963486931e-52 0.570847431359006 0.541076469572099 0.112667469860434
948 0.429318909850017 3.92045672015348e-52 0.570847437428462 0.541076461619932 0.112667484374904
949 0.429318903870432 3.37149974142927e-52 0.570847443408803 0.541076453784521 0.112667498676268
950 0.429318897978642 2.89940973308706e-52 0.570847449301338 0.541076446064152 0.112667512767653
951 0.429318892173358 2.49342350510892e-52 0.570847455107356 0.541076438457135 0.112667526652144
952 0.42931888645331 2.14428496730941e-52 0.570847460828129 0.541076430961807 0.112667540332776
953 0.429318880817246 1.84403410002236e-52 0.570847466464906 0.541076423576528 0.112667553812545
954 0.429318875263932 1.58582547382095e-52 0.570847472018923 0.541076416299681 0.112667567094398
955 0.429318869792155 1.36377218071894e-52 0.570847477491392 0.541076409129675 0.112667580181242
956 0.429318864400717 1.17281161865418e-52 0.570847482883513 0.541076402064942 0.11266759307594
957 0.429318859088438 1.00859006928577e-52 0.570847488196465 0.541076395103934 0.112667605781313
958 0.429318853854155 8.67363437602754e-53 0.570847493431409 0.541076388245131 0.11266761830014
959 0.429318848696725 7.45911890313788e-53 0.570847498589492 0.54107638148703 0.112667630635162
960 0.429318843615019 6.41466446863864e-53 0.570847503671842 0.541076374828154 0.112667642789075
961 0.429318838607923 5.51645849431136e-53 0.570847508679571 0.541076368267046 0.112667654764541
962 0.429318833674345 4.74402272606332e-53 0.570847513613774 0.54107636180227 0.112667666564177
963 0.429318828813203 4.07974634992383e-53 0.570847518475532 0.541076355432412 0.112667678190567
964 0.429318824023434 3.5084844827753e-53 0.570847523265906 0.541076349156077 0.112667689646254
965 0.42931881930399 3.0172128838248e-53 0.570847527985947 0.541076342971895 0.112667700933743
966 0.42931881465384 2.59473101459475e-53 0.570847532636686 0.54107633687851 0.112667712055506
967 0.429318810071964 2.23140667750638e-53 0.570847537219141 0.54107633087459 0.112667723013974
968 0.429318805557362 1.91895641107723e-53 0.570847541734315 0.541076324958821 0.112667733811546
969 0.429318801109045 1.65025663496707e-53 0.570847546183195 0.54107631912991 0.112667744450583
970 0.42931879672604 1.41918123917123e-53 0.570847550566754 0.541076313386581 0.112667754933414
971 0.429318792407388 1.22046191455887e-53 0.570847554885953 0.541076307727577 0.112667765262332
972 0.429318788152145 1.04956804043316e-53 0.570847559141735 0.54107630215166 0.112667775439596
973 0.429318783959378 9.02603390669994e-54 0.570847563335032 0.541076296657611 0.112667785467434
974 0.429318779828172 7.76217303438211e-54 0.570847567466762 0.541076291244228 0.11266779534804
975 0.429318775757621 6.67528289259152e-54 0.570847571537827 0.541076285910325 0.112667805083574
976 0.429318771746836 5.74058335744875e-54 0.57084757554912 0.541076280654736 0.112667814676167
977 0.429318767794939 4.9367641122771e-54 0.570847579501517 0.541076275476312 0.112667824127919
978 0.429318763901066 4.24549879219304e-54 0.570847583395884 0.54107627037392 0.112667833440895
979 0.429318760064364 3.65102715996265e-54 0.570847587233071 0.541076265346442 0.112667842617135
980 0.429318756283994 3.13979578713983e-54 0.57084759101392 0.541076260392779 0.112667851658646
981 0.429318752559128 2.70014904836404e-54 0.570847594739256 0.541076255511847 0.112667860567405
982 0.429318748888953 2.32206338378588e-54 0.570847598409896 0.54107625070258 0.112667869345363
983 0.429318745272665 1.99691877105877e-54 0.570847602026642 0.541076245963923 0.112667877994439
984 0.429318741709473 1.71730219667706e-54 0.570847605590285 0.541076241294841 0.112667886516526
985 0.429318738198597 1.47683864599425e-54 0.570847609101605 0.541076236694312 0.112667894913488
986 0.429318734739269 1.27004575865427e-54 0.570847612561371 0.541076232161329 0.112667903187163
987 0.429318731330732 1.09220883571712e-54 0.570847615970339 0.541076227694901 0.11266791133936
988 0.429318727972241 9.39273348759093e-55 0.570847619329255 0.541076223294051 0.112667919371864
989 0.429318724663061 8.07752500255983e-55 0.570847622638855 0.541076218957816 0.112667927286431
990 0.429318721402467 6.94647727712498e-55 0.570847625899861 0.541076214685247 0.112667935084793
991 0.429318718189747 5.97380339106075e-55 0.570847629112988 0.541076210475409 0.112667942768657
992 0.429318715024197 5.13732720996717e-55 0.570847632278938 0.541076206327382 0.112667950339703
993 0.429318711905125 4.4179777890215e-55 0.570847635398405 0.541076202240257 0.112667957799588
994 0.429318708831849 3.79935457225463e-55 0.57084763847207 0.541076198213141 0.112667965149943
995 0.429318705803696 3.26735347429529e-55 0.570847641500606 0.541076194245152 0.112667972392378
996 0.429318702820003 2.80984531958828e-55 0.570847644484677 0.541076190335423 0.112667979528477
997 0.429318699880118 2.41639930779415e-55 0.570847647424934 0.541076186483098 0.1126679865598
998 0.429318696983398 2.07804520063312e-55 0.57084765032202 0.541076182687334 0.112667993487887
999 0.429318694129209 1.78706880824862e-55 0.570847653176571 0.5410761789473 0.112668000314253
1000 0.429318691316926 1.53683611236445e-55 0.57084765598921 0.54107617526218 0.112668007040391
