"k" "s" "DF"
0.2925 0.775 0.158870228014074
0.295 0.775 0.157261401314747
0.2975 0.775 0.15567892609912
0.3 0.775 0.1541221906023
0.3025 0.775 0.152590600771682
0.305 0.775 0.151083579694981
0.3075 0.775 0.149600567045423
0.31 0.775 0.148141018543983
0.3125 0.775 0.146704405438465
0.315 0.775 0.145290213999176
0.3175 0.775 0.143897945030892
0.32 0.775 0.142527113400811
0.3225 0.775 0.141177247582113
0.325 0.775 0.139847889212787
0.3275 0.775 0.138538592669309
0.33 0.775 0.137248924654786
0.3325 0.775 0.135978463801155
0.335 0.775 0.134726800285034
0.3375 0.775 0.133493535456803
0.34 0.775 0.132278281482513
0.3425 0.775 0.131080660998208
0.345 0.775 0.129900306776268
0.3475 0.775 0.128736861403359
0.35 0.775 0.127589976969618
0.3525 0.775 0.126459314768681
0.355 0.775 0.125344545008172
0.3575 0.775 0.124245346530308
0.36 0.775 0.123161406542246
0.3625 0.775 0.122092420355834
0.365 0.775 0.121038091136424
0.3675 0.775 0.119998129660443
0.37 0.775 0.118972254081358
0.3725 0.775 0.117960189703792
0.375 0.775 0.116961668765438
0.3775 0.775 0.115976430226521
0.38 0.775 0.115004219566517
0.3825 0.775 0.11404478858786
0.385 0.775 0.113097895226396
0.3875 0.775 0.112163303368307
0.39 0.775 0.111240782673299
0.3925 0.775 0.110330108403797
0.395 0.775 0.109431061259934
0.3975 0.775 0.108543427220126
0.4 0.775 0.10766699738702
0.4025 0.775 0.106801567838616
0.405 0.775 0.105946939484376
0.4075 0.775 0.105102917926135
0.41 0.775 0.104269313323642
0.4125 0.775 0.103445940264545
0.415 0.775 0.102632617638681
0.4175 0.775 0.101829168516499
0.42 0.775 0.101035420031459
0.4225 0.775 0.100251203266281
0.425 0.775 0.0994763531428877
0.4275 0.775 0.0987107083159142
0.43 0.775 0.0979541110696569
0.4325 0.775 0.0972064072183311
0.435 0.775 0.0964674460095249
0.4375 0.775 0.0957370800307304
0.44 0.775 0.0950151651188465
0.4425 0.775 0.0943015602725393
0.445 0.775 0.0935961275673718
0.4475 0.775 0.0928987320735869
0.45 0.775 0.0922092417764678
0.4525 0.775 0.0915275274991732
0.455 0.775 0.0908534628279622
0.4575 0.775 0.090186924039732
0.46 0.775 0.0895277900317792
0.4625 0.775 0.0888759422537099
0.465 0.775 0.0882312646414303
0.4675 0.775 0.0875936435531345
0.47 0.775 0.0869629677072334
0.4725 0.775 0.0863391281221452
0.475 0.775 0.085722018057898
0.4775 0.775 0.0851115329594683
0.48 0.775 0.084507570401809
0.4825 0.775 0.0839100300365014
0.485 0.775 0.0833188135399797
0.4875 0.775 0.082733824563278
0.49 0.775 0.0821549686832406
0.4925 0.775 0.0815821533551588
0.495 0.775 0.0810152878667742
0.4975 0.775 0.0804542832936129
0.5 0.775 0.0798990524556033
0.0025 0.78 1.3908623533304e-06
0.005 0.78 1.68679616152202e-06
0.0075 0.78 2.67571129637704e-06
0.01 0.78 4.87840748424953e-06
0.0125 0.78 9.45468964990382e-06
0.015 0.78 1.8828738862047e-05
0.0175 0.78 3.79819797328818e-05
0.02 0.78 7.70481797079245e-05
0.0225 0.78 0.00015636309184643
0.025 0.78 0.000315876276384855
0.0275 0.78 0.000631787199505098
0.03 0.78 0.00124466682733947
0.0325 0.78 0.00240651537376785
0.035 0.78 0.00456012859305344
0.0375 0.78 0.00846608020824004
0.04 0.78 0.0153691629043263
0.0425 0.78 0.0271082003020341
0.045 0.78 0.0458904882795024
0.0475 0.78 0.0733489405696508
0.05 0.78 0.109076202852163
0.0525 0.78 0.150040390887458
0.055 0.78 0.191934315736268
0.0575 0.78 0.231184281301233
0.06 0.78 0.265855475575952
0.0625 0.78 0.295400568265804
0.065 0.78 0.320061041704622
0.0675 0.78 0.340402270094761
0.07 0.78 0.357057429706133
0.0725 0.78 0.370614521025102
0.075 0.78 0.381578673793485
0.0775 0.78 0.390368308297908
0.08 0.78 0.397324250664808
0.0825 0.78 0.402722365444437
0.085 0.78 0.406785869897309
0.0875 0.78 0.409696023390261
0.09 0.78 0.411600947871618
0.0925 0.78 0.412622735575506
0.095 0.78 0.412863115498221
0.0975 0.78 0.412407951469042
0.1 0.78 0.411330806433481
0.1025 0.78 0.409695761114962
0.105 0.78 0.407559632616143
0.1075 0.78 0.404973703670735
0.11 0.78 0.401985046723283
0.1125 0.78 0.398637508081733
0.115 0.78 0.394972404884473
0.1175 0.78 0.391028980217792
0.12 0.78 0.386844658010941
0.1225 0.78 0.382455137908333
0.125 0.78 0.377894369812138
0.1275 0.78 0.373194447010386
0.13 0.78 0.368385454852754
0.1325 0.78 0.363495308300846
0.135 0.78 0.358549606296711
0.1375 0.78 0.353571524108009
0.14 0.78 0.348581757267416
0.1425 0.78 0.343598523214444
0.145 0.78 0.338637620025304
0.1475 0.78 0.333712536262214
0.15 0.78 0.328834602311807
0.1525 0.78 0.32401317166349
0.155 0.78 0.319255820220919
0.1575 0.78 0.314568552605672
0.16 0.78 0.309956006095588
0.1625 0.78 0.305421644943099
0.165 0.78 0.300967940005105
0.1675 0.78 0.296596530639505
0.17 0.78 0.292308367533144
0.1725 0.78 0.288103836454311
0.175 0.78 0.283982863866971
0.1775 0.78 0.279945005942449
0.18 0.78 0.275989522819297
0.1825 0.78 0.272115440061739
0.185 0.78 0.268321599216965
0.1875 0.78 0.26460669922717
0.19 0.78 0.26096933025751
0.1925 0.78 0.25740800128824
0.195 0.78 0.2539211626094
0.1975 0.78 0.250507224162829
0.2 0.78 0.24716457050533
0.2025 0.78 0.243891573020988
0.205 0.78 0.240686599889134
0.2075 0.78 0.23754802421523
0.21 0.78 0.23447423065199
0.2125 0.78 0.231463620774264
0.215 0.78 0.228514617420663
0.2175 0.78 0.225625668174922
0.22 0.78 0.222795248128406
0.2225 0.78 0.220021862040104
0.225 0.78 0.217304045990509
0.2275 0.78 0.214640368609716
0.23 0.78 0.212029431947181
0.2325 0.78 0.209469872039938
0.235 0.78 0.206960359227436
0.2375 0.78 0.204499598253874
0.24 0.78 0.202086328192916
0.2425 0.78 0.199719322224565
0.245 0.78 0.197397387289639
0.2475 0.78 0.195119363643665
0.25 0.78 0.192884124328832
0.2525 0.78 0.190690574579992
0.255 0.78 0.188537651178339
0.2575 0.78 0.186424321764459
0.26 0.78 0.184349584120706
0.2625 0.78 0.182312465431365
0.265 0.78 0.180312021527827
0.2675 0.78 0.178347336124857
0.27 0.78 0.176417520053123
0.2725 0.78 0.174521710492309
0.275 0.78 0.17265907020843
0.2775 0.78 0.170828786798378
0.28 0.78 0.169030071944173
0.2825 0.78 0.167262160678963
0.285 0.78 0.165524310666413
0.2875 0.78 0.163815801494807
0.29 0.78 0.162135933986879
0.2925 0.78 0.160484029526162
0.295 0.78 0.15885942940043
0.2975 0.78 0.157261494162612
0.3 0.78 0.155689603009458
0.3025 0.78 0.154143153178022
0.305 0.78 0.152621559360012
0.3075 0.78 0.151124253133915
0.31 0.78 0.149650682414723
0.3125 0.78 0.148200310921051
0.315 0.78 0.146772617659388
0.3175 0.78 0.145367096425135
0.32 0.78 0.143983255320125
0.3225 0.78 0.142620616286215
0.325 0.78 0.141278714654578
0.3275 0.78 0.139957098710285
0.33 0.78 0.138655329271754
0.3325 0.78 0.137372979284646
0.335 0.78 0.136109633429772
0.3375 0.78 0.1348648877446
0.34 0.78 0.133638349257915
0.3425 0.78 0.132429635637221
0.345 0.78 0.131238374848462
0.3475 0.78 0.130064204827654
0.35 0.78 0.128906773164024
0.3525 0.78 0.127765736794253
0.355 0.78 0.126640761707444
0.3575 0.78 0.125531522660438
0.36 0.78 0.124437702903108
0.3625 0.78 0.123358993913272
0.365 0.78 0.12229509514088
0.3675 0.78 0.121245713761148
0.37 0.78 0.120210564436299
0.3725 0.78 0.119189369085605
0.375 0.78 0.118181856663423
0.3775 0.78 0.11718776294493
0.38 0.78 0.116206830319282
0.3825 0.78 0.1152388075899
0.385 0.78 0.114283449781648
0.3875 0.78 0.113340517954624
0.39 0.78 0.112409779024338
0.3925 0.78 0.111491005588015
0.395 0.78 0.110583975756825
0.3975 0.78 0.109688472993799
0.4 0.78 0.10880428595723
0.4025 0.78 0.107931208349349
0.405 0.78 0.107069038770088
0.4075 0.78 0.106217580575738
0.41 0.78 0.105376641742323
0.4125 0.78 0.104546034733511
0.415 0.78 0.103725576372901
0.4175 0.78 0.102915087720529
0.42 0.78 0.102114393953425
0.4225 0.78 0.101323324250084
0.425 0.78 0.100541711678705
0.4275 0.78 0.0997693930890619
0.43 0.78 0.0990062090078706
0.4325 0.78 0.098252003537533
0.435 0.78 0.0975066242581265
0.4375 0.78 0.0967699221325307
0.44 0.78 0.0960417514145746
0.4425 0.78 0.0953219695600968
0.445 0.78 0.0946104371408115
0.4475 0.78 0.093907017760892
0.45 0.78 0.0932115779761574
0.4525 0.78 0.0925239872157872
0.455 0.78 0.0918441177064652
0.4575 0.78 0.0911718443988698
0.46 0.78 0.0905070448964299
0.4625 0.78 0.0898495993862665
0.465 0.78 0.0891993905722422
0.4675 0.78 0.0885563036100496
0.47 0.78 0.0879202260442633
0.4725 0.78 0.0872910477472962
0.475 0.78 0.0866686608601793
0.4775 0.78 0.0860529597351254
0.48 0.78 0.0854438408797924
0.4825 0.78 0.0848412029032069
0.485 0.78 0.084244946463282
0.4875 0.78 0.0836549742158774
0.49 0.78 0.0830711907653538
0.4925 0.78 0.0824935026165683
0.495 0.78 0.0819218181282628
0.4975 0.78 0.0813560474678
0.5 0.78 0.0807961025672058
0.0025 0.785 1.38668939050495e-06
0.005 0.785 1.68809167326391e-06
0.0075 0.785 2.69626169393984e-06
0.01 0.785 4.95212768154553e-06
0.0125 0.785 9.66597431456989e-06
0.015 0.785 1.93824427590216e-05
0.0175 0.785 3.93639850565374e-05
0.02 0.785 8.03871395007214e-05
0.0225 0.785 0.000164223923822962
0.025 0.785 0.000333936001563621
0.0275 0.785 0.000672199430344843
0.03 0.785 0.0013324377304969
0.0325 0.785 0.00259098663374298
0.035 0.785 0.00493480199928275
0.0375 0.785 0.00920037868947427
0.04 0.785 0.0167497961836469
0.0425 0.785 0.0295634780453085
0.045 0.785 0.0499236076241696
0.0475 0.785 0.0793033289549382
0.05 0.785 0.116843627566422
0.0525 0.785 0.1590398916241
0.055 0.785 0.201430240949091
0.0575 0.785 0.240601207981652
0.06 0.785 0.274870636649508
0.0625 0.785 0.303887627965342
0.065 0.785 0.328006788815665
0.0675 0.785 0.34784638655735
0.07 0.785 0.36405859719325
0.0725 0.785 0.37723390788088
0.075 0.785 0.387872882028171
0.0775 0.785 0.396386965467251
0.08 0.785 0.403109703374944
0.0825 0.785 0.408310225970331
0.085 0.785 0.41220583500951
0.0875 0.785 0.414972711642944
0.09 0.785 0.416754656520967
0.0925 0.785 0.417670089080074
0.095 0.785 0.417817608130938
0.0975 0.785 0.417280398314931
0.1 0.785 0.416129720192733
0.1025 0.785 0.414427671502049
0.105 0.785 0.412229362965844
0.1075 0.785 0.409584616625553
0.11 0.785 0.406539268016893
0.1125 0.785 0.4031361346488
0.115 0.785 0.399415700938044
0.1175 0.785 0.395416562648565
0.12 0.785 0.391175670589745
0.1225 0.785 0.386728412419977
0.125 0.785 0.382108571491927
0.1275 0.785 0.377348201515893
0.13 0.785 0.37247745443404
0.1325 0.785 0.367524395711901
0.135 0.785 0.36251483614436
0.1375 0.785 0.357472202562292
0.14 0.785 0.352417462170933
0.1425 0.785 0.347369107481729
0.145 0.785 0.342343201733545
0.1475 0.785 0.337353478985325
0.15 0.785 0.33241148908178
0.1525 0.785 0.32752677553542
0.155 0.785 0.322707073866319
0.1575 0.785 0.317958518754742
0.16 0.785 0.313285850067822
0.1625 0.785 0.308692609998184
0.165 0.785 0.304181325839598
0.1675 0.785 0.299753675055854
0.17 0.785 0.295410631108414
0.1725 0.785 0.291152589920122
0.175 0.785 0.286979477859946
0.1775 0.785 0.282890842776825
0.18 0.785 0.278885929953555
0.1825 0.785 0.274963744966381
0.185 0.785 0.271123105391629
0.1875 0.785 0.26736268315615
0.19 0.785 0.263681039130102
0.1925 0.785 0.260076651342565
0.195 0.785 0.256547937985143
0.1975 0.785 0.253093276170026
0.2 0.785 0.249711017233626
0.2025 0.785 0.246399499227431
0.205 0.785 0.24315705711341
0.2075 0.785 0.239982031079825
0.21 0.785 0.236872773311684
0.2125 0.785 0.233827653485007
0.215 0.785 0.230845063202551
0.2175 0.785 0.227923419547909
0.22 0.785 0.225061167902714
0.2225 0.785 0.22225678414612
0.225 0.785 0.219508776335402
0.2275 0.785 0.216815685950125
0.23 0.785 0.214176088769097
0.2325 0.785 0.2115885954385
0.235 0.785 0.209051851780661
0.2375 0.785 0.206564538885503
0.24 0.785 0.204125373020526
0.2425 0.785 0.201733105389904
0.245 0.785 0.199386521768864
0.2475 0.785 0.197084442035726
0.25 0.785 0.194825719620742
0.2525 0.785 0.192609240888128
0.255 0.785 0.19043392446526
0.2575 0.785 0.188298720530996
0.26 0.785 0.186202610073311
0.2625 0.785 0.18414460412489
0.265 0.785 0.182123742984037
0.2675 0.785 0.180139095427128
0.27 0.785 0.178189757917828
0.2725 0.785 0.176274853817491
0.275 0.785 0.174393532600409
0.2775 0.785 0.172544969076963
0.28 0.785 0.170728362627194
0.2825 0.785 0.168942936446828
0.285 0.785 0.167187936807432
0.2875 0.785 0.165462632331991
0.29 0.785 0.163766313286945
0.2925 0.785 0.162098290891448
0.295 0.785 0.160457896644407
0.2975 0.785 0.158844481669701
0.3 0.785 0.157257416079764
0.3025 0.785 0.155696088357676
0.305 0.785 0.154159904757714
0.3075 0.785 0.152648288724277
0.31 0.785 0.151160680329001
0.3125 0.785 0.149696535725815
0.315 0.785 0.14825532662366
0.3175 0.785 0.146836539776517
0.32 0.785 0.145439676490399
0.3225 0.785 0.144064252146883
0.325 0.785 0.142709795742803
0.3275 0.785 0.141375849445651
0.33 0.785 0.140061968164264
0.3325 0.785 0.13876771913434
0.335 0.785 0.137492681518352
0.3375 0.785 0.136236446019414
0.34 0.785 0.134998614508627
0.3425 0.785 0.133778799665519
0.345 0.785 0.132576624631089
0.3475 0.785 0.131391722673071
0.35 0.785 0.130223736862981
0.3525 0.785 0.129072319764537
0.355 0.785 0.127937133133061
0.3575 0.785 0.126817847625471
0.36 0.785 0.125714142520479
0.3625 0.785 0.124625705448639
0.365 0.785 0.123552232131872
0.3675 0.785 0.12249342613214
0.37 0.785 0.121448998608915
0.3725 0.785 0.120418668085141
0.375 0.785 0.119402160221354
0.3775 0.785 0.11839920759767
0.38 0.785 0.117409549503356
0.3825 0.785 0.116432931733678
0.385 0.785 0.115469106393783
0.3875 0.785 0.114517831709333
0.39 0.785 0.113578871843651
0.3925 0.785 0.112651996721128
0.395 0.785 0.111736981856664
0.3975 0.785 0.110833608190915
0.4 0.785 0.109941661931128
0.4025 0.785 0.109060934397364
0.405 0.785 0.108191221873895
0.4075 0.785 0.107332325465599
0.41 0.785 0.106484050959152
0.4125 0.785 0.105646208688857
0.415 0.785 0.104818613406918
0.4175 0.785 0.104001084158014
0.42 0.785 0.103193444158004
0.4225 0.785 0.102395520676616
0.425 0.785 0.101607144923972
0.4275 0.785 0.100828151940804
0.43 0.785 0.100058380492245
0.4325 0.785 0.0992976729650385
0.435 0.785 0.0985458752680645
0.4375 0.785 0.0978028367360517
0.44 0.785 0.0970684100363631
0.4425 0.785 0.0963424510787461
0.445 0.785 0.0956248189279409
0.4475 0.785 0.0949153757190415
0.45 0.785 0.0942139865755164
0.4525 0.785 0.0935205195297948
0.455 0.785 0.0928348454463187
0.4575 0.785 0.0921568379469885
0.46 0.785 0.0914863733389065
0.4625 0.785 0.0908233305443421
0.465 0.785 0.0901675910328431
0.4675 0.785 0.0895190387554135
0.47 0.785 0.0888775600806935
0.4725 0.785 0.0882430437330655
0.475 0.785 0.0876153807326243
0.4775 0.785 0.0869944643369468
0.48 0.785 0.0863801899845988
0.4825 0.785 0.0857724552403218
0.485 0.785 0.0851711597418415
0.4875 0.785 0.0845762051482416
0.49 0.785 0.0839874950898568
0.4925 0.785 0.0834049351196248
0.495 0.785 0.0828284326658583
0.4975 0.785 0.0822578969863811
0.5 0.785 0.0816932391239893
0.0025 0.79 1.38246636390175e-06
0.005 0.79 1.68939866048531e-06
0.0075 0.79 2.71710627519922e-06
0.01 0.79 5.02732267853587e-06
0.0125 0.79 9.88283976502333e-06
0.015 0.79 1.99544806825694e-05
0.0175 0.79 4.08011667348764e-05
0.02 0.79 8.38823016363893e-05
0.0225 0.79 0.000172506337180125
0.025 0.79 0.00035308640434106
0.0275 0.79 0.000715316411921336
0.03 0.79 0.00142661817415507
0.0325 0.79 0.002789922119175
0.035 0.79 0.00534047177787396
0.0375 0.79 0.00999739696646389
0.04 0.79 0.0182483556780281
0.0425 0.79 0.0322178532878411
0.045 0.79 0.0542422732642608
0.0475 0.79 0.085582500930389
0.05 0.79 0.124884849967555
0.0525 0.79 0.168195021858002
0.055 0.79 0.210960050082623
0.0575 0.79 0.249966664546105
0.06 0.79 0.28378894695872
0.0625 0.79 0.312260421585374
0.065 0.79 0.335836581185464
0.0675 0.79 0.355180425272317
0.07 0.79 0.370958565166979
0.0725 0.79 0.383761676155017
0.075 0.79 0.394084704331698
0.0775 0.79 0.402331708633441
0.08 0.79 0.408828849814185
0.0825 0.79 0.413838559756123
0.085 0.79 0.417572315867664
0.0875 0.79 0.420201326828392
0.09 0.79 0.421865173710691
0.0925 0.79 0.422678693051351
0.095 0.79 0.422737428958212
0.0975 0.79 0.42212194777824
0.1 0.79 0.420901254888609
0.1025 0.79 0.419135499896138
0.105 0.79 0.416878111183109
0.1075 0.79 0.414177464942696
0.11 0.79 0.411078167135274
0.1125 0.79 0.407622008029405
0.115 0.79 0.403848636865125
0.1175 0.79 0.399795997351238
0.12 0.79 0.395500561803781
0.1225 0.79 0.390997401330549
0.125 0.79 0.386320130153991
0.1275 0.79 0.381500762640726
0.13 0.79 0.376569520823806
0.1325 0.79 0.371554627506728
0.135 0.79 0.366482115243327
0.1375 0.79 0.361375674883513
0.14 0.79 0.356256559624543
0.1425 0.79 0.351143552481609
0.145 0.79 0.346052997671472
0.1475 0.79 0.340998890308564
0.15 0.79 0.335993014488288
0.1525 0.79 0.331045117409436
0.155 0.79 0.326163106521134
0.1575 0.79 0.321353257427004
0.16 0.79 0.316620422000484
0.1625 0.79 0.311968228413917
0.165 0.79 0.307399267174261
0.1675 0.79 0.302915259501391
0.17 0.79 0.29851720629933
0.1725 0.79 0.294205517470894
0.175 0.79 0.289980122401954
0.1775 0.79 0.285840563132429
0.18 0.79 0.281786072104178
0.1825 0.79 0.277815636507211
0.185 0.79 0.27392805120783
0.1875 0.79 0.270121962097972
0.19 0.79 0.266395901503273
0.1925 0.79 0.262748317064116
0.195 0.79 0.259177595282991
0.1975 0.79 0.255682080727479
0.2 0.79 0.252260091698271
0.2025 0.79 0.248909933018353
0.205 0.79 0.245629906472173
0.2075 0.79 0.242418319319837
0.21 0.79 0.239273491227945
0.2125 0.79 0.236193759892301
0.215 0.79 0.233177485575139
0.2175 0.79 0.230223054737972
0.22 0.79 0.227328882918373
0.2225 0.79 0.224493416972883
0.225 0.79 0.221715136787495
0.2275 0.79 0.218992556540402
0.23 0.79 0.216324225588166
0.2325 0.79 0.213708729035314
0.235 0.79 0.211144688038275
0.2375 0.79 0.208630759886885
0.24 0.79 0.206165637900329
0.2425 0.79 0.203748051168991
0.245 0.79 0.201376764169096
0.2475 0.79 0.19905057627314
0.25 0.79 0.196768321175763
0.2525 0.79 0.194528866251877
0.255 0.79 0.192331111861386
0.2575 0.79 0.19017399061274
0.26 0.79 0.188056466595747
0.2625 0.79 0.185977534592482
0.265 0.79 0.183936219273814
0.2675 0.79 0.181931574387876
0.27 0.79 0.179962681945831
0.2725 0.79 0.178028651409386
0.275 0.79 0.176128618883809
0.2775 0.79 0.174261746319517
0.28 0.79 0.172427220724789
0.2825 0.79 0.170624253391662
0.285 0.79 0.168852079136674
0.2875 0.79 0.16710995555777
0.29 0.79 0.165397162308379
0.2925 0.79 0.163713000389435
0.295 0.79 0.162056791459881
0.2975 0.79 0.160427877166021
0.3 0.79 0.158825618489931
0.3025 0.79 0.157249395116992
0.305 0.79 0.155698604822541
0.3075 0.79 0.154172662877476
0.31 0.79 0.152671001472647
0.3125 0.79 0.151193069161745
0.315 0.79 0.149738330322399
0.3175 0.79 0.148306264635084
0.32 0.79 0.146896366579505
0.3225 0.79 0.145508144947986
0.325 0.79 0.14414112237548
0.3275 0.79 0.142794834885717
0.33 0.79 0.141468831453045
0.3325 0.79 0.140162673579516
0.335 0.79 0.138875934886736
0.3375 0.79 0.137608200722012
0.34 0.79 0.136359067778362
0.3425 0.79 0.135128143727906
0.345 0.79 0.133915046868199
0.3475 0.79 0.132719405781076
0.35 0.79 0.131540859003557
0.3525 0.79 0.130379054710402
0.355 0.79 0.129233650407912
0.3575 0.79 0.128104312638551
0.36 0.79 0.126990716696018
0.3625 0.79 0.12589254635039
0.365 0.79 0.124809493582955
0.3675 0.79 0.123741258330393
0.37 0.79 0.122687548237949
0.3725 0.79 0.121648078421283
0.375 0.79 0.12062257123665
0.3775 0.79 0.119610756059115
0.38 0.79 0.118612369068514
0.3825 0.79 0.117627153042841
0.385 0.79 0.116654857158812
0.3875 0.79 0.115695236799327
0.39 0.79 0.114748053367561
0.3925 0.79 0.113813074107458
0.395 0.79 0.112890071930364
0.3975 0.79 0.111978825247595
0.4 0.79 0.11107911780869
0.4025 0.79 0.110190738545158
0.405 0.79 0.109313481419506
0.4075 0.79 0.108447145279353
0.41 0.79 0.107591533716431
0.4125 0.79 0.106746454930314
0.415 0.79 0.105911721596673
0.4175 0.79 0.105087150739912
0.42 0.79 0.104272563610002
0.4225 0.79 0.103467785563384
0.425 0.79 0.102672645947766
0.4275 0.79 0.101886977990687
0.43 0.79 0.101110618691708
0.4325 0.79 0.100343408718094
0.435 0.79 0.0995851923038599
0.4375 0.79 0.0988358171520629
0.44 0.79 0.0980951343402239
0.4425 0.79 0.0973629982287603
0.445 0.79 0.0966392663723231
0.4475 0.79 0.0959237994339417
0.45 0.79 0.0952164611018653
0.4525 0.79 0.0945171180090146
0.455 0.79 0.0938256396549458
0.4575 0.79 0.0931418983302371
0.46 0.79 0.0924657690432209
0.4625 0.79 0.0917971294489675
0.465 0.79 0.0911358597804516
0.4675 0.79 0.0904818427818207
0.47 0.79 0.0898349636436933
0.4725 0.79 0.0891951099404176
0.475 0.79 0.0885621715692212
0.4775 0.79 0.0879360406911918
0.48 0.79 0.0873166116740184
0.4825 0.79 0.0867037810364402
0.485 0.79 0.0860974473943444
0.4875 0.79 0.0854975114084494
0.49 0.79 0.0849038757335335
0.4925 0.79 0.0843164449691446
0.495 0.79 0.0837351256117477
0.4975 0.79 0.0831598260082637
0.5 0.79 0.0825904563109466
0.0025 0.795 1.37819302162851e-06
0.005 0.795 1.6907170643996e-06
0.0075 0.795 2.73824807947188e-06
0.01 0.795 5.10402115632951e-06
0.0125 0.795 1.01054388917493e-05
0.015 0.795 2.0545490714161e-05
0.0175 0.795 4.22958408999947e-05
0.02 0.795 8.75413235702691e-05
0.0225 0.795 0.000181233912396652
0.025 0.795 0.00037339576495119
0.0275 0.795 0.000761324260258948
0.03 0.795 0.00152768383406431
0.0325 0.795 0.00300445543310726
0.035 0.795 0.00577963842646345
0.0375 0.795 0.0108621491245777
0.04 0.795 0.019873557182738
0.0425 0.795 0.0350830553631869
0.045 0.795 0.0588553468283887
0.0475 0.795 0.0921827533003106
0.05 0.795 0.133181028358036
0.0525 0.795 0.177481000968908
0.055 0.795 0.220503238644134
0.0575 0.795 0.259267939150817
0.06 0.795 0.29260421902789
0.0625 0.795 0.320516874668808
0.065 0.795 0.343550534379497
0.0675 0.795 0.362405495807571
0.07 0.795 0.377758779052194
0.0725 0.795 0.390199274392647
0.075 0.795 0.400215439157174
0.0775 0.795 0.408203626724831
0.08 0.795 0.414482556749882
0.0825 0.795 0.419308020813358
0.085 0.795 0.422885772518411
0.0875 0.795 0.425382156958818
0.09 0.795 0.42693263757409
0.0925 0.795 0.427648556903437
0.095 0.795 0.427622478446297
0.0975 0.795 0.426932409740438
0.1 0.795 0.425645146887
0.1025 0.795 0.423818925049675
0.105 0.795 0.42150551322276
0.1075 0.795 0.418751855521833
0.11 0.795 0.415601334537632
0.1125 0.795 0.412094713622263
0.115 0.795 0.408270803013622
0.1175 0.795 0.404166888126642
0.12 0.795 0.39981895579736
0.1225 0.795 0.395261754350768
0.125 0.795 0.390528724645368
0.1275 0.795 0.38565184037477
0.13 0.795 0.380661395757562
0.1325 0.795 0.375585776580579
0.135 0.795 0.370451246123676
0.1375 0.795 0.365281771033241
0.14 0.795 0.360098904389364
0.1425 0.795 0.354921734935363
0.145 0.795 0.349766903655117
0.1475 0.795 0.34464868238815
0.15 0.795 0.339579104477136
0.1525 0.795 0.334568134728795
0.155 0.795 0.329623865115556
0.1575 0.795 0.324752723310624
0.16 0.795 0.319959682876652
0.1625 0.795 0.31524846624633
0.165 0.795 0.310621734128223
0.1675 0.795 0.306081257330894
0.17 0.795 0.301628069023054
0.1725 0.795 0.297262597041573
0.175 0.795 0.292984777007481
0.1775 0.795 0.28879414775234
0.18 0.795 0.284689930963198
0.1825 0.795 0.280671097103573
0.185 0.795 0.276736419637632
0.1875 0.795 0.272884519440888
0.19 0.795 0.269113901075649
0.1925 0.795 0.2654229823808
0.195 0.795 0.261810118598866
0.1975 0.795 0.258273622053708
0.2 0.795 0.254811778207588
0.2025 0.795 0.251422858769066
0.205 0.795 0.24810513239276
0.2075 0.795 0.244856873405779
0.21 0.795 0.241676368910333
0.2125 0.795 0.238561924544213
0.215 0.795 0.235511869127131
0.2175 0.795 0.232524558378531
0.22 0.795 0.229598377858963
0.2225 0.795 0.226731745260477
0.225 0.795 0.223923112150254
0.2275 0.795 0.221170965254537
0.23 0.795 0.218473827356067
0.2325 0.795 0.215830257866783
0.235 0.795 0.213238853128184
0.2375 0.795 0.210698246483855
0.24 0.795 0.20820710816211
0.2425 0.795 0.20576414500113
0.245 0.795 0.20336810004425
0.2475 0.795 0.20101775202904
0.25 0.795 0.198711914790367
0.2525 0.795 0.196449436594695
0.255 0.795 0.194229199420341
0.2575 0.795 0.192050118196223
0.26 0.795 0.189911140009766
0.2625 0.795 0.18781124329303
0.265 0.795 0.185749436994718
0.2675 0.795 0.183724759744522
0.27 0.795 0.181736279015273
0.2725 0.795 0.179783090287417
0.275 0.795 0.177864316219616
0.2775 0.795 0.175979105828611
0.28 0.795 0.174126633680907
0.2825 0.795 0.172306099098368
0.285 0.795 0.170516725379384
0.2875 0.795 0.168757759036939
0.29 0.795 0.167028469054579
0.2925 0.795 0.165328146161042
0.295 0.795 0.163656102124071
0.2975 0.795 0.162011669063774
0.3 0.795 0.160394198785711
0.3025 0.795 0.158803062133765
0.305 0.795 0.157237648362741
0.3075 0.795 0.155697364530559
0.31 0.795 0.154181634909795
0.3125 0.795 0.152689900418309
0.315 0.795 0.1512216180686
0.3175 0.795 0.149776260435528
0.32 0.795 0.148353315141972
0.3225 0.795 0.146952284362014
0.325 0.795 0.145572684341164
0.3275 0.795 0.14421404493319
0.33 0.795 0.142875909153048
0.3325 0.795 0.141557832745458
0.335 0.795 0.140259383768616
0.3375 0.795 0.138980142192597
0.34 0.795 0.137719699511927
0.3425 0.795 0.136477658371902
0.345 0.795 0.135253632208149
0.3475 0.795 0.134047244898994
0.35 0.795 0.132858130430195
0.3525 0.795 0.131685932571583
0.355 0.795 0.130530304565211
0.3575 0.795 0.129390908824581
0.36 0.795 0.128267416644545
0.3625 0.795 0.127159507921515
0.365 0.795 0.126066870883563
0.3675 0.795 0.124989201830083
0.37 0.795 0.123926204880646
0.3725 0.795 0.122877591732693
