"k" "t" "SR"
0.465 0.705 0.630395603256476
0.4675 0.705 0.630642405200497
0.47 0.705 0.63088645724524
0.4725 0.705 0.631127797496002
0.475 0.705 0.631366463490243
0.4775 0.705 0.631602492205018
0.48 0.705 0.63183592006439
0.4825 0.705 0.632066782946824
0.485 0.705 0.632295116192545
0.4875 0.705 0.632520954610877
0.49 0.705 0.632744332487528
0.4925 0.705 0.632965283591857
0.495 0.705 0.633183841184077
0.4975 0.705 0.63340003802243
0.5 0.705 0.6336139063703
0.0025 0.71 0.500000000040938
0.005 0.71 0.500000000145197
0.0075 0.71 0.50000000094718
0.01 0.71 0.500000008198325
0.0125 0.71 0.500000075713567
0.015 0.71 0.500000704920887
0.0175 0.71 0.500006476351427
0.02 0.71 0.500055928400016
0.0225 0.71 0.500370265373268
0.025 0.71 0.501243358011549
0.0275 0.71 0.50220650763987
0.03 0.71 0.503045833106949
0.0325 0.71 0.503870228486493
0.035 0.71 0.504728841068464
0.0375 0.71 0.505630900358659
0.04 0.71 0.506575064394237
0.0425 0.71 0.507557829332423
0.045 0.71 0.508575473785381
0.0475 0.71 0.509624468008753
0.05 0.71 0.510701543877549
0.0525 0.71 0.511803692452818
0.055 0.71 0.512928147008893
0.0575 0.71 0.514072363991633
0.06 0.71 0.515234004606125
0.0625 0.71 0.516410917610379
0.065 0.71 0.517601123413036
0.0675 0.71 0.51880279945368
0.07 0.71 0.520014266807974
0.0725 0.71 0.521233977945834
0.075 0.71 0.522460505564918
0.0775 0.71 0.523692532419962
0.08 0.71 0.524928842069289
0.0825 0.71 0.526168310462323
0.085 0.71 0.527409898295576
0.0875 0.71 0.528652644068828
0.09 0.71 0.529895657777872
0.0925 0.71 0.531138115184963
0.095 0.71 0.532379252612794
0.0975 0.71 0.533618362212452
0.1 0.71 0.534854787660129
0.1025 0.71 0.536087920241455
0.105 0.71 0.537317195286189
0.1075 0.71 0.538542088919463
0.11 0.71 0.539762115099065
0.1125 0.71 0.540976822911176
0.115 0.71 0.542185794099687
0.1175 0.71 0.543388640806662
0.12 0.71 0.544585003503712
0.1225 0.71 0.54577454909609
0.125 0.71 0.546956969183058
0.1275 0.71 0.548131978459767
0.13 0.71 0.549299313247311
0.1325 0.71 0.550458730138962
0.135 0.71 0.551610004751767
0.1375 0.71 0.552752930573757
0.14 0.71 0.553887317897978
0.1425 0.71 0.555012992835421
0.145 0.71 0.556129796399698
0.1475 0.71 0.557237583657007
0.15 0.71 0.558336222935577
0.1525 0.71 0.55942559508931
0.155 0.71 0.560505592810894
0.1575 0.71 0.561576119990078
0.16 0.71 0.56263709111324
0.1625 0.71 0.563688430700733
0.165 0.71 0.564730072778843
0.1675 0.71 0.565761960383487
0.17 0.71 0.566784045093059
0.1725 0.71 0.567796286588059
0.175 0.71 0.568798652235402
0.1775 0.71 0.569791116695451
0.18 0.71 0.57077366155005
0.1825 0.71 0.57174627494996
0.185 0.71 0.572708951280271
0.1875 0.71 0.573661690842488
0.19 0.71 0.574604499552095
0.1925 0.71 0.575537388650559
0.195 0.71 0.576460374430753
0.1975 0.71 0.577373477974961
0.2 0.71 0.578276724904624
0.2025 0.71 0.579170145141122
0.205 0.71 0.580053772676897
0.2075 0.71 0.580927645356346
0.21 0.71 0.581791804665897
0.2125 0.71 0.582646295532778
0.215 0.71 0.583491166132019
0.2175 0.71 0.584326467701255
0.22 0.71 0.585152254362951
0.2225 0.71 0.585968582953683
0.225 0.71 0.586775512860158
0.2275 0.71 0.587573105861663
0.23 0.71 0.58836142597867
0.2325 0.71 0.58914053932733
0.235 0.71 0.589910513979637
0.2375 0.71 0.590671419829013
0.24 0.71 0.591423328461125
0.2425 0.71 0.592166313029736
0.245 0.71 0.592900448137407
0.2475 0.71 0.593625809720878
0.25 0.71 0.594342474940973
0.2525 0.71 0.595050522076871
0.255 0.71 0.5957500304246
0.2575 0.71 0.596441080199618
0.26 0.71 0.597123752443353
0.2625 0.71 0.597798128933575
0.265 0.71 0.598464292098471
0.2675 0.71 0.599122324934329
0.27 0.71 0.599772310926701
0.2725 0.71 0.600414333974944
0.275 0.71 0.601048478320045
0.2775 0.71 0.60167482847561
0.28 0.71 0.602293469161941
0.2825 0.71 0.602904485243096
0.285 0.71 0.603507961666838
0.2875 0.71 0.604103983407389
0.29 0.71 0.604692635410902
0.2925 0.71 0.605274002543561
0.295 0.71 0.605848169542228
0.2975 0.71 0.606415220967558
0.3 0.71 0.606975241159504
0.3025 0.71 0.607528314195123
0.305 0.71 0.608074523848625
0.3075 0.71 0.608613953553573
0.31 0.71 0.609146686367173
0.3125 0.71 0.609672804936579
0.315 0.71 0.610192391467143
0.3175 0.71 0.61070552769254
0.32 0.71 0.611212294846709
0.3225 0.71 0.611712773637532
0.325 0.71 0.612207044222203
0.3275 0.71 0.612695186184214
0.33 0.71 0.613177278511895
0.3325 0.71 0.613653399578461
0.335 0.71 0.614123627123501
0.3375 0.71 0.614588038235844
0.34 0.71 0.615046709337769
0.3425 0.71 0.61549971617048
0.345 0.71 0.615947133780813
0.3475 0.71 0.61638903650912
0.35 0.71 0.616825497978265
0.3525 0.71 0.617256591083715
0.355 0.71 0.617682387984649
0.3575 0.71 0.618102960096051
0.36 0.71 0.618518378081757
0.3625 0.71 0.618928711848386
0.365 0.71 0.619334030540136
0.3675 0.71 0.619734402534399
0.37 0.71 0.620129895438144
0.3725 0.71 0.620520576085058
0.375 0.71 0.620906510533369
0.3775 0.71 0.621287764064362
0.38 0.71 0.621664401181514
0.3825 0.71 0.622036485610237
0.385 0.71 0.622404080298193
0.3875 0.71 0.622767247416152
0.39 0.71 0.623126048359351
0.3925 0.71 0.623480543749352
0.395 0.71 0.623830793436338
0.3975 0.71 0.624176856501855
0.4 0.71 0.624518791261945
0.4025 0.71 0.624856655270664
0.405 0.71 0.625190505323961
0.4075 0.71 0.625520397463884
0.41 0.71 0.6258463869831
0.4125 0.71 0.626168528429709
0.415 0.71 0.626486875612334
0.4175 0.71 0.626801481605453
0.42 0.71 0.627112398754979
0.4225 0.71 0.627419678684048
0.425 0.71 0.627723372299013
0.4275 0.71 0.628023529795623
0.43 0.71 0.628320200665371
0.4325 0.71 0.628613433702
0.435 0.71 0.628903277008144
0.4375 0.71 0.629189778002107
0.44 0.71 0.629472983424753
0.4425 0.71 0.629752939346501
0.445 0.71 0.630029691174411
0.4475 0.71 0.630303283659353
0.45 0.71 0.630573760903253
0.4525 0.71 0.630841166366392
0.455 0.71 0.63110554287476
0.4575 0.71 0.631366932627463
0.46 0.71 0.63162537720415
0.4625 0.71 0.631880917572479
0.465 0.71 0.632133594095603
0.4675 0.71 0.632383446539658
0.47 0.71 0.632630514081274
0.4725 0.71 0.632874835315071
0.475 0.71 0.633116448261157
0.4775 0.71 0.633355390372616
0.48 0.71 0.633591698542973
0.4825 0.71 0.633825409113642
0.485 0.71 0.634056557881347
0.4875 0.71 0.634285180105511
0.49 0.71 0.634511310515614
0.4925 0.71 0.634734983318506
0.495 0.71 0.634956232205687
0.4975 0.71 0.635175090360532
0.5 0.71 0.635391590465475
0.0025 0.715 0.500000000042002
0.005 0.715 0.500000000150014
0.0075 0.715 0.500000001006458
0.01 0.715 0.500000009010544
0.0125 0.715 0.500000086087427
0.015 0.715 0.500000828746514
0.0175 0.715 0.500007856128392
0.02 0.715 0.500069189263185
0.0225 0.715 0.500444831600822
0.025 0.715 0.501373482140973
0.0275 0.715 0.502323551331087
0.03 0.715 0.503161419103135
0.0325 0.715 0.503997244390856
0.035 0.715 0.504871494321421
0.0375 0.715 0.505790437307273
0.04 0.715 0.506751923065308
0.0425 0.715 0.507752210248033
0.045 0.715 0.508787483253836
0.0475 0.715 0.509854157519617
0.05 0.715 0.510948924618806
0.0525 0.715 0.512068743383539
0.055 0.715 0.513210820771937
0.0575 0.715 0.514372591723041
0.06 0.715 0.515551699961894
0.0625 0.715 0.516745980156895
0.065 0.715 0.517953441479328
0.0675 0.715 0.51917225252464
0.07 0.715 0.520400727525911
0.0725 0.715 0.521637313778365
0.075 0.715 0.522880580189174
0.0775 0.715 0.524129206866034
0.08 0.715 0.525381975659732
0.0825 0.715 0.526637761579204
0.085 0.715 0.52789552500195
0.0875 0.715 0.529154304607583
0.09 0.715 0.530413210967458
0.0925 0.715 0.531671420728631
0.095 0.715 0.532928171335479
0.0975 0.715 0.534182756237296
0.1 0.715 0.535434520534848
0.1025 0.715 0.536682857023206
0.105 0.715 0.537927202592267
0.1075 0.715 0.539167034950059
0.11 0.715 0.540401869637354
0.1125 0.715 0.541631257305188
0.115 0.715 0.542854781229736
0.1175 0.715 0.544072055041518
0.12 0.715 0.545282720648195
0.1225 0.715 0.546486446332336
0.125 0.715 0.547682925007365
0.1275 0.715 0.548871872616585
0.13 0.715 0.550053026661711
0.1325 0.715 0.551226144848669
0.135 0.715 0.55239100383966
0.1375 0.715 0.553547398101573
0.14 0.715 0.55469513884182
0.1425 0.715 0.555834053023546
0.145 0.715 0.556963982452961
0.1475 0.715 0.558084782932254
0.15 0.715 0.559196323472197
0.1525 0.715 0.56029848555911
0.155 0.715 0.561391162471389
0.1575 0.715 0.562474258641252
0.16 0.715 0.563547689057797
0.1625 0.715 0.564611378707825
0.165 0.715 0.565665262051236
0.1675 0.715 0.56670928252809
0.17 0.715 0.567743392094747
0.1725 0.715 0.568767550786689
0.175 0.715 0.569781726305907
0.1775 0.715 0.5707858936309
0.18 0.715 0.57178003464755
0.1825 0.715 0.572764137799257
0.185 0.715 0.57373819775493
0.1875 0.715 0.57470221509349
0.19 0.715 0.575656196003747
0.1925 0.715 0.576600151998532
0.195 0.715 0.577534099642151
0.1975 0.715 0.57845806029025
0.2 0.715 0.57937205984131
0.2025 0.715 0.580276128499017
0.205 0.715 0.581170300544874
0.2075 0.715 0.582054614120422
0.21 0.715 0.582929111018547
0.2125 0.715 0.583793836483347
0.215 0.715 0.584648839018118
0.2175 0.715 0.58549417020103
0.22 0.715 0.586329884508118
0.2225 0.715 0.587156039143231
0.225 0.715 0.587972693874613
0.2275 0.715 0.588779910877831
0.23 0.715 0.58957775458476
0.2325 0.715 0.590366291538387
0.235 0.715 0.591145590253189
0.2375 0.715 0.591915721080873
0.24 0.715 0.59267675608127
0.2425 0.715 0.593428768898198
0.245 0.715 0.59417183464012
0.2475 0.715 0.594906029765421
0.25 0.715 0.595631431972154
0.2525 0.715 0.596348120092105
0.255 0.715 0.597056173989044
0.2575 0.715 0.597755674461008
0.26 0.715 0.59844670314652
0.2625 0.715 0.599129342434589
0.265 0.715 0.599803675378408
0.2675 0.715 0.600469785612608
0.27 0.715 0.601127757273981
0.2725 0.715 0.601777674925557
0.275 0.715 0.602419623483946
0.2775 0.715 0.60305368814983
0.28 0.715 0.603679954341526
0.2825 0.715 0.604298507631527
0.285 0.715 0.604909433685914
0.2875 0.715 0.605512818206578
0.29 0.715 0.606108746876146
0.2925 0.715 0.606697305305538
0.295 0.715 0.607278578984067
0.2975 0.715 0.607852653232007
0.3 0.715 0.608419613155557
0.3025 0.715 0.608979543604106
0.305 0.715 0.609532529129743
0.3075 0.715 0.610078653948932
0.31 0.715 0.610618001906277
0.3125 0.715 0.61115065644031
0.315 0.715 0.611676700551239
0.3175 0.715 0.612196216770571
0.32 0.715 0.612709287132567
0.3225 0.715 0.613215993147449
0.325 0.715 0.613716415776301
0.3275 0.715 0.614210635407598
0.33 0.715 0.614698731835314
0.3325 0.715 0.615180784238533
0.335 0.715 0.615656871162523
0.3375 0.715 0.616127070501206
0.34 0.715 0.61659145948097
0.3425 0.715 0.617050114645775
0.345 0.715 0.617503111843492
0.3475 0.715 0.617950526213439
0.35 0.715 0.618392432175046
0.3525 0.715 0.618828903417616
0.355 0.715 0.61926001289113
0.3575 0.715 0.619685832798047
0.36 0.715 0.620106434586057
0.3625 0.715 0.620521888941757
0.365 0.715 0.620932265785182
0.3675 0.715 0.621337634265173
0.37 0.715 0.621738062755538
0.3725 0.715 0.622133618851963
0.375 0.715 0.622524369369637
0.3775 0.715 0.622910380341565
0.38 0.715 0.623291717017523
0.3825 0.715 0.623668443863625
0.385 0.715 0.624040624562478
0.3875 0.715 0.624408322013884
0.39 0.715 0.624771598336066
0.3925 0.715 0.625130514867386
0.395 0.715 0.625485132168526
0.3975 0.715 0.62583551002511
0.4 0.715 0.626181707450745
0.4025 0.715 0.626523782690436
0.405 0.715 0.626861793224381
0.4075 0.715 0.627195795772103
0.41 0.715 0.627525846296898
0.4125 0.715 0.627852000010591
0.415 0.715 0.628174311378561
0.4175 0.715 0.628492834125041
0.42 0.715 0.628807621238644
0.4225 0.715 0.629118724978126
0.425 0.715 0.62942619687835
0.4275 0.715 0.629730087756441
0.43 0.715 0.630030447718118
0.4325 0.715 0.630327326164194
0.435 0.715 0.630620771797206
0.4375 0.715 0.6309108326282
0.44 0.715 0.631197555983618
0.4425 0.715 0.63148098851231
0.445 0.715 0.631761176192626
0.4475 0.715 0.632038164339608
0.45 0.715 0.632311997612254
0.4525 0.715 0.63258272002084
0.455 0.715 0.632850374934313
0.4575 0.715 0.633115005087711
0.46 0.715 0.633376652589645
0.4625 0.715 0.633635358929789
0.465 0.715 0.633891164986407
0.4675 0.715 0.634144111033893
0.47 0.715 0.634394236750319
0.4725 0.715 0.634641581224979
0.475 0.715 0.634886182965942
0.4775 0.715 0.635128079907585
0.48 0.715 0.635367309418115
0.4825 0.715 0.635603908307072
0.485 0.715 0.635837912832806
0.4875 0.715 0.636069358709925
0.49 0.715 0.636298281116706
0.4925 0.715 0.63652471470248
0.495 0.715 0.636748693594962
0.4975 0.715 0.636970251407547
0.5 0.715 0.637189421246552
0.0025 0.72 0.500000000043119
0.005 0.72 0.500000000155095
0.0075 0.72 0.50000000107073
0.01 0.72 0.500000009920653
0.0125 0.72 0.500000098106761
0.015 0.72 0.500000977013768
0.0175 0.72 0.500009557051855
0.02 0.72 0.500085636879252
0.0225 0.72 0.500529804199851
0.025 0.72 0.501502826630897
0.0275 0.72 0.502438659281042
0.03 0.72 0.503278005266733
0.0325 0.72 0.504126571881409
0.035 0.72 0.5050170255073
0.0375 0.72 0.505953199025322
0.04 0.72 0.506932290378625
0.0425 0.72 0.507950361000751
0.045 0.72 0.509003510869352
0.0475 0.72 0.510088102995958
0.05 0.72 0.511200789378358
0.0525 0.72 0.512338497030599
0.055 0.72 0.51349840698681
0.0575 0.72 0.51467793310364
0.06 0.72 0.51587470207997
0.0625 0.72 0.517086534965969
0.065 0.72 0.518311430173122
0.0675 0.72 0.519547547927457
0.07 0.72 0.520793196084604
0.0725 0.72 0.522046817215793
0.075 0.72 0.523306976870593
0.0775 0.72 0.524572352922532
0.08 0.72 0.525841725906396
0.0825 0.72 0.52711397026019
0.085 0.72 0.528388046389846
0.0875 0.72 0.529662993480362
0.09 0.72 0.530937922982821
0.0925 0.72 0.532212012712551
0.095 0.72 0.533484501499189
0.0975 0.72 0.534754684334826
0.1 0.72 0.536021907971333
0.1025 0.72 0.537285566922646
0.105 0.72 0.538545099832074
0.1075 0.72 0.539799986168599
0.11 0.72 0.541049743219721
0.1125 0.72 0.542293923351647
0.115 0.72 0.543532111510561
0.1175 0.72 0.544763922941366
0.12 0.72 0.545989001102663
0.1225 0.72 0.547207015758916
0.125 0.72 0.548417661232642
0.1275 0.72 0.549620654801235
0.13 0.72 0.550815735224567
0.1325 0.72 0.552002661390917
0.135 0.72 0.55318121107004
0.1375 0.72 0.554351179763278
0.14 0.72 0.555512379641668
0.1425 0.72 0.556664638563871
0.145 0.72 0.557807799166576
0.1475 0.72 0.558941718020749
0.15 0.72 0.560066264847765
0.1525 0.72 0.561181321790032
0.155 0.72 0.562286782731254
0.1575 0.72 0.563382552661958
0.16 0.72 0.564468547086329
0.1625 0.72 0.565544691466766
0.165 0.72 0.566610920702973
0.1675 0.72 0.567667178642626
0.17 0.72 0.568713417621022
0.1725 0.72 0.569749598027305
0.175 0.72 0.570775687895134
0.1775 0.72 0.571791662515834
0.18 0.72 0.572797504072277
0.1825 0.72 0.573793201291899
0.185 0.72 0.574778749117402
0.1875 0.72 0.575754148393852
0.19 0.72 0.576719405570969
0.1925 0.72 0.577674532419552
0.195 0.72 0.578619545761057
0.1975 0.72 0.579554467209458
0.2 0.72 0.580479322924578
0.2025 0.72 0.58139414337617
0.205 0.72 0.582298963118088
0.2075 0.72 0.583193820571946
0.21 0.72 0.584078757819725
0.2125 0.72 0.584953820404818
0.215 0.72 0.585819057141072
0.2175 0.72 0.586674519929406
0.22 0.72 0.587520263581629
0.2225 0.72 0.588356345651111
0.225 0.72 0.589182826269984
0.2275 0.72 0.589999767992593
0.23 0.72 0.590807235644913
0.2325 0.72 0.591605296179696
0.235 0.72 0.592394018537109
0.2375 0.72 0.593173473510655
0.24 0.72 0.593943733618184
0.2425 0.72 0.594704872977793
0.245 0.72 0.595456967188467
0.2475 0.72 0.596200093215267
0.25 0.72 0.596934329278948
0.2525 0.72 0.597659754749831
0.255 0.72 0.598376450045822
0.2575 0.72 0.59908449653442
0.26 0.72 0.599783976438612
0.2625 0.72 0.60047497274653
0.265 0.72 0.601157569124757
0.2675 0.72 0.60183184983517
0.27 0.72 0.602497899655223
0.2725 0.72 0.603155803801568
0.275 0.72 0.603805647856902
0.2775 0.72 0.604447517699972
0.28 0.72 0.605081499438623
0.2825 0.72 0.605707679345805
0.285 0.72 0.606326143798462
0.2875 0.72 0.606936979219202
0.29 0.72 0.607540272020678
0.2925 0.72 0.608136108552593
0.295 0.72 0.608724575051247
0.2975 0.72 0.609305757591554
0.3 0.72 0.609879742041443
0.3025 0.72 0.610446614018589
0.305 0.72 0.611006458849363
0.3075 0.72 0.611559361529978
0.31 0.72 0.612105406689714
0.3125 0.72 0.612644678556184
0.315 0.72 0.613177260922557
0.3175 0.72 0.613703237116683
0.32 0.72 0.614222689972043
0.3225 0.72 0.614735701800469
0.325 0.72 0.615242354366567
0.3275 0.72 0.615742728863786
0.33 0.72 0.616236905892066
0.3325 0.72 0.616724965437015
0.335 0.72 0.617206986850552
0.3375 0.72 0.617683048832964
0.34 0.72 0.618153229416315
0.3425 0.72 0.618617605949163
0.345 0.72 0.619076255082532
0.3475 0.72 0.61952925275708
0.35 0.72 0.619976674191418
0.3525 0.72 0.62041859387154
0.355 0.72 0.620855085541307
0.3575 0.72 0.62128622219394
0.36 0.72 0.621712076064481
0.3625 0.72 0.622132718623186
0.365 0.72 0.622548220569793
0.3675 0.72 0.622958651828636
0.37 0.72 0.623364081544559
0.3725 0.72 0.623764578079606
0.375 0.72 0.624160209010424
0.3775 0.72 0.624551041126371
0.38 0.72 0.62493714042828
0.3825 0.72 0.625318572127846
0.385 0.72 0.625695400647607
0.3875 0.72 0.626067689621488
0.39 0.72 0.62643550189588
0.3925 0.72 0.626798899531213
0.395 0.72 0.627157943804015
0.3975 0.72 0.627512695209413
0.4 0.72 0.627863213464061
0.4025 0.72 0.62820955750946
0.405 0.72 0.628551785515658
0.4075 0.72 0.628889954885298
0.41 0.72 0.629224122257992
0.4125 0.72 0.629554343515008
0.415 0.72 0.629880673784243
0.4175 0.72 0.630203167445457
0.42 0.72 0.630521878135767
0.4225 0.72 0.630836858755365
0.425 0.72 0.631148161473446
0.4275 0.72 0.631455837734347
0.43 0.72 0.631759938263854
0.4325 0.72 0.632060513075682
0.435 0.72 0.632357611478108
0.4375 0.72 0.632651282080741
0.44 0.72 0.632941572801419
0.4425 0.72 0.633228530873217
0.445 0.72 0.633512202851559
0.4475 0.72 0.633792634621422
0.45 0.72 0.634069871404614
0.4525 0.72 0.634343957767124
0.455 0.72 0.634614937626535
0.4575 0.72 0.634882854259481
0.46 0.72 0.635147750309154
0.4625 0.72 0.635409667792834
0.465 0.72 0.635668648109455
0.4675 0.72 0.635924732047184
0.47 0.72 0.63617795979101
0.4725 0.72 0.636428370930342
0.475 0.72 0.636676004466602
0.4775 0.72 0.636920898820813
0.48 0.72 0.637163091841172
0.4825 0.72 0.637402620810605
0.485 0.72 0.637639522454303
0.4875 0.72 0.637873832947222
0.49 0.72 0.638105587921562
0.4925 0.72 0.638334822474197
0.495 0.72 0.63856157117408
0.4975 0.72 0.638785868069593
0.5 0.72 0.639007746695853
0.0025 0.725 0.500000000044291
0.005 0.725 0.50000000016046
0.0075 0.725 0.500000001140508
0.01 0.725 0.500000010942343
0.0125 0.725 0.500000112065874
0.015 0.725 0.500001155047605
0.0175 0.725 0.500011659108699
0.02 0.725 0.500105982853624
0.0225 0.725 0.50062489178563
0.025 0.725 0.501630297700149
0.0275 0.725 0.502552400987378
0.03 0.725 0.503395934593958
0.0325 0.725 0.504258375005938
0.035 0.725 0.505165543761279
0.0375 0.725 0.506119283064112
0.04 0.725 0.507116264205619
0.0425 0.725 0.508152382526838
0.045 0.725 0.509223660968262
0.0475 0.725 0.510326411927577
0.05 0.725 0.511457248440373
0.0525 0.725 0.512613066117116
0.055 0.725 0.513791020490769
0.0575 0.725 0.51498850479521
0.06 0.725 0.516203129191171
0.0625 0.725 0.517432701613688
0.065 0.725 0.518675210220985
0.0675 0.725 0.519928807370672
0.07 0.725 0.521191795029784
0.0725 0.725 0.522462611517577
0.075 0.725 0.523739819478031
0.0775 0.725 0.525022094980496
0.08 0.725 0.526308217650592
0.0825 0.725 0.527597061738603
0.085 0.725 0.528887588038503
0.0875 0.725 0.530178836577068
0.09 0.725 0.53146991999893
0.0925 0.725 0.532760017579732
0.095 0.725 0.534048369805582
0.0975 0.725 0.535334273462723
0.1 0.725 0.536617077186662
0.1025 0.725 0.537896177424942
0.105 0.725 0.539171014772257
0.1075 0.725 0.540441070640741
0.11 0.725 0.541705864232019
0.1125 0.725 0.542964949780979
0.115 0.725 0.544217914044328
0.1175 0.725 0.545464374009705
0.12 0.725 0.546703974803643
0.1225 0.725 0.547936387778872
0.125 0.725 0.549161308763464
0.1275 0.725 0.550378456456117
0.13 0.725 0.551587570953451
0.1325 0.725 0.552788412396654
0.135 0.725 0.553980759726097
0.1375 0.725 0.555164409533668
0.14 0.725 0.556339175003636
0.1425 0.725 0.557504884933745
0.145 0.725 0.558661382829125
0.1475 0.725 0.559808526062267
0.15 0.725 0.560946185093064
0.1525 0.725 0.562074242743439
0.155 0.725 0.563192593521688
0.1575 0.725 0.564301142992086
0.16 0.725 0.565399807185783
0.1625 0.725 0.566488512049396
0.165 0.725 0.567567192928023
0.1675 0.725 0.568635794079777
0.17 0.725 0.569694268219166
0.1725 0.725 0.570742576086939
0.175 0.725 0.571780686044239
0.1775 0.725 0.572808573689089
0.18 0.725 0.573826221493475
0.1825 0.725 0.574833618459389
0.185 0.725 0.57583075979243
0.1875 0.725 0.576817646591617
0.19 0.725 0.577794285554256
0.1925 0.725 0.578760688694774
0.195 0.725 0.579716873076558
0.1975 0.725 0.580662860555917
0.2 0.725 0.581598677537368
0.2025 0.725 0.582524354739519
0.205 0.725 0.58343992697091
0.2075 0.725 0.584345432915188
0.21 0.725 0.585240914925103
0.2125 0.725 0.586126418824809
0.215 0.725 0.587001993720036
0.2175 0.725 0.587867691815714
0.22 0.725 0.588723568240687
0.2225 0.725 0.589569680879163
0.225 0.725 0.590406090208588
0.2275 0.725 0.591232859143669
0.23 0.725 0.592050052886273
0.2325 0.725 0.592857738780955
0.235 0.725 0.593655986175898
0.2375 0.725 0.594444866289054
0.24 0.725 0.595224452079295
0.2425 0.725 0.595994818122386
0.245 0.725 0.596756040491628
0.2475 0.725 0.597508196642991
0.25 0.725 0.598251365304615
0.2525 0.725 0.598985626370514
0.255 0.725 0.599711060798372
0.2575 0.725 0.600427750511291
0.26 0.725 0.601135778303381
0.2625 0.725 0.601835227749072
0.265 0.725 0.602526183116042
0.2675 0.725 0.603208729281652
0.27 0.725 0.6038829516528
0.2725 0.725 0.604548936089067
0.275 0.725 0.605206768829106
0.2775 0.725 0.605856536420125
0.28 0.725 0.606498325650431
0.2825 0.725 0.60713222348491
0.285 0.725 0.607758317003371
0.2875 0.725 0.608376693341673
0.29 0.725 0.608987439635549
0.2925 0.725 0.609590642967053
0.295 0.725 0.610186390313546
0.2975 0.725 0.610774768499151
0.3 0.725 0.611355864148595
0.3025 0.725 0.611929763643374
0.305 0.725 0.612496553080159
0.3075 0.725 0.613056318231379
0.31 0.725 0.61360914450791
0.3125 0.725 0.614155116923802
0.315 0.725 0.614694320062972
0.3175 0.725 0.615226838047807
0.32 0.725 0.61575275450961
0.3225 0.725 0.616272152560813
0.325 0.725 0.616785114768913
0.3275 0.725 0.617291723132065
0.33 0.725 0.617792059056269
0.3325 0.725 0.618286203334083
0.335 0.725 0.618774236124837
0.3375 0.725 0.61925623693626
0.34 0.725 0.61973228460747
0.3425 0.725 0.620202457293304
0.345 0.725 0.620666832449889
0.3475 0.725 0.621125486821446
0.35 0.725 0.62157849642825
0.3525 0.725 0.622025936555713
0.355 0.725 0.622467881744537
0.3575 0.725 0.622904405781889
0.36 0.725 0.62333558169356
0.3625 0.725 0.623761481737066
0.365 0.725 0.624182177395639
0.3675 0.725 0.624597739373073
0.37 0.725 0.625008237589396
0.3725 0.725 0.625413741177309
0.375 0.725 0.625814318479374
0.3775 0.725 0.6262100370459
0.38 0.725 0.626600963633512
0.3825 0.725 0.626987164204338
0.385 0.725 0.627368703925822
0.3875 0.725 0.627745647171093
0.39 0.725 0.628118057519887
0.3925 0.725 0.628485997759978
0.395 0.725 0.628849529889099
0.3975 0.725 0.629208715117315
0.4 0.725 0.629563613869835
0.4025 0.725 0.629914285790225
0.405 0.725 0.630260789744013
0.4075 0.725 0.63060318382264
0.41 0.725 0.63094152534776
0.4125 0.725 0.631275870875853
0.415 0.725 0.631606276203127
0.4175 0.725 0.631932796370703
0.42 0.725 0.632255485670052
0.4225 0.725 0.632574397648671
0.425 0.725 0.632889585115978
0.4275 0.725 0.633201100149416
0.43 0.725 0.633508994100737
0.4325 0.725 0.633813317602465
0.435 0.725 0.634114120574516
0.4375 0.725 0.634411452230959
0.44 0.725 0.634705361086912
0.4425 0.725 0.634995894965552
0.445 0.725 0.635283101005238
0.4475 0.725 0.635567025666715
0.45 0.725 0.635847714740424
0.4525 0.725 0.636125213353859
0.455 0.725 0.63639956597901
0.4575 0.725 0.636670816439844
0.46 0.725 0.636939007919843
0.4625 0.725 0.637204182969568
0.465 0.725 0.637466383514263
0.4675 0.725 0.637725650861469
0.47 0.725 0.637982025708659
0.4725 0.725 0.63823554815088
0.475 0.725 0.638486257688389
0.4775 0.725 0.638734193234294
0.48 0.725 0.638979393122176
0.4825 0.725 0.639221895113698
0.485 0.725 0.639461736406194
0.4875 0.725 0.639698953640224
0.49 0.725 0.639933582907113
0.4925 0.725 0.640165659756441
0.495 0.725 0.640395219203503
0.4975 0.725 0.640622295736723
0.5 0.725 0.640846923325027
0.0025 0.73 0.500000000045522
0.005 0.73 0.500000000166128
0.0075 0.73 0.500000001216363
0.01 0.73 0.500000012091474
0.0125 0.73 0.500000128317436
0.015 0.73 0.500001369436106
0.0175 0.73 0.500014263071551
0.02 0.73 0.500131052985751
0.0225 0.73 0.500729271794172
0.025 0.73 0.501755226778999
0.0275 0.73 0.502665342939921
0.03 0.73 0.503515507658582
0.0325 0.73 0.504392803320259
0.035 0.73 0.505317155988497
0.0375 0.73 0.506288788629498
0.04 0.73 0.507303945189565
0.0425 0.73 0.508358378837994
0.045 0.73 0.509448041031251
0.0475 0.73 0.510569194944281
0.05 0.73 0.511718415196176
0.0525 0.73 0.512892566425432
0.055 0.73 0.514088779122302
0.0575 0.73 0.515304426395337
0.06 0.73 0.516537102391131
0.0625 0.73 0.517784602465842
0.065 0.73 0.519044905061166
0.0675 0.73 0.520316155194593
0.07 0.73 0.521596649457986
0.0725 0.73 0.522884822412694
0.075 0.73 0.524179234268854
0.0775 0.73 0.52547855973925
0.08 0.73 0.526781577962893
