"k" "s" "DF"
0.01 0.355 0.00146567326639276
0.01 0.3575 0.00147397000024838
0.01 0.36 0.00148009382974881
0.01 0.3625 0.00148391867148258
0.01 0.365 0.00148532621314638
0.01 0.3675 0.00148420789658216
0.01 0.37 0.00148046696146814
0.01 0.3725 0.00147402051362127
0.01 0.375 0.00146480157584234
0.01 0.3775 0.00145276107369588
0.01 0.38 0.00143786970390617
0.01 0.3825 0.00142011962951941
0.01 0.385 0.00139952594400808
0.01 0.3875 0.00137612784641949
0.01 0.39 0.0013499894718108
0.01 0.3925 0.00132120032580516
0.01 0.395 0.00128987527928213
0.01 0.3975 0.0012561540889937
0.01 0.4 0.00122020042212409
0.01 0.4025 0.0011822003771861
0.01 0.405 0.0011423605096821
0.01 0.4075 0.0011009053880201
0.01 0.41 0.00105807472249077
0.01 0.4125 0.00101412012681051
0.01 0.415 0.000969301586913551
0.01 0.4175 0.000923883724440793
0.01 0.42 0.000878131951928051
0.01 0.4225 0.000832308622393335
0.01 0.425 0.000786669277426694
0.01 0.4275 0.000741459094814722
0.01 0.43 0.000696909629281074
0.01 0.4325 0.000653235928461616
0.01 0.435 0.0006106340913877
0.01 0.4375 0.000569279319350084
0.01 0.44 0.000529324490038736
0.01 0.4425 0.000490899266343252
0.01 0.445 0.00045410973219276
0.01 0.4475 0.000419038530264779
0.01 0.45 0.000385745461105536
0.01 0.4525 0.000354268490789921
0.01 0.455 0.000324625105094632
0.01 0.4575 0.000296813942421238
0.01 0.46 0.000270816635325159
0.01 0.4625 0.000246599791231031
0.01 0.465 0.000224117046343823
0.01 0.4675 0.000203311132392131
0.01 0.47 0.000184115903105082
0.01 0.4725 0.000166458275654436
0.01 0.475 0.000150260051144968
0.01 0.4775 0.000135439587125638
0.01 0.48 0.000121913303634124
0.01 0.4825 0.000109597012333048
0.01 0.485 9.84070670811036e-05
0.01 0.4875 8.82613559762155e-05
0.01 0.49 7.90802914708333e-05
0.01 0.4925 7.07890177551995e-05
0.01 0.495 6.33300141601611e-05
0.01 0.4975 5.67527868682007e-05
0.01 0.5 5.19532520353243e-05
0.0125 0.0025 4.042726322392e-05
0.0125 0.005 4.88211071855647e-05
0.0125 0.0075 5.25066543634037e-05
0.0125 0.01 5.44782517625601e-05
0.0125 0.0125 5.59176207891187e-05
0.0125 0.015 5.72134442807252e-05
0.0125 0.0175 5.84894289935367e-05
0.0125 0.02 5.97855751530908e-05
0.0125 0.0225 6.11158008050251e-05
0.0125 0.025 6.24858954369508e-05
0.0125 0.0275 6.38991044935827e-05
0.0125 0.03 6.53578824183729e-05
0.0125 0.0325 6.68644546118438e-05
0.0125 0.035 6.84210050588107e-05
0.0125 0.0375 7.00297440133039e-05
0.0125 0.04 7.16929360091627e-05
0.0125 0.0425 7.34129140650408e-05
0.0125 0.045 7.51920887110198e-05
0.0125 0.0475 7.70329548771658e-05
0.0125 0.05 7.89380978103401e-05
0.0125 0.0525 8.09101985222872e-05
0.0125 0.055 8.29520390175686e-05
0.0125 0.0575 8.50665074416694e-05
0.0125 0.06 8.72566032370612e-05
0.0125 0.0625 8.95254423670052e-05
0.0125 0.065 9.18762626500768e-05
0.0125 0.0675 9.43124292379625e-05
0.0125 0.07 9.6837440262073e-05
0.0125 0.0725 9.94549326698831e-05
0.0125 0.075 0.000102168688268845
0.0125 0.0775 0.000104982639993022
0.0125 0.08 0.000107900878406606
0.0125 0.0825 0.000110927658456807
0.0125 0.085 0.000114067406488018
0.0125 0.0875 0.00011732472752845
0.0125 0.09 0.00012070441285998
0.0125 0.0925 0.000124211447881528
0.0125 0.095 0.000127851020275737
0.0125 0.0975 0.000131628528488785
0.0125 0.1 0.00013554959053238
0.0125 0.1025 0.00013962005311684
0.0125 0.105 0.000143846001123593
0.0125 0.1075 0.000148233767425143
0.0125 0.11 0.000152789943059658
0.0125 0.1125 0.000157521387766784
0.0125 0.115 0.000162435240890748
0.0125 0.1175 0.000167538932655227
0.0125 0.12 0.000172840195814104
0.0125 0.1225 0.000178347077680335
0.0125 0.125 0.000184067952534117
0.0125 0.1275 0.000190011534409468
0.0125 0.13 0.000196186890256758
0.0125 0.1325 0.000202603453476112
0.0125 0.135 0.000209271037814245
0.0125 0.1375 0.000216199851614515
0.0125 0.14 0.000223400512406338
0.0125 0.1425 0.000230884061816652
0.0125 0.145 0.000238661980781864
0.0125 0.1475 0.000246746205034019
0.0125 0.15 0.000255149140829315
0.0125 0.1525 0.000263883680881608
0.0125 0.155 0.000272963220456745
0.0125 0.1575 0.000282401673575652
0.0125 0.16 0.000292213489266475
0.0125 0.1625 0.000302413667796699
0.0125 0.165 0.000313017776805285
0.0125 0.1675 0.000324041967244418
0.0125 0.17 0.000335502989027064
0.0125 0.1725 0.000347418206263244
0.0125 0.175 0.000359805611951734
0.0125 0.1775 0.000372683841977533
0.0125 0.18 0.000386072188246857
0.0125 0.1825 0.000399990610769718
0.0125 0.185 0.000414459748479123
0.0125 0.1875 0.000429500928549782
0.0125 0.19 0.000445136173952963
0.0125 0.1925 0.000461388208954078
0.0125 0.195 0.000478280462227615
0.0125 0.1975 0.000495837067228541
0.0125 0.2 0.000514082859421359
0.0125 0.2025 0.000533043369926774
0.0125 0.205 0.000552744815100778
0.0125 0.2075 0.000573214081513155
0.0125 0.21 0.000594478705739976
0.0125 0.2125 0.000616566848330131
0.0125 0.215 0.000639507261244385
0.0125 0.2175 0.00066332924800401
0.0125 0.22 0.000688062615718329
0.0125 0.2225 0.000713737618087329
0.0125 0.225 0.000740384888403881
0.0125 0.2275 0.000768035361499317
0.0125 0.23 0.000796720183495556
0.0125 0.2325 0.000826470608142812
0.0125 0.235 0.000857317878436789
0.0125 0.2375 0.000889293092120892
0.0125 0.24 0.000922427049592699
0.0125 0.2425 0.000956750082649071
0.0125 0.245 0.000992291862420368
0.0125 0.2475 0.00102908118476756
0.0125 0.25 0.00106714573134555
0.0125 0.2525 0.00110651180447767
0.0125 0.255 0.00114720403393839
0.0125 0.2575 0.00118924505371548
0.0125 0.26 0.00123265514681669
0.0125 0.2625 0.00127745185620768
0.0125 0.265 0.00132364956002631
0.0125 0.2675 0.00137125900931474
0.0125 0.27 0.00142028682665746
0.0125 0.2725 0.00147073496431922
0.0125 0.275 0.00152260012074728
0.0125 0.2775 0.0015758731146542
0.0125 0.28 0.0016305382163374
0.0125 0.2825 0.00168657243643564
0.0125 0.285 0.00174394477298057
0.0125 0.2875 0.00180261541839078
0.0125 0.29 0.00186253492898802
0.0125 0.2925 0.00192364336070454
0.0125 0.295 0.00198586937590829
0.0125 0.2975 0.00204912932771711
0.0125 0.3 0.00211332632980536
0.0125 0.3025 0.00217834932153559
0.0125 0.305 0.00224407214028164
0.0125 0.3075 0.00231035261503885
0.0125 0.31 0.00237703169782507
0.0125 0.3125 0.00244393265196316
0.0125 0.315 0.00251086031904134
0.0125 0.3175 0.00257760048915818
0.0125 0.32 0.00264391940188649
0.0125 0.3225 0.0027095634081777
0.0125 0.325 0.00277425882606858
0.0125 0.3275 0.0028377120254219
0.0125 0.33 0.00289960977890388
0.0125 0.3325 0.00295961991779013
0.0125 0.335 0.00301739233182741
0.0125 0.3375 0.00307256035203732
0.0125 0.34 0.00312474255381952
0.0125 0.3425 0.0031735450147414
0.0125 0.345 0.0032185640567771
0.0125 0.3475 0.00325938949623041
0.0125 0.35 0.00329560841595602
0.0125 0.3525 0.00332680946363164
0.0125 0.355 0.00335258766661724
0.0125 0.3575 0.00337254973839527
0.0125 0.36 0.00338631983379873
0.0125 0.3625 0.00339354569048457
0.0125 0.365 0.00339390507279186
0.0125 0.3675 0.00338711241183844
0.0125 0.37 0.00337292551325673
0.0125 0.3725 0.00335115218230998
0.0125 0.375 0.00332165659643308
0.0125 0.3775 0.00328436523880606
0.0125 0.38 0.00323927219478887
0.0125 0.3825 0.00318644360733632
0.0125 0.385 0.00312602108921736
0.0125 0.3875 0.00305822390014627
0.0125 0.39 0.00298334971665204
0.0125 0.3925 0.0029017738520972
0.0125 0.395 0.00281394682361015
0.0125 0.3975 0.00272039021107174
0.0125 0.4 0.00262169080928039
0.0125 0.4025 0.00251849313589813
0.0125 0.405 0.00241149042200534
0.0125 0.4075 0.00230141427580778
0.0125 0.41 0.00218902326965917
0.0125 0.4125 0.00207509075241607
0.0125 0.415 0.00196039222975348
0.0125 0.4175 0.00184569268146045
0.0125 0.42 0.00173173419468016
0.0125 0.4225 0.00161922428435484
0.0125 0.425 0.00150882524671192
0.0125 0.4275 0.0014011448496472
0.0125 0.43 0.00129672860762349
0.0125 0.4325 0.00119605382152327
0.0125 0.435 0.00109952548980381
0.0125 0.4375 0.00100747412074737
0.0125 0.44 0.000920155401064264
0.0125 0.4425 0.000837751607753913
0.0125 0.445 0.000760374591495036
0.0125 0.4475 0.000688070113568715
0.0125 0.45 0.000620823286051107
0.0125 0.4525 0.000558564847301311
0.0125 0.455 0.000501178001163093
0.0125 0.4575 0.000448505557468474
0.0125 0.46 0.000400357131375976
0.0125 0.4625 0.000356516187358958
0.0125 0.465 0.000316746747641627
0.0125 0.4675 0.000280799621950224
0.0125 0.47 0.000248418053200223
0.0125 0.4725 0.000219342710121085
0.0125 0.475 0.000193315991203876
0.0125 0.4775 0.000170085633589167
0.0125 0.48 0.000149407644918598
0.0125 0.4825 0.000131048595676325
0.0125 0.485 0.000114787325942852
0.0125 0.4875 0.000100416148492224
0.0125 0.49 8.77417880234256e-05
0.0125 0.4925 7.65875153005586e-05
0.0125 0.495 6.68071406044277e-05
0.0125 0.4975 5.83907024434578e-05
0.0125 0.5 5.23781097607942e-05
0.015 0.0025 4.06863059854547e-05
0.015 0.005 4.93435987045053e-05
0.015 0.0075 5.32955646905716e-05
0.015 0.01 5.55350458107182e-05
0.015 0.0125 5.72511461643942e-05
0.015 0.015 5.88374280867051e-05
0.015 0.0175 6.04203588218013e-05
0.015 0.02 6.20416998932352e-05
0.015 0.0225 6.37167507117346e-05
0.015 0.025 6.54525739972397e-05
0.015 0.0275 6.72536901294021e-05
0.015 0.03 6.91238738993033e-05
0.015 0.0325 7.10667349124012e-05
0.015 0.035 7.30859144271481e-05
0.015 0.0375 7.51851590408273e-05
0.015 0.04 7.73683537005236e-05
0.015 0.0425 7.96395407117529e-05
0.015 0.045 8.2002933667344e-05
0.015 0.0475 8.44629294507112e-05
0.015 0.05 8.70241195297166e-05
0.015 0.0525 8.96913010717236e-05
0.015 0.055 9.24694881488462e-05
0.015 0.0575 9.53639231916404e-05
0.015 0.06 9.83800887972085e-05
0.015 0.0625 0.000101523719969752
0.015 0.065 0.000104800816855849
0.015 0.0675 0.000108217658026864
0.015 0.07 0.00011178081435504
0.015 0.0725 0.000115497163526068
0.015 0.075 0.000119373905228614
0.015 0.0775 0.00012341857706009
0.015 0.08 0.00012763907118735
0.015 0.0825 0.000132043651800894
0.015 0.085 0.000136640973401374
0.015 0.0875 0.000141440099957561
0.015 0.09 0.000146450524975596
0.015 0.0925 0.000151682192519862
0.015 0.095 0.000157145519226693
0.015 0.0975 0.00016285141735254
0.015 0.1 0.000168811318899118
0.015 0.1025 0.000175037200858393
0.015 0.105 0.000181541611620954
0.015 0.1075 0.000188337698591335
0.015 0.11 0.000195439237054257
0.015 0.1125 0.000202860660335474
0.015 0.115 0.000210617091300732
0.015 0.1175 0.000218724375235513
0.015 0.12 0.000227199114147351
0.015 0.1225 0.000236058702531146
0.015 0.125 0.000245321364635792
0.015 0.1275 0.000255006193268225
0.015 0.13 0.000265133190167689
0.015 0.1325 0.000275723307979696
0.015 0.135 0.00028679849385383
0.015 0.1375 0.000298381734684826
0.015 0.14 0.00031049710400926
0.015 0.1425 0.000323169810562917
0.015 0.145 0.000336426248494458
0.015 0.1475 0.000350294049220952
0.015 0.15 0.000364802134898339
0.015 0.1525 0.000379980773466378
0.015 0.155 0.000395861635211007
0.015 0.1575 0.000412477850769228
0.015 0.16 0.000429864070480443
0.015 0.1625 0.000448056524964618
0.015 0.165 0.000467093086780526
0.015 0.1675 0.000487013332987191
0.015 0.17 0.000507858608397104
0.015 0.1725 0.000529672089271772
0.015 0.175 0.000552498847166172
0.015 0.1775 0.000576385912581133
0.015 0.18 0.00060138233802785
0.015 0.1825 0.000627539260049319
0.015 0.185 0.000654909959675455
0.015 0.1875 0.000683549920715013
0.015 0.19 0.000713516885204525
0.015 0.1925 0.000744870905243704
0.015 0.195 0.000777674390345288
0.015 0.1975 0.000811992149317426
0.015 0.2 0.000847891425574539
0.015 0.2025 0.000885441924639306
0.015 0.205 0.000924715832452519
0.015 0.2075 0.000965787822948808
0.015 0.21 0.00100873505318277
0.015 0.2125 0.00105363714410396
0.015 0.215 0.00110057614487455
0.015 0.2175 0.00114963647840745
0.015 0.22 0.00120090486556716
0.015 0.2225 0.00125447022522637
0.015 0.225 0.00131042354710497
0.015 0.2275 0.00136885773403667
0.015 0.23 0.00142986741001278
0.015 0.2325 0.00149354869004329
0.015 0.235 0.00155999890755415
0.015 0.2375 0.00162931629471078
0.015 0.24 0.00170159961072206
0.015 0.2425 0.00177694771284444
0.015 0.245 0.00185545906447102
0.015 0.2475 0.00193723117437343
0.015 0.25 0.00202235996085944
0.015 0.2525 0.00211093903434153
0.015 0.255 0.00220305889157559
0.015 0.2575 0.00229880601465907
0.015 0.26 0.002398261867771
0.015 0.2625 0.00250150178462613
0.015 0.265 0.00260859373971562
0.015 0.2675 0.00271959699664684
0.015 0.27 0.002834560627302
0.015 0.2725 0.00295352189614249
0.015 0.275 0.00307650450482458
0.015 0.2775 0.00320351669341187
0.015 0.28 0.00333454919589744
0.015 0.2825 0.00346957304954881
0.015 0.285 0.0036085372597875
0.015 0.2875 0.00375136632498501
0.015 0.29 0.00389795762872846
0.015 0.2925 0.00404817871084366
0.015 0.295 0.00420186443280051
0.015 0.2975 0.00435881405810822
0.015 0.3 0.00451878827396667
0.015 0.3025 0.00468150618679097
0.015 0.305 0.00484664233127596
0.015 0.3075 0.00501382374038844
0.015 0.31 0.00518262713202327
0.015 0.3125 0.00535257627694727
0.015 0.315 0.00552313962195261
0.015 0.3175 0.00569372825168234
0.015 0.32 0.00586369428212602
0.015 0.3225 0.00603232978802277
0.015 0.325 0.00619886637497943
0.015 0.3275 0.00636247551455921
0.015 0.33 0.00652226976640392
0.015 0.3325 0.00667730501499441
0.015 0.335 0.00682658384927241
0.015 0.3375 0.00696906021027503
0.015 0.34 0.0071036454243994
0.015 0.3425 0.00722921572709783
0.015 0.345 0.00734462136292394
0.015 0.3475 0.00744869732218428
0.015 0.35 0.00754027574138899
0.015 0.3525 0.00761819995384654
0.015 0.355 0.00768134012797443
0.015 0.3575 0.00772861037442804
0.015 0.36 0.00775898713966689
0.015 0.3625 0.0077715286342868
0.015 0.365 0.0077653949711898
0.015 0.3675 0.00773986861390481
0.015 0.37 0.00769437466232296
0.015 0.3725 0.00762850043555206
0.015 0.375 0.00754201375399355
0.015 0.3775 0.00743487927987563
0.015 0.38 0.00730727225237949
0.015 0.3825 0.0071595889550488
0.015 0.385 0.00699245328374835
0.015 0.3875 0.00680671884645516
0.015 0.39 0.00660346612361129
0.015 0.3925 0.00638399434973665
0.015 0.395 0.0061498079413202
0.015 0.3975 0.00590259748791436
0.015 0.4 0.00564421553547239
0.015 0.4025 0.00537664761336432
0.015 0.405 0.00510197917719474
0.015 0.4075 0.00482235934508636
0.015 0.41 0.00453996248162105
0.015 0.4125 0.00425694881790709
0.015 0.415 0.00397542537695074
0.015 0.4175 0.00369740849237368
0.015 0.42 0.00342478916133678
0.015 0.4225 0.00315930235981984
0.015 0.425 0.00290250127565345
0.015 0.4275 0.00265573719206772
0.015 0.43 0.00242014549612515
0.015 0.4325 0.00219663800906439
0.015 0.435 0.00198590155738529
0.015 0.4375 0.00178840244213296
0.015 0.44 0.00160439623505414
0.015 0.4425 0.00143394214660841
0.015 0.445 0.00127692108057385
0.015 0.4475 0.00113305641694304
0.015 0.45 0.00100193654816605
0.015 0.4525 0.00088303822872735
0.015 0.455 0.000775749876507515
0.015 0.4575 0.000679394076204111
0.015 0.46 0.000593248669083779
0.015 0.4625 0.000516565958372979
0.015 0.465 0.000448589705479053
0.015 0.4675 0.000388569730381759
0.015 0.47 0.000335774053368122
0.015 0.4725 0.00028949862036736
0.015 0.475 0.000249074738118299
0.015 0.4775 0.000213874407747298
0.015 0.48 0.00018331378704387
0.015 0.4825 0.000156855035102756
0.015 0.485 0.000134006802865944
0.015 0.4875 0.00011432364930542
0.015 0.49 9.74048238920592e-05
0.015 0.4925 8.28942245616114e-05
0.015 0.495 7.0493841564845e-05
0.015 0.4975 6.00839995575148e-05
0.015 0.5 5.28081330207014e-05
0.0175 0.0025 4.09482108413421e-05
0.0175 0.005 4.98750041641926e-05
0.0175 0.0075 5.41025334220443e-05
0.0175 0.01 5.66221826500761e-05
0.0175 0.0125 5.86307831036129e-05
0.0175 0.015 6.0527196835078e-05
0.0175 0.0175 6.24410936835466e-05
0.0175 0.02 6.44164588063463e-05
0.0175 0.0225 6.64704633798235e-05
0.0175 0.025 6.86119689679185e-05
0.0175 0.0275 7.08473371073707e-05
0.0175 0.03 7.3182274097459e-05
0.0175 0.0325 7.56224337392594e-05
0.0175 0.035 7.81736272117982e-05
0.0175 0.0375 8.08419067082137e-05
0.0175 0.04 8.3633607614048e-05
0.0175 0.0425 8.65553767551724e-05
0.0175 0.045 8.96141959663488e-05
0.0175 0.0475 9.28174042751632e-05
0.0175 0.05 9.61727199918657e-05
0.0175 0.0525 9.96882632883551e-05
0.0175 0.055 0.000103372579581439
0.0175 0.0575 0.000107234663924252
0.0175 0.06 0.000111283986558674
0.0175 0.0625 0.00011553051975631
0.0175 0.065 0.000119984766062027
0.0175 0.0675 0.000124657788047554
0.0175 0.07 0.000129561239679607
0.0175 0.0725 0.000134707399406472
0.0175 0.075 0.000140109205068237
0.0175 0.0775 0.000145780290738088
0.0175 0.08 0.000151735025605106
0.0175 0.0825 0.000157988555013027
0.0175 0.085 0.000164556843773117
0.0175 0.0875 0.000171456721874375
0.0175 0.09 0.000178705932718736
0.0175 0.0925 0.000186323184014166
0.0175 0.095 0.000194328201463494
0.0175 0.0975 0.000202741785392516
0.0175 0.1 0.000211585870465567
0.0175 0.1025 0.000220883588642688
0.0175 0.105 0.000230659335537316
0.0175 0.1075 0.000240938840338622
0.0175 0.11 0.00025174923946759
0.0175 0.1125 0.000263119154140201
0.0175 0.115 0.000275078772015544
0.0175 0.1175 0.0002876599331103
0.0175 0.12 0.000300896220163657
0.0175 0.1225 0.000314823053639703
0.0175 0.125 0.000329477791555042
0.0175 0.1275 0.00034489983431992
0.0175 0.13 0.00036113073477998
0.0175 0.1325 0.000378214313643313
0.0175 0.135 0.000396196780472456
0.0175 0.1375 0.000415126860415245
0.0175 0.14 0.00043505592683895
0.0175 0.1425 0.000456038140019976
0.0175 0.145 0.000478130592027463
0.0175 0.1475 0.000501393457918951
0.0175 0.15 0.000525890153343988
0.0175 0.1525 0.00055168749862418
0.0175 0.155 0.000578855889343509
0.0175 0.1575 0.000607469473444093
0.0175 0.16 0.00063760633477617
0.0175 0.1625 0.000669348682995426
0.0175 0.165 0.000702783049637732
0.0175 0.1675 0.000738000490129085
0.0175 0.17 0.000775096791401317
0.0175 0.1725 0.000814172684688726
0.0175 0.175 0.000855334062969355
0.0175 0.1775 0.000898692202386253
0.0175 0.18 0.000944363986841641
0.0175 0.1825 0.000992472134792773
0.0175 0.185 0.00104314542709363
0.0175 0.1875 0.00109651893451973
0.0175 0.19 0.00115273424337925
0.0175 0.1925 0.00121193967735276
0.0175 0.195 0.00127429051341227
0.0175 0.1975 0.00133994918934478
0.0175 0.2 0.00140908550004467
0.0175 0.2025 0.0014818767793398
0.0175 0.205 0.00155850806367209
0.0175 0.2075 0.00163917223347065
0.0175 0.21 0.00172407012751568
0.0175 0.2125 0.0018134106250118
0.0175 0.215 0.00190741068944905
0.0175 0.2175 0.00200629536763625
0.0175 0.22 0.00211029773654268
0.0175 0.2225 0.00221965878977822
0.0175 0.225 0.0023346272546695
0.0175 0.2275 0.00245545932997256
0.0175 0.23 0.00258241833327939
0.0175 0.2325 0.00271577424614248
0.0175 0.235 0.00285580314386441
0.0175 0.2375 0.00300278649578485
0.0175 0.24 0.00315701032074181
0.0175 0.2425 0.00331876418123742
0.0175 0.245 0.00348833999866732
0.0175 0.2475 0.00366603067085175
0.0175 0.25 0.00385212847202242
0.0175 0.2525 0.00404692321442807
0.0175 0.255 0.00425070014985161
0.0175 0.2575 0.00446373758864533
0.0175 0.26 0.00468630421341531
0.0175 0.2625 0.00491865606431948
0.0175 0.265 0.0051610331731363
0.0175 0.2675 0.00541365582390274
0.0175 0.27 0.00567672041911042
0.0175 0.2725 0.00595039493229084
0.0175 0.275 0.00623481393042479
0.0175 0.2775 0.00653007315311737
0.0175 0.28 0.00683622364000494
0.0175 0.2825 0.00715326540357114
0.0175 0.285 0.00748114065157459
0.0175 0.2875 0.00781972657178162
0.0175 0.29 0.00816882770182824
0.0175 0.2925 0.00852816791890373
0.0175 0.295 0.00889738209770181
0.0175 0.2975 0.00927600750083411
0.0175 0.3 0.00966347498367777
0.0175 0.3025 0.0100591001154609
0.0175 0.305 0.0104620743402684
0.0175 0.3075 0.0108714563253884
0.0175 0.31 0.0112861636698498
0.0175 0.3125 0.0117049651727974
0.0175 0.315 0.0121264738890083
0.0175 0.3175 0.0125491412267955
0.0175 0.32 0.0129712523710073
0.0175 0.3225 0.0133909233397553
0.0175 0.325 0.0138061000068249
0.0175 0.3275 0.01421455944099
0.0175 0.33 0.0146139139270677
0.0175 0.3325 0.0150016180397452
0.0175 0.335 0.0153749791380014
0.0175 0.3375 0.0157311716331463
0.0175 0.34 0.0160672553549732
0.0175 0.3425 0.0163801982959581
0.0175 0.345 0.0166669039507198
0.0175 0.3475 0.0169242433851551
0.0175 0.35 0.0171490920652122
0.0175 0.3525 0.0173383713482125
0.0175 0.355 0.0174890943897771
0.0175 0.3575 0.0175984160476395
0.0175 0.36 0.0176636861721262
0.0175 0.3625 0.0176825054655912
0.0175 0.365 0.0176527828752078
0.0175 0.3675 0.0175727932628702
0.0175 0.37 0.0174412338822739
0.0175 0.3725 0.0172572779984136
0.0175 0.375 0.0170206238226318
0.0175 0.3775 0.0167315368222408
0.0175 0.38 0.0163908834138655
