"G" "X" "Y" "A" "D" "O"
931 0.385366412953501 1.17135332573469e-66 0.614633587046499 0.608961626858421 0.332090700464914
932 0.385366412947834 9.73375874692938e-67 0.614633587052166 0.608961626857357 0.332090700483284
933 0.385366412942298 8.08859780059819e-67 0.614633587057703 0.608961626856318 0.332090700501234
934 0.385366412936887 6.72149537299058e-67 0.614633587063113 0.608961626855301 0.332090700518774
935 0.385366412931601 5.58545512615574e-67 0.614633587068399 0.608961626854309 0.332090700535913
936 0.385366412926435 4.6414238550861e-67 0.614633587073565 0.608961626853339 0.33209070055266
937 0.385366412921387 3.85694897117913e-67 0.614633587078613 0.60896162685239 0.332090700569024
938 0.385366412916455 3.20506289247094e-67 0.614633587083545 0.608961626851464 0.332090700585015
939 0.385366412911635 2.66335598976745e-67 0.614633587088365 0.608961626850559 0.332090700600639
940 0.385366412906926 2.21320621970997e-67 0.614633587093074 0.608961626849675 0.332090700615907
941 0.385366412902324 1.83913896217667e-67 0.614633587097676 0.60896162684881 0.332090700630826
942 0.385366412897828 1.52829505540425e-67 0.614633587102173 0.608961626847966 0.332090700645403
943 0.385366412893434 1.26998874168421e-67 0.614633587106566 0.608961626847141 0.332090700659648
944 0.38536641288914 1.05534032730824e-67 0.61463358711086 0.608961626846335 0.332090700673567
945 0.385366412884945 8.76970928859431e-68 0.614633587115055 0.608961626845547 0.332090700687167
946 0.385366412880846 7.28748812263523e-68 0.614633587119154 0.608961626844777 0.332090700700457
947 0.38536641287684 6.05578604598557e-68 0.61463358712316 0.608961626844025 0.332090700713443
948 0.385366412872926 5.03226132480743e-68 0.614633587127074 0.60896162684329 0.332090700726132
949 0.385366412869102 4.18172865565314e-68 0.614633587130898 0.608961626842571 0.332090700738532
950 0.385366412865364 3.47494961424294e-68 0.614633587134636 0.60896162684187 0.332090700750647
951 0.385366412861713 2.88762753774915e-68 0.614633587138288 0.608961626841184 0.332090700762486
952 0.385366412858144 2.39957228805392e-68 0.614633587141856 0.608961626840514 0.332090700774054
953 0.385366412854658 1.99400618337827e-68 0.614633587145343 0.608961626839859 0.332090700785358
954 0.38536641285125 1.65698723856925e-68 0.614633587148749 0.608961626839219 0.332090700796404
955 0.385366412847921 1.37692988700542e-68 0.614633587152079 0.608961626838594 0.332090700807197
956 0.385366412844668 1.14420670816769e-68 0.614633587155332 0.608961626837983 0.332090700817743
957 0.38536641284149 9.5081746962206e-69 0.61463358715851 0.608961626837386 0.332090700828048
958 0.385366412838384 7.90114106201906e-69 0.614633587161616 0.608961626836803 0.332090700838118
959 0.385366412835349 6.5657218210814e-69 0.614633587164651 0.608961626836233 0.332090700847957
960 0.385366412832383 5.4560097957054e-69 0.614633587167617 0.608961626835676 0.332090700857572
961 0.385366412829485 4.53385685563456e-69 0.614633587170515 0.608961626835132 0.332090700866967
962 0.385366412826653 3.76756251491234e-69 0.614633587173347 0.6089616268346 0.332090700876147
963 0.385366412823886 3.13078417684736e-69 0.614633587176114 0.60896162683408 0.332090700885117
964 0.385366412821183 2.60163156501327e-69 0.614633587178817 0.608961626833573 0.332090700893882
965 0.385366412818541 2.16191420989656e-69 0.61463358718146 0.608961626833077 0.332090700902447
966 0.385366412815959 1.7965161223396e-69 0.614633587184041 0.608961626832592 0.332090700910816
967 0.385366412813437 1.4928761571755e-69 0.614633587186563 0.608961626832118 0.332090700918994
968 0.385366412810972 1.24055620372177e-69 0.614633587189028 0.608961626831655 0.332090700926985
969 0.385366412808563 1.03088235898853e-69 0.614633587191436 0.608961626831203 0.332090700934793
970 0.38536641280621 8.56646748355001e-70 0.61463358719379 0.608961626830761 0.332090700942423
971 0.38536641280391 7.11859743321829e-70 0.61463358719609 0.608961626830329 0.332090700949878
972 0.385366412801663 5.91544058427283e-70 0.614633587198337 0.608961626829907 0.332090700957163
973 0.385366412799467 4.91563649078593e-70 0.614633587200532 0.608961626829494 0.332090700964281
974 0.385366412797322 4.08481528387054e-70 0.614633587202678 0.608961626829091 0.332090700971237
975 0.385366412795225 3.39441615232625e-70 0.614633587204774 0.608961626828698 0.332090700978034
976 0.385366412793177 2.82070551895778e-70 0.614633587206823 0.608961626828313 0.332090700984675
977 0.385366412791175 2.34396116080272e-70 0.614633587208825 0.608961626827937 0.332090700991165
978 0.385366412789219 1.94779422609312e-70 0.614633587210781 0.60896162682757 0.332090700997506
979 0.385366412787308 1.61858584119678e-70 0.614633587212692 0.608961626827211 0.332090701003702
980 0.38536641278544 1.34501893999856e-70 0.61463358721456 0.60896162682686 0.332090701009757
981 0.385366412783616 1.11768922160601e-70 0.614633587216385 0.608961626826518 0.332090701015673
982 0.385366412781832 9.28781862426506e-71 0.614633587218168 0.608961626826183 0.332090701021454
983 0.38536641278009 7.71802869075353e-71 0.61463358721991 0.608961626825855 0.332090701027103
984 0.385366412778387 6.41355836940139e-71 0.614633587221613 0.608961626825536 0.332090701032623
985 0.385366412776723 5.3295644011912e-71 0.614633587223276 0.608961626825223 0.332090701038016
986 0.385366412775098 4.42878275527787e-71 0.614633587224902 0.608961626824918 0.332090701043287
987 0.385366412773509 3.68024761817576e-71 0.61463358722649 0.60896162682462 0.332090701048437
988 0.385366412771957 3.05822689426679e-71 0.614633587228043 0.608961626824328 0.332090701053469
989 0.38536641277044 2.54133762375226e-71 0.61463358722956 0.608961626824043 0.332090701058386
990 0.385366412768958 2.11181090912233e-71 0.614633587231042 0.608961626823765 0.332090701063191
991 0.38536641276751 1.7548810808118e-71 0.61463358723249 0.608961626823493 0.332090701067886
992 0.385366412766095 1.45827810363207e-71 0.614633587233905 0.608961626823227 0.332090701072473
993 0.385366412764712 1.21180577463656e-71 0.614633587235287 0.608961626822968 0.332090701076956
994 0.385366412763361 1.00699121229481e-71 0.614633587236639 0.608961626822714 0.332090701081336
995 0.385366412762041 8.36793587603602e-72 0.614633587237959 0.608961626822466 0.332090701085616
996 0.385366412760751 6.95362084300004e-72 0.614633587239249 0.608961626822224 0.332090701089799
997 0.38536641275949 5.7783476767051e-72 0.61463358724051 0.608961626821987 0.332090701093885
998 0.385366412758259 4.80171447749143e-72 0.614633587241741 0.608961626821756 0.332090701097879
999 0.385366412757055 3.99014791308903e-72 0.614633587242945 0.60896162682153 0.332090701101781
1000 0.385366412755879 3.31574908148588e-72 0.614633587244121 0.608961626821309 0.332090701105593
