"kD" "kA" "SR"
0.5 0.325 0.645095369161757
0.0025 0.3275 0.500000010883391
0.005 0.3275 0.500000028921991
0.0075 0.3275 0.500000070765311
0.01 0.3275 0.500000176732374
0.0125 0.3275 0.500000447132972
0.015 0.3275 0.500001131805241
0.0175 0.3275 0.500002850335408
0.02 0.3275 0.500007131740795
0.0225 0.3275 0.500017730871277
0.025 0.3275 0.500043815728528
0.0275 0.3275 0.500107575135394
0.03 0.3275 0.500261825256557
0.0325 0.3275 0.500627989206803
0.035 0.3275 0.501465176921674
0.0375 0.3275 0.503244909696911
0.04 0.3275 0.50656927978475
0.0425 0.3275 0.511670885542579
0.045 0.3275 0.517887764864772
0.0475 0.3275 0.524141315643201
0.05 0.3275 0.529770577150307
0.0525 0.3275 0.534633047844775
0.055 0.3275 0.538830449538066
0.0575 0.3275 0.542515509070032
0.06 0.3275 0.545821597535987
0.0625 0.3275 0.548849633363949
0.065 0.3275 0.551672386623036
0.0675 0.3275 0.5543416484858
0.07 0.3275 0.556894328621257
0.0725 0.3275 0.559356915448771
0.075 0.3275 0.561748579924847
0.0775 0.3275 0.564083304766986
0.08 0.3275 0.566371346370089
0.0825 0.3275 0.568620246119819
0.085 0.3275 0.570835537089112
0.0875 0.3275 0.573021243100346
0.09 0.3275 0.575180234615757
0.0925 0.3275 0.577314484636196
0.095 0.3275 0.579425253866986
0.0975 0.3275 0.581513225248767
0.1 0.3275 0.583578601871233
0.1025 0.3275 0.585621178217683
0.105 0.3275 0.58764039194697
0.1075 0.3275 0.589635361570616
0.11 0.3275 0.591604914144403
0.1125 0.3275 0.593547606280099
0.115 0.3275 0.595461741267994
0.1175 0.3275 0.597345384794503
0.12 0.3275 0.599196381570712
0.1225 0.3275 0.601012375095235
0.125 0.3275 0.602790832696802
0.1275 0.3275 0.604529077873244
0.13 0.3275 0.606224331694046
0.1325 0.3275 0.607873764592246
0.135 0.3275 0.609474559176071
0.1375 0.3275 0.611023983703772
0.14 0.3275 0.612519474595217
0.1425 0.3275 0.613958724877497
0.145 0.3275 0.615339773938747
0.1475 0.3275 0.616661092635841
0.15 0.3275 0.617921656961966
0.1525 0.3275 0.619121003417541
0.155 0.3275 0.620259260143258
0.1575 0.3275 0.621337149796128
0.16 0.3275 0.62235596288388
0.1625 0.3275 0.623317503408376
0.165 0.3275 0.624224011657124
0.1675 0.3275 0.625078071274532
0.17 0.3275 0.625882508938419
0.1725 0.3275 0.626640294912327
0.175 0.3275 0.627354451568474
0.1775 0.3275 0.628027975028232
0.18 0.3275 0.628663772799183
0.1825 0.3275 0.629264618130363
0.185 0.3275 0.629833120073268
0.1875 0.3275 0.630371707080304
0.19 0.3275 0.630882621400905
0.1925 0.3275 0.63136792145072
0.195 0.3275 0.631829489582625
0.1975 0.3275 0.632269043127955
0.2 0.3275 0.632688147076715
0.2025 0.3275 0.63308822724001
0.205 0.3275 0.633470583138664
0.2075 0.3275 0.633836400171495
0.21 0.3275 0.634186760837877
0.2125 0.3275 0.634522654935737
0.215 0.3275 0.634844988745433
0.2175 0.3275 0.635154593258715
0.22 0.3275 0.635452231534338
0.2225 0.3275 0.635738605268093
0.225 0.3275 0.636014360662536
0.2275 0.3275 0.636280093674945
0.23 0.3275 0.636536354713901
0.2325 0.3275 0.636783652846691
0.235 0.3275 0.637022459572237
0.2375 0.3275 0.637253212207644
0.24 0.3275 0.637476316930693
0.2425 0.3275 0.63769215151568
0.245 0.3275 0.637901067795708
0.2475 0.3275 0.63810339388081
0.25 0.3275 0.638299436158004
0.2525 0.3275 0.638489481096523
0.255 0.3275 0.638673796878864
0.2575 0.3275 0.638852634876065
0.26 0.3275 0.63902623098358
0.2625 0.3275 0.63919480683232
0.265 0.3275 0.639358570887824
0.2675 0.3275 0.639517719449111
0.27 0.3275 0.639672437557464
0.2725 0.3275 0.639822899824313
0.275 0.3275 0.639969271186334
0.2775 0.3275 0.640111707595046
0.28 0.3275 0.640250356647353
0.2825 0.3275 0.640385358162814
0.285 0.3275 0.640516844712788
0.2875 0.3275 0.640644942106065
0.29 0.3275 0.640769769835084
0.2925 0.3275 0.640891441486447
0.295 0.3275 0.641010065119015
0.2975 0.3275 0.641125743612553
0.3 0.3275 0.641238574989592
0.3025 0.3275 0.64134865271289
0.305 0.3275 0.641456065960649
0.3075 0.3275 0.641560899881429
0.31 0.3275 0.641663235830504
0.3125 0.3275 0.641763151589244
0.315 0.3275 0.641860721568942
0.3175 0.3275 0.641956017000391
0.32 0.3275 0.642049106110365
0.3225 0.3275 0.642140054286083
0.325 0.3275 0.642228924228604
0.3275 0.3275 0.642315776096035
0.33 0.3275 0.642400667637354
0.3325 0.3275 0.642483654317564
0.335 0.3275 0.642564789434853
0.3375 0.3275 0.642644124230339
0.34 0.3275 0.642721707990994
0.3425 0.3275 0.642797588146201
0.345 0.3275 0.642871810358453
0.3475 0.3275 0.642944418608583
0.35 0.3275 0.643015455275934
0.3525 0.3275 0.643084961213818
0.355 0.3275 0.643152975820594
0.3575 0.3275 0.643219537106662
0.36 0.3275 0.643284681757661
0.3625 0.3275 0.643348445194116
0.365 0.3275 0.643410861627776
0.3675 0.3275 0.643471964114865
0.37 0.3275 0.643531784606432
0.3725 0.3275 0.643590353996011
0.375 0.3275 0.643647702164738
0.3775 0.3275 0.643703858024103
0.38 0.3275 0.643758849556476
0.3825 0.3275 0.643812703853547
0.385 0.3275 0.643865447152809
0.3875 0.3275 0.643917104872203
0.39 0.3275 0.643967701643027
0.3925 0.3275 0.644017261341228
0.395 0.3275 0.644065807117153
0.3975 0.3275 0.644113361423868
0.4 0.3275 0.644159946044107
0.4025 0.3275 0.644205582115953
0.405 0.3275 0.644250290157298
0.4075 0.3275 0.644294090089166
0.41 0.3275 0.644337001257967
0.4125 0.3275 0.644379042456715
0.415 0.3275 0.644420231945299
0.4175 0.3275 0.644460587469834
0.42 0.3275 0.644500126281151
0.4225 0.3275 0.644538865152476
0.425 0.3275 0.644576820396324
0.4275 0.3275 0.64461400788067
0.43 0.3275 0.644650443044418
0.4325 0.3275 0.644686140912217
0.435 0.3275 0.644721116108639
0.4375 0.3275 0.64475538287177
0.44 0.3275 0.644788955066237
0.4425 0.3275 0.644821846195692
0.445 0.3275 0.644854069414786
0.4475 0.3275 0.644885637540661
0.45 0.3275 0.644916563063973
0.4525 0.3275 0.64494685815948
0.455 0.3275 0.644976534696204
0.4575 0.3275 0.645005604247201
0.46 0.3275 0.645034078098941
0.4625 0.3275 0.645061967260332
0.465 0.3275 0.645089282471391
0.4675 0.3275 0.645116034211585
0.47 0.3275 0.645142232707865
0.4725 0.3275 0.645167887942379
0.475 0.3275 0.645193009659918
0.4775 0.3275 0.645217607375069
0.48 0.3275 0.645241690379118
0.4825 0.3275 0.645265267746689
0.485 0.3275 0.64528834834215
0.4875 0.3275 0.645310940825787
0.49 0.3275 0.645333053659755
0.4925 0.3275 0.645354695113813
0.495 0.3275 0.645375873270873
0.4975 0.3275 0.64539659603233
0.5 0.3275 0.64541687112323
0.0025 0.33 0.500000010959005
0.005 0.33 0.500000029227615
0.0075 0.33 0.500000071877988
0.01 0.33 0.500000180417487
0.0125 0.33 0.50000045851144
0.015 0.33 0.500001165302165
0.0175 0.33 0.500002945723979
0.02 0.33 0.500007396836588
0.0225 0.33 0.500018453735422
0.025 0.33 0.500045755248876
0.0275 0.33 0.500112696746204
0.03 0.33 0.500275084959133
0.0325 0.33 0.500661271505378
0.035 0.33 0.501544203279674
0.0375 0.33 0.503414524844265
0.04 0.33 0.506876722573901
0.0425 0.33 0.512112332283177
0.045 0.33 0.51839106126612
0.0475 0.33 0.52463283482912
0.05 0.33 0.530218039092396
0.0525 0.33 0.535034509678898
0.055 0.33 0.539195157144697
0.0575 0.33 0.542854135527764
0.06 0.33 0.546143138706711
0.0625 0.33 0.549160955362172
0.065 0.33 0.551978542325318
0.0675 0.33 0.554646310944613
0.07 0.33 0.557200161742337
0.0725 0.33 0.559665854214345
0.075 0.33 0.562062033111496
0.0775 0.33 0.564402299363946
0.08 0.33 0.566696630106508
0.0825 0.33 0.568952360341627
0.085 0.33 0.571174868685256
0.0875 0.33 0.573368061557239
0.09 0.33 0.575534718432475
0.0925 0.33 0.57767674005502
0.095 0.33 0.579795327992589
0.0975 0.33 0.581891115020526
0.1 0.33 0.583964259931226
0.1025 0.33 0.586014516424392
0.105 0.33 0.588041283083037
0.1075 0.33 0.590043639656576
0.11 0.33 0.592020373682102
0.1125 0.33 0.593970000698059
0.115 0.33 0.595890780818653
0.1175 0.33 0.597780734154443
0.12 0.33 0.599637657414994
0.1225 0.33 0.601459143951017
0.125 0.33 0.603242609423382
0.1275 0.33 0.604985325157523
0.13 0.33 0.606684460981104
0.1325 0.33 0.608337138876839
0.135 0.33 0.609940498046724
0.1375 0.33 0.611491770941688
0.14 0.33 0.612988368474228
0.1425 0.33 0.61442797108632
0.145 0.33 0.615808620764447
0.1475 0.33 0.617128807736379
0.15 0.33 0.618387544761942
0.1525 0.33 0.61958442194163
0.155 0.33 0.620719636012323
0.1575 0.33 0.621793990191099
0.16 0.33 0.622808863540153
0.1625 0.33 0.623766152107716
0.165 0.33 0.624668187168396
0.1675 0.33 0.625517638172327
0.17 0.33 0.626317409115935
0.1725 0.33 0.627070536841699
0.175 0.33 0.627780098426075
0.1775 0.33 0.628449132710502
0.18 0.33 0.629080578650962
0.1825 0.33 0.629677230949261
0.185 0.33 0.630241711693635
0.1875 0.33 0.630776455617755
0.19 0.33 0.631283706073943
0.1925 0.33 0.631765518793686
0.195 0.33 0.63222377081651
0.1975 0.33 0.632660172448886
0.2 0.33 0.63307628064151
0.2025 0.33 0.633473512661269
0.205 0.33 0.633853159339036
0.2075 0.33 0.634216397481961
0.21 0.33 0.634564301255148
0.2125 0.33 0.634897852478051
0.215 0.33 0.635217949864424
0.2175 0.33 0.635525417278502
0.22 0.33 0.63582101109848
0.2225 0.33 0.636105426781714
0.225 0.33 0.63637930472142
0.2275 0.33 0.636643235476503
0.23 0.33 0.636897764446996
0.2325 0.33 0.637143396058737
0.235 0.33 0.637380597512978
0.2375 0.33 0.637609802149674
0.24 0.33 0.637831412467254
0.2425 0.33 0.638045802836589
0.245 0.33 0.638253321942439
0.2475 0.33 0.638454294981911
0.25 0.33 0.63864902564607
0.2525 0.33 0.638837797907968
0.255 0.33 0.639020877637725
0.2575 0.33 0.639198514063038
0.26 0.33 0.639370941091426
0.2625 0.33 0.63953837850874
0.265 0.33 0.639701033066812
0.2675 0.33 0.639859099471735
0.27 0.33 0.640012761282978
0.2725 0.33 0.640162191732386
0.275 0.33 0.640307554471181
0.2775 0.33 0.640449004252126
0.28 0.33 0.640586687553277
0.2825 0.33 0.640720743149044
0.285 0.33 0.640851302633653
0.2875 0.33 0.640978490901568
0.29 0.33 0.641102426588957
0.2925 0.33 0.641223222479844
0.295 0.33 0.641340985880205
0.2975 0.33 0.64145581896296
0.3 0.33 0.641567819086466
0.3025 0.33 0.641677079088904
0.305 0.33 0.641783687560661
0.3075 0.33 0.641887729096644
0.31 0.33 0.641989284530245
0.3125 0.33 0.642088431150518
0.315 0.33 0.642185242903982
0.3175 0.33 0.642279790582334
0.32 0.33 0.642372141997199
0.3225 0.33 0.64246236214301
0.325 0.33 0.64255051334893
0.3275 0.33 0.64263665542071
0.33 0.33 0.642720845773252
0.3325 0.33 0.6428031395546
0.335 0.33 0.642883589762025
0.3375 0.33 0.642962247350777
0.34 0.33 0.643039161336073
0.3425 0.33 0.643114378888807
0.345 0.33 0.643187945425437
0.3475 0.33 0.643259904692488
0.35 0.33 0.643330298846019
0.3525 0.33 0.643399168526444
0.355 0.33 0.64346655292901
0.3575 0.33 0.643532489870236
0.36 0.33 0.643597015850583
0.3625 0.33 0.643660166113621
0.365 0.33 0.643721974701908
0.3675 0.33 0.643782474509818
0.37 0.33 0.643841697333496
0.3725 0.33 0.64389967391814
0.375 0.33 0.643956434002773
0.3775 0.33 0.644012006362671
0.38 0.33 0.644066418849575
0.3825 0.33 0.644119698429851
0.385 0.33 0.6441718712207
0.3875 0.33 0.644222962524547
0.39 0.33 0.644272996861717
0.3925 0.33 0.644321998001496
0.395 0.33 0.644369988991678
0.3975 0.33 0.644416992186675
0.4 0.33 0.644463029274294
0.4025 0.33 0.644508121301223
0.405 0.33 0.644552288697339
0.4075 0.33 0.644595551298869
0.41 0.33 0.644637928370489
0.4125 0.33 0.644679438626413
0.415 0.33 0.644720100250524
0.4175 0.33 0.644759930915598
0.42 0.33 0.644798947801684
0.4225 0.33 0.64483716761366
0.425 0.33 0.644874606598027
0.4275 0.33 0.644911280558978
0.43 0.33 0.644947204873772
0.4325 0.33 0.644982394507454
0.435 0.33 0.645016864026955
0.4375 0.33 0.645050627614597
0.44 0.33 0.645083699081039
0.4425 0.33 0.645116091877694
0.445 0.33 0.645147819108629
0.4475 0.33 0.64517889354199
0.45 0.33 0.645209327620963
0.4525 0.33 0.6452391334743
0.455 0.33 0.645268322926427
0.4575 0.33 0.645296907507152
0.46 0.33 0.645324898461002
0.4625 0.33 0.64535230675619
0.465 0.33 0.64537914309324
0.4675 0.33 0.645405417913289
0.47 0.33 0.645431141406063
0.4725 0.33 0.645456323517569
0.475 0.33 0.645480973957481
0.4775 0.33 0.645505102206272
0.48 0.33 0.645528717522069
0.4825 0.33 0.645551828947265
0.485 0.33 0.645574445314889
0.4875 0.33 0.64559657525475
0.49 0.33 0.645618227199352
0.4925 0.33 0.645639409389612
0.495 0.33 0.645660129880367
0.4975 0.33 0.645680396545691
0.5 0.33 0.645700217084027
0.0025 0.3325 0.500000011036262
0.005 0.3325 0.500000029535974
0.0075 0.3325 0.500000072991709
0.01 0.3325 0.500000184091576
0.0125 0.3325 0.500000469835475
0.015 0.3325 0.500001198618178
0.0175 0.3325 0.500003040607793
0.02 0.3325 0.500007660688424
0.0225 0.3325 0.500019173885292
0.025 0.3325 0.500047689699685
0.0275 0.3325 0.500117810915156
0.03 0.3325 0.50028833657166
0.0325 0.3325 0.500694528430576
0.035 0.3325 0.501622978353937
0.0375 0.3325 0.503582476803584
0.04 0.3325 0.507177307818543
0.0425 0.3325 0.512536734692539
0.045 0.3325 0.518868074042669
0.0475 0.3325 0.525095117383308
0.05 0.3325 0.530638139230598
0.0525 0.3325 0.535412168366849
0.055 0.3325 0.539539566406744
0.0575 0.3325 0.543175361504208
0.06 0.3325 0.546449523082852
0.0625 0.3325 0.549458812306846
0.065 0.3325 0.55227249387452
0.0675 0.3325 0.554939702200298
0.07 0.3325 0.557495407841901
0.0725 0.3325 0.559964700167639
0.075 0.3325 0.562365740876446
0.0775 0.3325 0.564711780737751
0.08 0.3325 0.567012540861525
0.0825 0.3325 0.569275166988962
0.085 0.3325 0.571504895914069
0.0875 0.3325 0.573705525958581
0.09 0.3325 0.575879752407965
0.0925 0.3325 0.578029408631429
0.095 0.3325 0.580155640451469
0.0975 0.3325 0.582259032691731
0.1 0.3325 0.5843397011115
0.1025 0.3325 0.586397359114165
0.105 0.3325 0.588431366051001
0.1075 0.3325 0.590440762218936
0.11 0.3325 0.592424294506167
0.1125 0.3325 0.594380435897606
0.115 0.3325 0.596307401594189
0.1175 0.3325 0.598203164239846
0.12 0.3325 0.60006547061835
0.1225 0.3325 0.601891862116642
0.125 0.3325 0.603679701187335
0.1275 0.3325 0.605426205911249
0.13 0.3325 0.60712849448517
0.1325 0.3325 0.608783640964052
0.135 0.3325 0.6103887428048
0.1375 0.3325 0.611940999654389
0.14 0.3325 0.613437801416313
0.1425 0.3325 0.614876822011868
0.145 0.3325 0.616256113616204
0.1475 0.3325 0.617574194770866
0.15 0.3325 0.618830124983786
0.1525 0.3325 0.620023558533505
0.155 0.3325 0.6211547713924
0.1575 0.3325 0.622224657464645
0.16 0.3325 0.623234693435848
0.1625 0.3325 0.62418687495911
0.165 0.3325 0.625083630037135
0.1675 0.3325 0.625927717715545
0.17 0.3325 0.626722121187028
0.1725 0.3325 0.627469944024392
0.175 0.3325 0.62817431672212
0.1775 0.3325 0.628838318458764
0.18 0.3325 0.629464916504882
0.1825 0.3325 0.63005692344491
0.185 0.3325 0.630616970658088
0.1875 0.3325 0.631147495435972
0.19 0.3325 0.631650738669439
0.1925 0.3325 0.632128750084316
0.195 0.3325 0.632583398370362
0.1975 0.3325 0.633016384070255
0.2 0.3325 0.633429253646798
0.2025 0.3325 0.633823413645871
0.205 0.3325 0.634200144279246
0.2075 0.3325 0.634560612055043
0.21 0.3325 0.63490588129323
0.2125 0.3325 0.635236924496956
0.215 0.3325 0.635554631627437
0.2175 0.3325 0.635859818368636
0.22 0.3325 0.636153233482226
0.2225 0.3325 0.636435565353632
0.225 0.3325 0.636707447823252
0.2275 0.3325 0.636969465387296
0.23 0.3325 0.637222157842633
0.2325 0.3325 0.63746602444049
0.235 0.3325 0.637701527605528
0.2375 0.3325 0.637929096269593
0.24 0.3325 0.638149128863249
0.2425 0.3325 0.63836199600305
0.245 0.3325 0.638568042907931
0.2475 0.3325 0.638767591574287
0.25 0.3325 0.638960942735897
0.2525 0.3325 0.639148377631887
0.255 0.3325 0.639330159603341
0.2575 0.3325 0.639506535536816
0.26 0.3325 0.639677737171021
0.2625 0.3325 0.639843982281051
0.265 0.3325 0.640005475753002
0.2675 0.3325 0.640162410560333
0.27 0.3325 0.64031496865209
0.2725 0.3325 0.640463321761987
0.275 0.3325 0.640607632146335
0.2775 0.3325 0.640748053257937
0.28 0.3325 0.640884730362301
0.2825 0.3325 0.641017801101804
0.285 0.3325 0.64114739601287
0.2875 0.3325 0.641273639000649
0.29 0.3325 0.641396647775231
0.2925 0.3325 0.641516534252998
0.295 0.3325 0.641633404926333
0.2975 0.3325 0.641747361204589
0.3 0.3325 0.641858499728904
0.3025 0.3325 0.641966912663207
0.305 0.3325 0.642072687963512
0.3075 0.3325 0.642175909627383
0.31 0.3325 0.642276657925291
0.3125 0.3325 0.642375009615391
0.315 0.3325 0.642471038143118
0.3175 0.3325 0.642564813826856
0.32 0.3325 0.642656404030831
0.3225 0.3325 0.642745873326248
0.325 0.3325 0.642833283641625
0.3275 0.3325 0.642918694403174
0.33 0.3325 0.643002162666004
0.3325 0.3325 0.643083743236852
0.335 0.3325 0.643163488788997
0.3375 0.3325 0.643241449969937
0.34 0.3325 0.64331767550237
0.3425 0.3325 0.643392212278974
0.345 0.3325 0.643465105451434
0.3475 0.3325 0.643536398514135
0.35 0.3325 0.64360613338289
0.3525 0.3325 0.64367435046906
0.355 0.3325 0.643741088749389
0.3575 0.3325 0.643806385831832
0.36 0.3325 0.643870278017674
0.3625 0.3325 0.643932800360159
0.365 0.3325 0.643993986719891
0.3675 0.3325 0.64405386981719
0.37 0.3325 0.644112481281629
0.3725 0.3325 0.644169851698908
0.375 0.3325 0.644226010655255
0.3775 0.3325 0.644280986779495
0.38 0.3325 0.644334807782937
0.3825 0.3325 0.644387500497227
0.385 0.3325 0.644439090910256
0.3875 0.3325 0.644489604200284
0.39 0.3325 0.64453906476836
0.3925 0.3325 0.644587496269135
0.395 0.3325 0.644634921640185
0.3975 0.3325 0.644681363129909
0.4 0.3325 0.644726842324097
0.4025 0.3325 0.644771380171236
0.405 0.3325 0.644814997006628
0.4075 0.3325 0.64485771257539
0.41 0.3325 0.644899546054386
0.4125 0.3325 0.644940516073172
0.415 0.3325 0.644980640733976
0.4175 0.3325 0.645019937630796
0.42 0.3325 0.645058423867644
0.4225 0.3325 0.645096116075986
0.425 0.3325 0.64513303043142
0.4275 0.3325 0.645169182669638
0.43 0.3325 0.64520458810169
0.4325 0.3325 0.645239261628617
0.435 0.3325 0.64527321775545
0.4375 0.3325 0.64530647060463
0.44 0.3325 0.645339033928874
0.4425 0.3325 0.645370921123504
0.445 0.3325 0.64540214523828
0.4475 0.3325 0.645432718988746
0.45 0.3325 0.645462654767131
0.4525 0.3325 0.645491964652803
0.455 0.3325 0.645520660422316
0.4575 0.3325 0.645548753559064
0.46 0.3325 0.645576255262555
0.4625 0.3325 0.645603176457329
0.465 0.3325 0.645629527801531
0.4675 0.3325 0.645655319695162
0.47 0.3325 0.645680562288015
0.4725 0.3325 0.64570526548731
0.475 0.3325 0.645729438965052
0.4775 0.3325 0.645753092165114
0.48 0.3325 0.645776234310054
0.4825 0.3325 0.645798874407691
0.485 0.3325 0.645821021257442
0.4875 0.3325 0.645842683456425
0.49 0.3325 0.64586386940535
0.4925 0.3325 0.6458845873142
0.495 0.3325 0.645904845207712
0.4975 0.3325 0.64592465093066
0.5 0.3325 0.645944012152967
0.0025 0.335 0.50000001111517
0.005 0.335 0.500000029846766
0.0075 0.335 0.500000074104243
0.01 0.335 0.500000187744179
0.0125 0.335 0.500000481064404
0.015 0.335 0.500001231610892
0.0175 0.335 0.500003134520937
0.02 0.335 0.500007921843099
0.0225 0.335 0.500019886950138
0.025 0.335 0.500049606320299
0.0275 0.335 0.500122881388917
0.03 0.335 0.500301480154992
0.0325 0.335 0.500727495872268
0.035 0.335 0.501700852831053
0.0375 0.335 0.503747373547778
0.04 0.335 0.507468743959363
0.0425 0.335 0.512941689101304
0.045 0.335 0.519317364471469
0.0475 0.335 0.525527721004737
0.05 0.335 0.53103093285081
0.0525 0.335 0.535766214634516
0.055 0.335 0.539863849638131
0.0575 0.335 0.543479296506023
0.06 0.335 0.546740794465967
0.0625 0.335 0.549743191569457
0.065 0.335 0.552554183184239
0.0675 0.335 0.555221728225893
0.07 0.335 0.557779944406977
0.0725 0.335 0.560253307875265
0.075 0.335 0.562659538891735
0.0775 0.335 0.565011568486044
0.08 0.335 0.567318884044385
0.0825 0.335 0.569588458441697
0.085 0.335 0.571825398711588
0.0875 0.335 0.57403340392022
0.09 0.335 0.576215091579426
0.0925 0.335 0.578372232239291
0.095 0.335 0.580505919081252
0.0975 0.335 0.582616690927323
0.1 0.335 0.584704621519281
0.1025 0.335 0.586769384211083
0.105 0.335 0.588810298729882
0.1075 0.335 0.590826364995288
0.11 0.335 0.592816287884464
0.1125 0.335 0.59477849612217
0.115 0.335 0.596711158043729
0.1175 0.335 0.598612196740487
0.12 0.335 0.600479306982869
0.1225 0.335 0.602309976261937
0.125 0.335 0.604101512230559
0.1275 0.335 0.605851078687192
0.13 0.335 0.60755574194998
0.1325 0.335 0.609212528936944
0.135 0.335 0.610818497432279
0.1375 0.335 0.612370817845137
0.14 0.335 0.613866864279906
0.1425 0.335 0.615304311044668
0.145 0.335 0.616681229034457
