"kD" "kA" "z1vector" "z2vector" "z3vector" "z4vector" "z5vector" "z6vector" "z7vector" "z8vector" "z9vector"
0.24 0.37 0.500000000000014 0.507416515943675 0.519598380543155 0.567875710749738 0.621585089141723 0.637309903643664 0.576431423162723 0.63015541765128 0.646778593477909
0.25 0.37 0.500000000000168 0.516709297897489 0.525569037350057 0.569403291595519 0.623203559843885 0.638000731134415 0.57766107318488 0.631578239558028 0.647148272158248
0.26 0.37 0.500000000002208 0.522355534156021 0.530753438990949 0.570891162063704 0.624670235690648 0.638612585215389 0.578874359433252 0.632845357128005 0.647451760381107
0.27 0.37 0.500000000031958 0.527258904579861 0.535505684050979 0.572341916187449 0.626002321370969 0.639157403608708 0.580071179388171 0.633976917490224 0.647702459285817
0.28 0.37 0.500000000509626 0.531792201532393 0.539892159719137 0.573757767204576 0.627214922446041 0.639644702353559 0.581251443635012 0.634990262953328 0.647910299629722
0.29 0.37 0.500000008940505 0.536011460823215 0.543953889628558 0.575140619424415 0.628321259243017 0.640082184711309 0.582415079043994 0.635900268835301 0.648082809459554
0.3 0.37 0.50000017222933 0.539948874358168 0.54772510946865 0.57649212517352 0.6293328843864 0.640476170905401 0.58356203089262 0.636719676779682 0.648225809627282
0.31 0.37 0.500003625339218 0.543631460699692 0.551235324760934 0.577813730212872 0.630259890130416 0.640831907944859 0.584692264160155 0.637459402651525 0.648343879673982
0.32 0.37 0.500080874952638 0.547082741825502 0.55451015093904 0.579106710170239 0.631111098367242 0.641153797378854 0.585805764174519 0.638128810105124 0.648440677885344
0.33 0.37 0.50142586869278 0.550323349776105 0.557571940715651 0.580372199914885 0.631894230428719 0.641445565700763 0.586902536754604 0.638735947836932 0.648519166237751
0.34 0.37 0.506496153195431 0.553371476550826 0.560440290888616 0.581611217348922 0.632616056328861 0.641710393893632 0.587982607962301 0.639287752208999 0.648581771780613
0.35 0.37 0.510347387813189 0.55624323800543 0.563132456944273 0.582824682753224 0.63328252449512 0.641951017344815 0.589046023556107 0.639790218635641 0.648630504581129
0.36 0.37 0.513382581595123 0.558952972117418 0.565663694614002 0.584013434573526 0.633898873724653 0.642169803919437 0.590092848220461 0.64024854570866 0.648667045377233
0.37 0.37 0.516234634573515 0.561513485400008 0.568047543016719 0.585178242341226 0.634469729359737 0.642368815692865 0.591123164630823 0.640667256015344 0.648692811712554
0.38 0.37 0.518969010677977 0.563936257953661 0.570296060758997 0.586319817277396 0.634999185687438 0.642549858289448 0.592137072403105 0.641050297288284 0.648709008526567
0.39 0.37 0.521597290295281 0.566231615262003 0.572420023901405 0.587438821015926 0.635490876447983 0.642714520703268 0.593134686966796 0.641401127093026 0.648716667341087
0.4 0.37 0.524126991316196 0.568408873048476 0.574429092819483 0.588535872794386 0.635948035154228 0.642864207725283 0.59411613839351 0.641722783804239 0.648716676962549
0.41 0.37 0.526564730608093 0.570476460152022 0.576331953541946 0.589611555392712 0.636373546722294 0.643000166566483 0.595081570206443 0.642017946191183 0.64870980779012
0.42 0.37 0.528916471570452 0.572442023342726 0.578136438028868 0.590666420045987 0.63676999171368 0.643123508880649 0.596031138191023 0.642288983549818 0.64869673124728
0.43 0.37 0.531187610315443 0.574312517200489 0.579849626979548 0.59170099051481 0.637139684303826 0.643235229108155 0.596965009222767 0.642537997988002 0.648678035453388
0.44 0.37 0.533383043938898 0.576094281561823 0.581477938074424 0.592715766462671 0.637484704926234 0.643336219853362 0.597883360124774 0.642766860190631 0.648654237966648
0.45 0.37 0.535507228991583 0.577793108557986 0.583027202014229 0.593711226262388 0.637806928396296 0.643427284851884 0.59878637656433 0.642977239758367 0.648625796224574
0.46 0.37 0.537564231912319 0.579414300889267 0.584502728289511 0.594687829331617 0.63810804819412 0.643509149965809 0.599674251995654 0.643170631020828 0.648593116158394
0.47 0.37 0.539557772680238 0.580962722681203 0.585909362269938 0.595646018079612 0.63838959747937 0.643582472554671 0.600547186653756 0.643348375066538 0.64855655934749
0.48 0.37 0.541491262719003 0.582442844030511 0.587251534926575 0.596586219532844 0.638652967321102 0.643647849500449 0.601405386602759 0.643511678601924 0.648516448997698
0.49 0.37 0.543367837910563 0.58385878015798 0.588533306277163 0.597508846695291 0.638899422549833 0.643705824110758 0.602249062840618 0.64366163014524 0.648473074965452
0.5 0.37 0.545190387433603 0.585214325932006 0.589758403463179 0.598414299689473 0.63913011557541 0.643756892082068 0.603078430461092 0.643799213974176 0.648426698002701
0.01 0.38 0.5 0.5 0.5 0.500000022514369 0.500000033469245 0.500000050282797 0.500002254639953 0.50000470923872 0.500012827960222
0.02 0.38 0.5 0.5 0.5 0.500000155218835 0.500000588054629 0.500002284517078 0.500017089014827 0.500115508374564 0.500640765021718
0.03 0.38 0.5 0.5 0.5 0.500000884336502 0.500012351022902 0.500089687770073 0.500106738859586 0.50258041539034 0.511999682956191
0.04 0.38 0.5 0.5 0.5 0.500004941561954 0.500300564515269 0.502931246669636 0.500640447880389 0.519342673641443 0.531692143700649
0.05 0.38 0.5 0.5 0.5 0.500028569721304 0.5061215461831 0.525203092613521 0.503559394872381 0.536687012862539 0.544469383575523
0.06 0.38 0.5 0.5 0.5 0.50017415343354 0.528741353337699 0.546202356350666 0.513893386233825 0.548472493119841 0.55498573978016
0.07 0.38 0.5 0.5 0.5 0.501096769126345 0.545191312120555 0.559409611695662 0.529625365552047 0.557990981901287 0.564782490556684
0.08 0.38 0.5 0.5 0.5 0.506056296325571 0.555644101491972 0.57005336228551 0.542427702839763 0.56622462515903 0.574252586539319
0.09 0.38 0.5 0.5 0.5 0.519231346796505 0.563721306007832 0.579625578473062 0.551052010213974 0.573520435240443 0.58350663311383
0.1 0.38 0.5 0.5 0.5 0.532481003038678 0.57061057544781 0.588518553018229 0.556588447508869 0.580115916463574 0.592552439242115
0.11 0.38 0.5 0.5 0.5 0.540627525724535 0.576771012530786 0.596776132219188 0.560063486651249 0.586190519523945 0.601334892675544
0.12 0.38 0.5 0.5 0.5 0.545467392120022 0.582392387422184 0.604282806756407 0.56233453208869 0.591834344929155 0.609734362004355
0.13 0.38 0.5 0.5 0.5 0.548749435689336 0.587547804913117 0.610843319040744 0.564018870287417 0.59706477642889 0.61754784589114
0.14 0.38 0.5 0.5 0.5 0.551344634552204 0.592265093532728 0.616277136320132 0.565461773995228 0.60186899922669 0.624478514892599
0.15 0.38 0.5 0.5 0.50000000000001 0.553619103931307 0.59656035073094 0.620540944964337 0.5668134189029 0.606234044022632 0.630191877354452
0.16 0.38 0.5 0.500000000000008 0.500000000000281 0.55571427058218 0.600451244083553 0.623785174475684 0.5681264750357 0.610159301461162 0.634490789585615
0.17 0.38 0.5 0.500000000000217 0.500000000008196 0.557685506501777 0.60396063103497 0.626268430947985 0.569416480141885 0.613658733009764 0.637487884855485
0.18 0.38 0.5 0.500000000006119 0.500000000251539 0.559558260100395 0.607116110960565 0.628226529843124 0.570687508947728 0.616758392618107 0.639530097136928
0.19 0.38 0.5 0.500000000183171 0.500000008141768 0.561347543958265 0.609948197806118 0.629819835730405 0.571940622339867 0.619492281954371 0.640960935582285
0.2 0.38 0.5 0.50000000582528 0.500000278031348 0.563064057839614 0.612488346303748 0.631147786140564 0.573176157398346 0.621898184277739 0.642007113389915
0.21 0.38 0.5 0.500000196596864 0.500009987660422 0.564716131427416 0.614767343903749 0.632274054083544 0.574394265168007 0.624014308829867 0.642799748225079
0.22 0.38 0.5 0.500007015338669 0.500359284766916 0.566310477085585 0.616814209740632 0.633242053338912 0.575595031359257 0.625877007713896 0.643416288120135
0.23 0.38 0.500000000000003 0.500253652789564 0.506575722949435 0.567852592382798 0.618655562394449 0.634082845368592 0.576778509710062 0.627519476637045 0.643905294153046
0.24 0.38 0.500000000000033 0.505140051696257 0.517335863723839 0.569347030269859 0.620315350272104 0.634819409233615 0.577944737080459 0.628971200635293 0.644298790509316
0.25 0.38 0.500000000000384 0.51505605762337 0.523549356886507 0.570797598040525 0.621814830385162 0.635469192426794 0.579093743227997 0.630257890013707 0.644618748977396
0.26 0.38 0.500000000004985 0.520896046041282 0.528709589622478 0.572207508648173 0.623172699459378 0.63604573621786 0.580225557834649 0.631401698873392 0.644880753338782
0.27 0.38 0.50000000007116 0.525762068577029 0.533421439227588 0.573579497490062 0.62440530650759 0.63655975115479 0.581340215595229 0.632421580650543 0.645096177993365
0.28 0.38 0.50000000111534 0.530243622331242 0.537769385849497 0.574915913455622 0.625526899189203 0.637019849139196 0.582437759829607 0.633333689179203 0.64527353390723
0.29 0.38 0.500000019172644 0.534412130887305 0.541795275057545 0.576218790519234 0.626549874358586 0.637433054297351 0.583518244955252 0.634151773282624 0.645419328410983
0.3 0.38 0.500000360741351 0.538300631022435 0.545533100231925 0.577489904465293 0.6274850159827 0.63780516766814 0.584581738078363 0.634887538779709 0.645538631312934
0.31 0.38 0.500007380365056 0.541936127708297 0.54901210294846 0.578730818142935 0.628341712023405 0.638141032965121 0.585628319904478 0.635550967422244 0.645635457969242
0.32 0.38 0.500156499623702 0.545342084545683 0.552257669783671 0.579942917794805 0.629128147095984 0.638444733895585 0.586658085125846 0.63615059101752 0.645713034943697
0.33 0.38 0.502236808627085 0.548539074124453 0.555291956404803 0.581127442385053 0.629851470750703 0.638719743149093 0.587671142409465 0.636693723437293 0.645773988352737
0.34 0.38 0.507414138480495 0.551545229222282 0.558134388910171 0.582285507397137 0.630517942850709 0.638969036611996 0.58866761408378 0.637186655144027 0.645820480068876
0.35 0.38 0.510971115899104 0.554376606325277 0.560802073961001 0.583418124234548 0.631133058277089 0.639195182129586 0.589647635601816 0.637634815405961 0.645854307989644
0.36 0.38 0.51392496786267 0.557047483805755 0.563310136777931 0.584526216104721 0.63170165343796 0.639400409345256 0.590611354842557 0.638042907201187 0.645876981049957
0.37 0.38 0.516716539416762 0.55957060847996 0.565672001428374 0.585610631075037 0.632227997020593 0.639586665268973 0.591558931299743 0.638415019317139 0.645889776162902
0.38 0.38 0.51939117607436 0.56195740092534 0.567899624615018 0.586672152843808 0.632715867243373 0.639755658942615 0.592490535197118 0.638754719548613 0.645893782017949
0.39 0.38 0.521959353660223 0.564218127590572 0.570003691753257 0.587711509656776 0.6331686176206 0.639908897675312 0.593406346561008 0.639065132294654 0.645889933178172
0.4 0.38 0.524428616109304 0.566362045969 0.571993782275118 0.588729381712561 0.633589232994682 0.640047716689565 0.594306554274555 0.639349003303401 0.645879036918924
0.41 0.38 0.526805655163901 0.56839752776707 0.573878509673414 0.589726407332434 0.63398037734211 0.640173303565184 0.595191355132579 0.639608753833626 0.645861794567289
0.42 0.38 0.529096506088919 0.570332163974668 0.575665640696272 0.590703188116345 0.63434443463386 0.640286718538174 0.596060952911706 0.639846526094801 0.645838818627191
0.43 0.38 0.531306632002893 0.572172854954559 0.577362197241063 0.591660293264824 0.634683543831914 0.640388911468742 0.596915557466893 0.640064221489038 0.645810646640441
0.44 0.38 0.533440992338681 0.573925888055263 0.578974543820573 0.592598263212707 0.634999628931864 0.64048073611163 0.597755383862595 0.640263532899701 0.645777752494918
0.45 0.38 0.535504101562151 0.575597004772916 0.580508462939737 0.593517612693764 0.635294424815369 0.640562962185647 0.598580651544512 0.640445972043917 0.645740555717905
0.46 0.38 0.537500079841343 0.577191459110882 0.581969220296438 0.594418833333622 0.63556949955278 0.640636285635667 0.599391583555956 0.640612892721045 0.645699429165784
0.47 0.38 0.539432696922703 0.578714068487641 0.58336162138007 0.595302395850967 0.635826273692735 0.640701337400657 0.600188405801377 0.640765510638747 0.645654705427296
0.48 0.38 0.541305410248396 0.580169258305662 0.584690060768433 0.596168751932807 0.636066036988943 0.640758690939723 0.600971346358357 0.64090492037632 0.645606682187279
0.49 0.38 0.543121398173262 0.581561101103256 0.585958565202722 0.597018335838077 0.63628996294221 0.640808868719916 0.601740634838444 0.641032109945809 0.645555626744603
0.5 0.38 0.544883588997366 0.582893351057492 0.587170831340983 0.597851565774464 0.636499121475578 0.640852347831719 0.602496501796397 0.641147973330978 0.645501779837512
0.01 0.39 0.5 0.5 0.5 0.500000023956014 0.500000035285578 0.500000049499549 0.500002397650983 0.500004897214632 0.500012226597227
0.02 0.39 0.5 0.5 0.5 0.500000173144041 0.500000614704343 0.50000207494489 0.500019057403269 0.500118324878234 0.500567802298719
0.03 0.39 0.5 0.5 0.5 0.50000103146884 0.500012426508395 0.50007513425275 0.500124378752538 0.502544207977773 0.510901108305917
0.04 0.39 0.5 0.5 0.5 0.500006008221585 0.500286146176248 0.502329321847143 0.50077363752767 0.519073874955194 0.531103947673743
0.05 0.39 0.5 0.5 0.5 0.500036075940981 0.505626690695481 0.522773611328407 0.504332720604503 0.536729837072601 0.544392274627821
0.06 0.39 0.5 0.5 0.5 0.500227088557057 0.527911926809332 0.545011258083761 0.516003045711561 0.548773371688684 0.555152423530626
0.07 0.39 0.5 0.5 0.5 0.501453213017483 0.545066401405294 0.558873376355184 0.531998950490856 0.558499361957534 0.565101125182852
0.08 0.39 0.5 0.5 0.5 0.50769704369458 0.555898045388972 0.569789700397891 0.544513593884728 0.566915627454147 0.57467487838914
0.09 0.39 0.5 0.5 0.5 0.521986305086169 0.564133270432344 0.579456598219361 0.552989115980367 0.574337999123727 0.583992421200443
0.1 0.39 0.5 0.5 0.5 0.53483133483028 0.571031118829585 0.588314970583652 0.558493467291874 0.58096622089665 0.593055306762307
0.11 0.39 0.5 0.5 0.5 0.542584248226372 0.577093183740151 0.596406812639261 0.5619596184235 0.586972626781407 0.601789161096895
0.12 0.39 0.5 0.5 0.5 0.547243929394095 0.582545146430387 0.60360143736516 0.564198682904895 0.592466142251018 0.610038883227793
0.13 0.39 0.5 0.5 0.5 0.550428275105208 0.587487252414568 0.609707194612354 0.565823694342849 0.597486900925376 0.617550663962006
0.14 0.39 0.5 0.5 0.5 0.552945484345225 0.591965932214225 0.614599054210773 0.567190586063283 0.602040042132671 0.623984150341204
0.15 0.39 0.5 0.5 0.500000000000004 0.555143414517692 0.596010316654843 0.618335902080557 0.568458381307169 0.606127263121432 0.629029201252924
0.16 0.39 0.5 0.500000000000004 0.500000000000106 0.557159823184279 0.599647825396623 0.621152643065311 0.569683977527735 0.609761246470719 0.632624458169969
0.17 0.39 0.5 0.500000000000099 0.50000000000283 0.559049861164156 0.602908759279715 0.623325779564221 0.570884465282619 0.61296785373294 0.635040998806636
0.18 0.39 0.5 0.500000000002545 0.500000000079175 0.560839284194661 0.605826146572808 0.625064780520169 0.572064455553521 0.615782834190148 0.636676354684778
0.19 0.39 0.5 0.500000000069321 0.500000002334923 0.562543404198391 0.608434084319128 0.626499270493296 0.573225249231183 0.618247125231343 0.637834690433275
0.2 0.39 0.5 0.500000002005399 0.500000072631199 0.564173172392374 0.610766018786484 0.627707738482848 0.574367354345052 0.62040270210923 0.638692971539367
0.21 0.39 0.5 0.500000061561458 0.500002381244836 0.565737140343356 0.612853475697667 0.628741144985525 0.575491079882784 0.622289668454926 0.639349966037831
0.22 0.39 0.500000000000001 0.500002001493934 0.5000810300027 0.567242224003706 0.614725314077268 0.629635003854906 0.576596666524411 0.623944591445125 0.639864506134097
0.23 0.39 0.500000000000004 0.500067830922155 0.502242534682067 0.568694110711734 0.616407408625183 0.63041523495055 0.577684320180809 0.625399796272596 0.640274153415986
0.24 0.39 0.500000000000045 0.501897912547144 0.512851140185492 0.570097531194602 0.617922627937857 0.631101348119164 0.578754225810687 0.626683286155681 0.640604120094347
0.25 0.39 0.500000000000512 0.511381535319746 0.520146789585735 0.571456459468479 0.619290991880173 0.631708382809641 0.579806556026175 0.627819013965246 0.640871985446713
0.26 0.39 0.500000000006348 0.518134048024389 0.525362800312712 0.572774264761586 0.620529922066724 0.632248166761091 0.580841477239124 0.628827316762227 0.641090399746759
0.27 0.39 0.500000000086147 0.523027259661402 0.530040506711413 0.574053828748644 0.621654528481948 0.632730163241125 0.581859154122431 0.629725398105334 0.641268715639535
0.28 0.39 0.500000001278999 0.527459639923635 0.534351224438556 0.575297636966643 0.62267789772037 0.633162057287312 0.582859752797906 0.630527795278639 0.641414010848528
0.29 0.39 0.500000020755065 0.531576197024721 0.538342331618233 0.576507850732279 0.623611363887479 0.633550171225996 0.583843443046624 0.631246801716016 0.641531750820277
0.3 0.39 0.500000367483411 0.535414521807235 0.542047867172832 0.577686364173044 0.624464753203413 0.633899765622515 0.584810399768798 0.63189283413065 0.641626230897831
0.31 0.39 0.50000705598452 0.5390018134561 0.545496813520979 0.578834849783964 0.625246599377106 0.634215261534922 0.585760803869457 0.632474744105056 0.641700879246634
0.32 0.39 0.50014069536387 0.542361479309097 0.548714318151027 0.579954795062719 0.62596433020269 0.634500407543537 0.586694842707317 0.63300007876861 0.641758469324877
0.33 0.39 0.501991696029623 0.545514023243016 0.551722330651612 0.581047532152457 0.626624427553855 0.634758407263263 0.587612710214231 0.633475297045744 0.641801272079235
0.34 0.39 0.507068074983248 0.548477509163364 0.55454009910286 0.582114261964215 0.627232563681986 0.63499201807065 0.588514606769325 0.633905948234426 0.641831167042383
0.35 0.39 0.510649445637367 0.551267924822293 0.557184575410533 0.58315607391161 0.627793716889466 0.635203628521143 0.589400738893749 0.634296819198396 0.641849724818716
0.36 0.39 0.513550537691745 0.55389948001186 0.559670749452265 0.584173962136462 0.62831226951607 0.635395319756886 0.590271318817764 0.634652055681764 0.641858269272202
0.37 0.39 0.51627805568572 0.556384853320818 0.562011926285103 0.585168838912063 0.628792090901983 0.635568914724932 0.591126563960642 0.634975262415899 0.641857925066022
0.38 0.39 0.518887357443019 0.558735397752777 0.56421995744875 0.586141545764451 0.629236607665896 0.635726018000331 0.591966696354983 0.635269585898327 0.641849654465225
0.39 0.39 0.521389839703518 0.56096131316875 0.566305435018872 0.587092862739661 0.629648863310288 0.635868048286718 0.592791942040028 0.635537783027346 0.641834286156607
0.4 0.39 0.52379318863952 0.563071791781931 0.568277855247892 0.588023516157857 0.630031568862546 0.635996265151185 0.593602530442904 0.635782278185758 0.641812538055794
0.41 0.39 0.526104180046229 0.565075141612612 0.570145757231243 0.588934185127432 0.63038714599087 0.636111791176493 0.594398693762273 0.636005210877776 0.6417850355309
0.42 0.39 0.528328924032853 0.566978891798815 0.571916840951454 0.589825507038927 0.630717763800191 0.636215630439326 0.595180666365297 0.636208475623018 0.641752326093725
0.43 0.39 0.530472952514347 0.568789882876348 0.573598068204676 0.590698082216553 0.63102537031455 0.636308684019562 0.595948684205942 0.636393755487266 0.641714891340682
0.44 0.39 0.532541288191744 0.570514344533843 0.575195749247927 0.591552477871797 0.631311719485002 0.636391763092485 0.596702984270405 0.636562550368024 0.641673156732218
0.45 0.39 0.534538503636037 0.572157962872165 0.576715617478407 0.592389231476888 0.631578394422284 0.636465600039753 0.597443804053612 0.63671620094251 0.641627499658609
0.46 0.39 0.536468772293509 0.573725938822161 0.578162894036979 0.593208853654578 0.63182682743721 0.636530857926001 0.598171381069329 0.636855909016496 0.64157825613612
0.47 0.39 0.538335912676403 0.575223039076877 0.579542343892544 0.594011830663474 0.632058317375292 0.636588138619171 0.598885952395266 0.63698275487643 0.641525726400187
0.48 0.39 0.540143426774925 0.576653640656535 0.580858324694212 0.594798626544176 0.63227404465219 0.636637989779117 0.599587754253709 0.637097712137662 0.641470179604062
0.49 0.39 0.541894533550684 0.578021770033484 0.582114829459942 0.595569684980228 0.632475084330453 0.636680910896891 0.600277021627516 0.637201660493286 0.64141185778716
0.5 0.39 0.543592198228929 0.579331137589893 0.583315523993067 0.596325430918579 0.632662417523195 0.636717358533865 0.600953987910796 0.637295396696668 0.641350979243499
0.01 0.4 0.5 0.5 0.5 0.500000025100695 0.500000036480831 0.500000047581792 0.500002508681717 0.500004957298617 0.500011247929729
0.02 0.4 0.5 0.5 0.5 0.500000187249295 0.500000611428594 0.500001773382823 0.500020569020116 0.500114223119221 0.500469180747592
0.03 0.4 0.5 0.5 0.5 0.500001146158812 0.500011493137994 0.500057104700779 0.500137748314936 0.50230978377205 0.509228505110796
0.04 0.4 0.5 0.5 0.5 0.500006826177812 0.500241934541425 0.501625005104174 0.500871817950495 0.517992718014973 0.529887786382074
0.05 0.4 0.5 0.5 0.5 0.500041681794542 0.504552607401113 0.518842134339322 0.504863111735229 0.536226668725139 0.543957786013167
0.06 0.4 0.5 0.5 0.5 0.500265028954933 0.525662226265627 0.542655401440174 0.517269030826461 0.54868673484156 0.555044742443713
0.07 0.4 0.5 0.5 0.5 0.501690949645554 0.544001321353158 0.557548998609816 0.53333633043825 0.558660885970477 0.565162222161313
0.08 0.4 0.5 0.5 0.5 0.508640949548695 0.55543081523057 0.568847719816948 0.545725534826891 0.567255966897592 0.574827024182833
0.09 0.4 0.5 0.5 0.5 0.523352275510918 0.563883176520463 0.578602730597281 0.55417705715085 0.574782010034037 0.584172831447063
0.1 0.4 0.5 0.5 0.5 0.536018438839391 0.570778229310794 0.587349342788235 0.559711227510226 0.581401703836294 0.593190486617658
0.11 0.4 0.5 0.5 0.5 0.543650874256201 0.576690872815964 0.595141855265097 0.563193488144321 0.587272743122307 0.601774617011265
0.12 0.4 0.5 0.5 0.5 0.548249528065602 0.581900570160265 0.601851157077027 0.56540394618158 0.592523787592344 0.609718164941535
0.13 0.4 0.5 0.5 0.5 0.551371613939182 0.586548815194276 0.607327744896313 0.56695987612766 0.597228104371305 0.61670675075465
0.14 0.4 0.5 0.5 0.5 0.553811790360467 0.590710525339327 0.61155437564538 0.568234037000944 0.601421032116307 0.62238328140974
0.15 0.4 0.5 0.5 0.500000000000001 0.555921653750367 0.594433449490834 0.614715286133287 0.569398424768452 0.60512837620919 0.62654536124974
0.16 0.4 0.5 0.500000000000001 0.500000000000025 0.557843823998515 0.597757095161794 0.617104560791205 0.570516317151931 0.608381703152075 0.629340493671105
0.17 0.4 0.5 0.500000000000027 0.500000000000579 0.559636212709718 0.600719495015785 0.618980969535137 0.571607255594027 0.611220963058399 0.631172814576027
0.18 0.4 0.5 0.500000000000615 0.500000000014152 0.56132584488992 0.603358269790171 0.620511650296232 0.572676708985371 0.613691335197625 0.632423085971478
0.19 0.4 0.5 0.500000000014597 0.500000000364333 0.562928637296613 0.605709758539997 0.621793628473334 0.573726327926253 0.615839008207048 0.63332548648677
0.2 0.4 0.5 0.500000000367798 0.500000009886253 0.564455902758179 0.60780793981269 0.622885962122791 0.574756831763213 0.617707902159425 0.634004781810566
0.21 0.4 0.5 0.500000009830383 0.500000282852043 0.565916466982703 0.609683715775971 0.62382818573983 0.575768703733588 0.619337767394376 0.634530392827347
0.22 0.4 0.5 0.500000278441024 0.500008509701531 0.567317480851074 0.611364618126007 0.62464867250856 0.576762344633638 0.620763423672671 0.634944716818721
0.23 0.4 0.500000000000004 0.500008324974101 0.50025868719996 0.568664841654179 0.612874828688628 0.625368633744989 0.577738110519788 0.622014740994798 0.6352755174793
0.24 0.4 0.500000000000035 0.500251485403696 0.504746519544601 0.56996347008027 0.61423539016077 0.626004358871334 0.578696327005237 0.623117020390688 0.635541842589421
0.25 0.4 0.500000000000364 0.504483773693241 0.514676105425291 0.571217512661162 0.61546451078649 0.62656862197334 0.579637297836752 0.624091543710788 0.635757229268999
0.26 0.4 0.500000000004137 0.513482027553446 0.520533561947652 0.572430495460591 0.616577899957764 0.627071618002677 0.580561311048837 0.624956157603253 0.635931583422299
0.27 0.4 0.500000000051227 0.518877468862176 0.525224952195584 0.573605442705611 0.617589097827813 0.627521607354667 0.581468643529279 0.625725822737106 0.636072336664192
0.28 0.4 0.500000000691102 0.523295741477846 0.529502532361602 0.574744969367867 0.618509779736881 0.627925371256662 0.582359564395563 0.626413099031633 0.636185185274195
0.29 0.4 0.500000010151851 0.52736168431267 0.533460073444062 0.575851354084117 0.619350027274322 0.628288540757899 0.583234337460549 0.627028559382614 0.636274577370679
0.3 0.4 0.500000162183675 0.531149207717269 0.537134454343029 0.576926597071823 0.620118564183793 0.628615839175125 0.584093222999478 0.627581135118358 0.636344043213349
0.31 0.4 0.500002808017439 0.534687718904579 0.540554560623109 0.577972466481593 0.620822958721033 0.628911263962161 0.584936478982117 0.628078400951207 0.636396424790327
0.32 0.4 0.500051615321452 0.538000672411589 0.543745294509977 0.578990535759672 0.621469795668758 0.629178225323529 0.585764361897041 0.628526808452951 0.636434038977055
0.33 0.4 0.50084323521908 0.541108494493082 0.546728385863703 0.579982213963919 0.622064821768343 0.629419653375181 0.5865771272666 0.628931876765057 0.636458795806315
0.34 0.4 0.505082285324279 0.544029166426472 0.549522893131467 0.580948770514807 0.622613068320912 0.629638082056128 0.587375029929183 0.62929834827517 0.636472285734789
0.35 0.4 0.509182782267143 0.54677859456338 0.552145603945936 0.581891355520747 0.623118954426312 0.629835715597358 0.588158324148385 0.629630315821983 0.636475845070013
0.36 0.4 0.512109406982845 0.549370908708875 0.554611365023832 0.582811016560897 0.62358637393039 0.630014481726321 0.588927263595404 0.629931326855711 0.636470605736026
0.37 0.4 0.514775025315569 0.551818708957778 0.556933355958575 0.583708712615233 0.624018768728377 0.630176074659716 0.589682101240707 0.630204468974309 0.636457533624694
0.38 0.4 0.517314909458426 0.5541332714963 0.559123317774703 0.584585325684394 0.624419190670201 0.630321990146132 0.59042308918289 0.630452440403193 0.636437458504418
0.39 0.4 0.519747311171942 0.556324721272825 0.561191744749504 0.585441670528741 0.624790353952677 0.630453554255547 0.591150478436299 0.630677608284067 0.636411097599458
0.4 0.4 0.522080458870466 0.558402177720842 0.563148046226263 0.586278502868704 0.625134679570166 0.630571947203983 0.591864518694017 0.630882057069693 0.636379074365245
0.41 0.4 0.524321236701986 0.560373878416493 0.565000683771625 0.587096526320342 0.625454333128955 0.630678223202014 0.592565458078832 0.631067628864909 0.636341933575763
0.42 0.4 0.526475831367395 0.562247284553842 0.566757287964284 0.587896398286748 0.625751257107214 0.630773327093449 0.593253542891754 0.631235957190029 0.636300153550066
0.43 0.4 0.528549843513526 0.56402917134726 0.568424758269507 0.58867873498381 0.6260271984566 0.630858108383625 0.59392901736517 0.631388495352844 0.636254156137942
0.44 0.4 0.53054835838865 0.565725705867009 0.570009348798961 0.589444115745467 0.626283732287935 0.630933333130252 0.594592123425792 0.631526540384971 0.636204314934565
0.45 0.4 0.532476005427839 0.567342514340734 0.571516742236803 0.590193086726994 0.626522282256725 0.630999694072881 0.595243100471077 0.63165125331488 0.6361509620838
0.46 0.4 0.534337009676304 0.568884740579464 0.572952113800213 0.590926164103485 0.626744138160008 0.631057819302263 0.59588218516157 0.631763676403774 0.636094393948005
0.47 0.4 0.536135236366666 0.570357096889419 0.574320186772054 0.591643836843549 0.626950471170224 0.631108279712605 0.596509611230729 0.631864747853797 0.636034875860899
0.48 0.4 0.537874229690256 0.571763908593019 0.575625280877301 0.592346569124301 0.627142347061197 0.631151595433997 0.597125609313058 0.631955314404544 0.635972646133641
0.49 0.4 0.539557246624647 0.573109153091077 0.576871354559649 0.593034802442462 0.627320737723084 0.631188241406139 0.597730406790835 0.632036142158815 0.635907919448841
0.5 0.4 0.541187286536595 0.574396494243251 0.578062042039653 0.593708957467146 0.627486531215175 0.631218652225677 0.598324227659308 0.632107925918032 0.635840889749909
0.01 0.41 0.5 0.5 0.5 0.500000025768699 0.50000003681736 0.500000044561551 0.50000256941528 0.500004859906197 0.50000995303506
0.02 0.41 0.5 0.5 0.5 0.500000194483143 0.500000574315169 0.500001418687097 0.500021280091705 0.5001030425178 0.500358865631589
0.03 0.41 0.5 0.5 0.5 0.500001196644285 0.500009670962038 0.500039045190276 0.500142976017491 0.501904325924737 0.507077776980266
0.04 0.41 0.5 0.5 0.5 0.500007116099731 0.500179170904087 0.500976620277728 0.500901037395806 0.515910306598163 0.527693744708611
0.05 0.41 0.5 0.5 0.5 0.50004308646898 0.503140934835106 0.513445146853288 0.50496425308754 0.53492884995208 0.542961064771998
