"k" "w" "z"
0.97 0.15375 4.61853319166124e-21
0.97 0.155 1.28281165368243e-21
0.97 0.15625 3.56082884711638e-22
0.97 0.1575 9.87807234240765e-23
0.97 0.15875 2.73860755581617e-23
0.97 0.16 7.58800426707011e-24
0.97 0.16125 2.10120890655653e-24
0.97 0.1625 5.81511901358187e-25
0.97 0.16375 1.60842036490619e-25
0.97 0.165 4.44627213567738e-26
0.97 0.16625 1.2284346141475e-26
0.97 0.1675 3.39212346101384e-27
0.97 0.16875 9.36179215372807e-28
0.97 0.17 2.58236889724893e-28
0.97 0.17125 7.1195703041657e-29
0.97 0.1725 1.96186822237555e-29
0.97 0.17375 5.40344622267617e-30
0.97 0.175 1.48751465702131e-30
0.97 0.17625 4.09303659681838e-31
0.97 0.1775 1.12571527040214e-31
0.97 0.17875 3.09467260908559e-32
0.97 0.18 8.50371751289848e-33
0.97 0.18125 2.33569269690264e-33
0.97 0.1825 6.41268957759515e-34
0.97 0.18375 1.75989723659615e-34
0.97 0.185 4.82794139020575e-35
0.97 0.18625 1.32394315002523e-35
0.97 0.1875 3.62923008688489e-36
0.97 0.18875 9.94495235908948e-37
0.97 0.19 2.72420159054799e-37
0.97 0.19125 7.45983929664825e-38
0.97 0.1925 2.04210858847542e-38
0.97 0.19375 5.58846880425793e-39
0.97 0.195 1.52889285546288e-39
0.97 0.19625 4.1815485963444e-40
0.97 0.1975 1.14334909581033e-40
0.97 0.19875 3.12541699398294e-41
0.97 0.2 8.54142592264585e-42
0.97 0.20125 2.33373767725201e-42
0.97 0.2025 6.3749822455907e-43
0.97 0.20375 1.7410743383638e-43
0.97 0.205 4.75415383506235e-44
0.97 0.20625 1.29793514979058e-44
0.97 0.2075 3.54293308086874e-45
0.97 0.20875 9.66962254082997e-46
0.97 0.21 2.63875587998842e-46
0.97 0.21125 7.20010138103899e-47
0.97 0.2125 1.96442014537362e-47
0.97 0.21375 5.35911730929101e-48
0.97 0.215 1.46191490351026e-48
0.97 0.21625 3.98774867745382e-49
0.97 0.2175 1.08772050570282e-49
0.97 0.21875 2.96686496100387e-50
0.97 0.22 8.09238118384407e-51
0.97 0.22125 2.20729417684637e-51
0.97 0.2225 6.02083558292836e-52
0.97 0.22375 1.64237905297144e-52
0.97 0.225 4.4804084530837e-53
0.97 0.22625 1.22235396800293e-53
0.97 0.2275 3.33517945979578e-54
0.97 0.22875 9.1010611238101e-55
0.97 0.23 2.48383822255398e-55
0.97 0.23125 6.77986377351614e-56
0.97 0.2325 1.85094298222223e-56
0.97 0.23375 5.05414429808749e-57
0.97 0.235 1.38036188309013e-57
0.97 0.23625 3.77083296216635e-58
0.97 0.2375 1.03036008482772e-58
0.97 0.23875 2.81615543839503e-59
0.97 0.24 7.69925390598259e-60
0.97 0.24125 2.10558964234746e-60
0.97 0.2425 5.76024085294948e-61
0.97 0.24375 1.57637012250245e-61
0.97 0.245 4.31554165769784e-62
0.97 0.24625 1.18190075589392e-62
0.97 0.2475 3.23820538341285e-63
0.97 0.24875 8.87594594077125e-64
0.97 0.25 2.43400278641263e-64
0.9725 0.00125 1
0.9725 0.0025 1
0.9725 0.00375 1
0.9725 0.005 1
0.9725 0.00625 1
0.9725 0.0075 1
0.9725 0.00875 1
0.9725 0.01 1
0.9725 0.01125 1
0.9725 0.0125 1
0.9725 0.01375 1
0.9725 0.015 1
0.9725 0.01625 1
0.9725 0.0175 1
0.9725 0.01875 1
0.9725 0.02 1
0.9725 0.02125 1
0.9725 0.0225 1
0.9725 0.02375 1
0.9725 0.025 1
0.9725 0.02625 1
0.9725 0.0275 1
0.9725 0.02875 1
0.9725 0.03 1
0.9725 0.03125 1
0.9725 0.0325 1
0.9725 0.03375 1
0.9725 0.035 1
0.9725 0.03625 1
0.9725 0.0375 1
0.9725 0.03875 1
0.9725 0.04 1
0.9725 0.04125 1
0.9725 0.0425 1
0.9725 0.04375 1
0.9725 0.045 1
0.9725 0.04625 1
0.9725 0.0475 1
0.9725 0.04875 1
0.9725 0.05 1
0.9725 0.05125 1
0.9725 0.0525 1
0.9725 0.05375 1
0.9725 0.055 1
0.9725 0.05625 1
0.9725 0.0575 1
0.9725 0.05875 1
0.9725 0.06 1
0.9725 0.06125 1
0.9725 0.0625 1
0.9725 0.06375 1
0.9725 0.065 1
0.9725 0.06625 1
0.9725 0.0675 1
0.9725 0.06875 1
0.9725 0.07 1
0.9725 0.07125 1
0.9725 0.0725 1
0.9725 0.07375 1
0.9725 0.075 1
0.9725 0.07625 1
0.9725 0.0775 1
0.9725 0.07875 1
0.9725 0.08 1
0.9725 0.08125 1
0.9725 0.0825 1
0.9725 0.08375 1
0.9725 0.085 1
0.9725 0.08625 1
0.9725 0.0875 1
0.9725 0.08875 1
0.9725 0.09 1
0.9725 0.09125 1
0.9725 0.0925 1
0.9725 0.09375 1
0.9725 0.095 1
0.9725 0.09625 0.999999999999996
0.9725 0.0975 0.999999999999969
0.9725 0.09875 0.999999999999748
0.9725 0.1 0.999999999997656
0.9725 0.10125 0.999999999974313
0.9725 0.1025 0.999999999650733
0.9725 0.10375 0.999999993619746
0.9725 0.105 0.999999822460003
0.9725 0.10625 0.999990702229985
0.9725 0.1075 0.998687915785857
0.9725 0.10875 0.759616373414191
0.9725 0.11 0.156352174676276
0.9725 0.11125 0.0339763604855164
0.9725 0.1125 0.00857759881235347
0.9725 0.11375 0.00229817765175966
0.9725 0.115 0.000630737363331441
0.9725 0.11625 0.000174880361584023
0.9725 0.1175 4.87021506286632e-05
0.9725 0.11875 1.35879112243124e-05
0.9725 0.12 3.79337862522243e-06
0.9725 0.12125 1.0590156380485e-06
0.9725 0.1225 2.95555217341826e-07
0.9725 0.12375 8.24430588396651e-08
0.9725 0.125 2.29826756542507e-08
0.9725 0.12625 6.40247977393095e-09
0.9725 0.1275 1.78228798226048e-09
0.9725 0.12875 4.95766466413548e-10
0.9725 0.13 1.37796405153099e-10
0.9725 0.13125 3.82696803908695e-11
0.9725 0.1325 1.06200046816715e-11
0.9725 0.13375 2.9447310272346e-12
0.9725 0.135 8.15862100527171e-13
0.9725 0.13625 2.25859314742007e-13
0.9725 0.1375 6.24755193195154e-14
0.9725 0.13875 1.72676533654229e-14
0.9725 0.14 4.76880611629353e-15
0.9725 0.14125 1.31595342131876e-15
0.9725 0.1425 3.62850503031424e-16
0.9725 0.14375 9.99708435728332e-17
0.9725 0.145 2.75219769892639e-17
0.9725 0.14625 7.57092457361682e-18
0.9725 0.1475 2.08105588720353e-18
0.9725 0.14875 5.71592771609198e-19
0.9725 0.15 1.56877481801931e-19
0.9725 0.15125 4.30237461341612e-20
0.9725 0.1525 1.17905073410226e-20
0.9725 0.15375 3.22876497956283e-21
0.9725 0.155 8.83533741283096e-22
0.9725 0.15625 2.41599360974235e-22
0.9725 0.1575 6.60172769433376e-23
0.9725 0.15875 1.80265217146843e-23
0.9725 0.16 4.91883393269199e-24
0.9725 0.16125 1.34125619384071e-24
0.9725 0.1625 3.65480496212755e-25
0.9725 0.16375 9.95229300243676e-26
0.9725 0.165 2.70827179819812e-26
0.9725 0.16625 7.36504183795172e-27
0.9725 0.1675 2.00159341292977e-27
0.9725 0.16875 5.43623278231084e-28
0.9725 0.17 1.47552201519429e-28
0.9725 0.17125 4.00242132764708e-29
0.9725 0.1725 1.08500924383999e-29
0.9725 0.17375 2.93955590638976e-30
0.9725 0.175 7.95924470925561e-31
0.9725 0.17625 2.15381352451831e-31
0.9725 0.1775 5.82498459044745e-32
0.9725 0.17875 1.57447691779835e-32
0.9725 0.18 4.2534087243999e-33
0.9725 0.18125 1.14842271376579e-33
0.9725 0.1825 3.09909486033176e-34
0.9725 0.18375 8.3587450689609e-35
0.9725 0.185 2.25333181221723e-35
0.9725 0.18625 6.07144253251019e-36
0.9725 0.1875 1.63510703892162e-36
0.9725 0.18875 4.40142194665317e-37
0.9725 0.19 1.18423357281985e-37
0.9725 0.19125 3.18481628796758e-38
0.9725 0.1925 8.56129047430534e-39
0.9725 0.19375 2.30042014324219e-39
0.9725 0.195 6.17864867557763e-40
0.9725 0.19625 1.65883677590329e-40
0.9725 0.1975 4.45187643982379e-41
0.9725 0.19875 1.19431091107325e-41
0.9725 0.2 3.20281742924202e-42
0.9725 0.20125 8.58604509192012e-43
0.9725 0.2025 2.3009444686908e-43
0.9725 0.20375 6.16420357045873e-44
0.9725 0.205 1.6508652388743e-44
0.9725 0.20625 4.41993743429277e-45
0.9725 0.2075 1.18303225130646e-45
0.9725 0.20875 3.16562311306239e-46
0.9725 0.21 8.46857374961943e-47
0.9725 0.21125 2.26493710293434e-47
0.9725 0.2125 6.05624273804636e-48
0.9725 0.21375 1.61904228006311e-48
0.9725 0.215 4.32740472964885e-49
0.9725 0.21625 1.15642628737818e-49
0.9725 0.2175 3.08984221799256e-50
0.9725 0.21875 8.25447466094678e-51
0.9725 0.22 2.20487682030176e-51
0.9725 0.22125 5.88881674929163e-52
0.9725 0.2225 1.57263418068294e-52
0.9725 0.22375 4.19943227300185e-53
0.9725 0.225 1.12130557339633e-53
0.9725 0.22625 2.99388647487877e-54
0.9725 0.2275 7.99341085190289e-55
0.9725 0.22875 2.13413558523173e-55
0.9725 0.23 5.69787136879659e-56
0.9725 0.23125 1.5212893558975e-56
0.9725 0.2325 4.06188338253082e-57
0.9725 0.23375 1.08459473682834e-57
0.9725 0.235 2.89627655143176e-58
0.9725 0.23625 7.73487373252068e-59
0.9725 0.2375 2.06592885276803e-59
0.9725 0.23875 5.51867463675874e-60
0.9725 0.24 1.47441580484626e-60
0.9725 0.24125 3.93984814111419e-61
0.9725 0.2425 1.05298446154437e-61
0.9725 0.24375 2.81485594250985e-62
0.9725 0.245 7.52646369124663e-63
0.9725 0.24625 2.0129607587394e-63
0.9725 0.2475 5.38515541187886e-64
0.9725 0.24875 1.44108276029147e-64
0.9725 0.25 3.85759480115515e-65
0.975 0.00125 1
0.975 0.0025 1
0.975 0.00375 1
0.975 0.005 1
0.975 0.00625 1
0.975 0.0075 1
0.975 0.00875 1
0.975 0.01 1
0.975 0.01125 1
0.975 0.0125 1
0.975 0.01375 1
0.975 0.015 1
0.975 0.01625 1
0.975 0.0175 1
0.975 0.01875 1
0.975 0.02 1
0.975 0.02125 1
0.975 0.0225 1
0.975 0.02375 1
0.975 0.025 1
0.975 0.02625 1
0.975 0.0275 1
0.975 0.02875 1
0.975 0.03 1
0.975 0.03125 1
0.975 0.0325 1
0.975 0.03375 1
0.975 0.035 1
0.975 0.03625 1
0.975 0.0375 1
0.975 0.03875 1
0.975 0.04 1
0.975 0.04125 1
0.975 0.0425 1
0.975 0.04375 1
0.975 0.045 1
0.975 0.04625 1
0.975 0.0475 1
0.975 0.04875 1
0.975 0.05 1
0.975 0.05125 1
0.975 0.0525 1
0.975 0.05375 1
0.975 0.055 1
0.975 0.05625 1
0.975 0.0575 1
0.975 0.05875 1
0.975 0.06 1
0.975 0.06125 1
0.975 0.0625 1
0.975 0.06375 1
0.975 0.065 1
0.975 0.06625 1
0.975 0.0675 1
0.975 0.06875 1
0.975 0.07 1
0.975 0.07125 1
0.975 0.0725 1
0.975 0.07375 1
0.975 0.075 1
0.975 0.07625 1
0.975 0.0775 1
0.975 0.07875 1
0.975 0.08 1
0.975 0.08125 1
0.975 0.0825 1
0.975 0.08375 1
0.975 0.085 1
0.975 0.08625 1
0.975 0.0875 1
0.975 0.08875 1
0.975 0.09 1
0.975 0.09125 1
0.975 0.0925 1
0.975 0.09375 1
0.975 0.095 1
0.975 0.09625 0.999999999999997
0.975 0.0975 0.999999999999978
0.975 0.09875 0.999999999999824
0.975 0.1 0.99999999999839
0.975 0.10125 0.999999999982707
0.975 0.1025 0.999999999770782
0.975 0.10375 0.999999995951868
0.975 0.105 0.999999892491875
0.975 0.10625 0.999994739242659
0.975 0.1075 0.9993243686494
0.975 0.10875 0.836747466096785
0.975 0.11 0.181950072782523
0.975 0.11125 0.0380078020809572
0.975 0.1125 0.0093821916789123
0.975 0.11375 0.00247388393055206
0.975 0.115 0.00066968769909031
0.975 0.11625 0.000183291283055162
0.975 0.1175 5.04021852477346e-05
0.975 0.11875 1.38864052933401e-05
0.975 0.12 3.82822764775935e-06
0.975 0.12125 1.05533446538285e-06
0.975 0.1225 2.90814494833949e-07
0.975 0.12375 8.0092197311935e-08
0.975 0.125 2.2042547701729e-08
0.975 0.12625 6.06176674234009e-09
0.975 0.1275 1.66564421155526e-09
0.975 0.12875 4.57296158706361e-10
0.975 0.13 1.25440086928872e-10
0.975 0.13125 3.43789644736499e-11
0.975 0.1325 9.41375991144182e-12
0.975 0.13375 2.57540191852634e-12
0.975 0.135 7.03942574421344e-13
0.975 0.13625 1.92238031213291e-13
0.975 0.1375 5.24507123866392e-14
0.975 0.13875 1.42979602711931e-14
0.975 0.14 3.89411144099257e-15
0.975 0.14125 1.05963316355124e-15
0.975 0.1425 2.8808265563515e-16
0.975 0.14375 7.82518870088607e-17
0.975 0.145 2.123687317503e-17
0.975 0.14625 5.7584610860097e-18
0.975 0.1475 1.56007185885947e-18
0.975 0.14875 4.22286684784348e-19
0.975 0.15 1.14208180664074e-19
0.975 0.15125 3.08614694374513e-20
0.975 0.1525 8.33236264331999e-21
0.975 0.15375 2.24778412540048e-21
0.975 0.155 6.05868943012336e-22
0.975 0.15625 1.6317112029393e-22
0.975 0.1575 4.39087775052244e-23
0.975 0.15875 1.18060834359375e-23
0.975 0.16 3.17182982693161e-24
0.975 0.16125 8.51464573657532e-25
0.975 0.1625 2.283910995347e-25
0.975 0.16375 6.12140249117335e-26
0.975 0.165 1.63940106438595e-26
0.975 0.16625 4.38717965901552e-27
0.975 0.1675 1.1731540282483e-27
0.975 0.16875 3.1347117251498e-28
0.975 0.17 8.3698321280245e-29
0.975 0.17125 2.23314092782756e-29
0.975 0.1725 5.95387212451896e-30
0.975 0.17375 1.58624648324259e-30
0.975 0.175 4.22312091537283e-31
0.975 0.17625 1.12354889840773e-31
0.975 0.1775 2.98710211608035e-32
0.975 0.17875 7.9361865696005e-33
0.975 0.18 2.10708242232768e-33
0.975 0.18125 5.59066219305935e-34
0.975 0.1825 1.48238611005049e-34
0.975 0.18375 3.92807830553516e-35
0.975 0.185 1.04021731301494e-35
0.975 0.18625 2.75294578135144e-36
0.975 0.1875 7.28124171084953e-37
0.975 0.18875 1.9246514499858e-37
0.975 0.19 5.08443036055752e-38
0.975 0.19125 1.34239669802563e-38
0.975 0.1925 3.5421966843856e-39
0.975 0.19375 9.34162942539878e-40
0.975 0.195 2.46227061040199e-40
0.975 0.19625 6.48660130371973e-41
0.975 0.1975 1.70793790879338e-41
0.975 0.19875 4.49475113914638e-42
0.975 0.2 1.18228792513997e-42
0.975 0.20125 3.10835273753953e-43
0.975 0.2025 8.16831110677338e-44
0.975 0.20375 2.14553076875023e-44
0.975 0.205 5.63304709164458e-45
0.975 0.20625 1.47830454826377e-45
0.975 0.2075 3.8779496215619e-46
0.975 0.20875 1.01686673010467e-46
0.975 0.21 2.6653578906491e-47
0.975 0.21125 6.98365414586651e-48
0.975 0.2125 1.82916035028294e-48
0.975 0.21375 4.78926593182083e-49
0.975 0.215 1.25354690271916e-49
0.975 0.21625 3.27999452251687e-50
0.975 0.2175 8.57971905402515e-51
0.975 0.21875 2.24360835379672e-51
0.975 0.22 5.86545584165231e-52
0.975 0.22125 1.53300661923962e-52
0.975 0.2225 4.00572124027807e-53
0.975 0.22375 1.04645085452872e-53
0.975 0.225 2.73316250440282e-54
0.975 0.22625 7.13719814169718e-55
0.975 0.2275 1.86342969360188e-55
0.975 0.22875 4.86439239977704e-56
0.975 0.23 1.26964408650166e-56
0.975 0.23125 3.31345259358466e-57
0.975 0.2325 8.64634525809447e-58
0.975 0.23375 2.25603171925651e-58
0.975 0.235 5.88608484594255e-59
0.975 0.23625 1.53562260939685e-59
0.975 0.2375 4.00615010672699e-60
0.975 0.23875 1.04511205982463e-60
0.975 0.24 2.72646361677731e-61
0.975 0.24125 7.11289094048957e-62
0.975 0.2425 1.85571246135557e-62
0.975 0.24375 4.84174497720432e-63
0.975 0.245 1.26336411746948e-63
0.975 0.24625 3.29685146273193e-64
0.975 0.2475 8.60445491308616e-65
0.975 0.24875 2.24599878662718e-65
0.975 0.25 5.86363575208672e-66
0.9775 0.00125 1
0.9775 0.0025 1
0.9775 0.00375 1
0.9775 0.005 1
0.9775 0.00625 1
0.9775 0.0075 1
0.9775 0.00875 1
0.9775 0.01 1
0.9775 0.01125 1
0.9775 0.0125 1
0.9775 0.01375 1
0.9775 0.015 1
0.9775 0.01625 1
0.9775 0.0175 1
0.9775 0.01875 1
0.9775 0.02 1
0.9775 0.02125 1
0.9775 0.0225 1
0.9775 0.02375 1
0.9775 0.025 1
0.9775 0.02625 1
0.9775 0.0275 1
0.9775 0.02875 1
0.9775 0.03 1
0.9775 0.03125 1
0.9775 0.0325 1
0.9775 0.03375 1
0.9775 0.035 1
0.9775 0.03625 1
0.9775 0.0375 1
0.9775 0.03875 1
0.9775 0.04 1
0.9775 0.04125 1
0.9775 0.0425 1
0.9775 0.04375 1
0.9775 0.045 1
0.9775 0.04625 1
0.9775 0.0475 1
0.9775 0.04875 1
0.9775 0.05 1
0.9775 0.05125 1
0.9775 0.0525 1
0.9775 0.05375 1
0.9775 0.055 1
0.9775 0.05625 1
0.9775 0.0575 1
0.9775 0.05875 1
0.9775 0.06 1
0.9775 0.06125 1
0.9775 0.0625 1
0.9775 0.06375 1
0.9775 0.065 1
0.9775 0.06625 1
0.9775 0.0675 1
0.9775 0.06875 1
0.9775 0.07 1
0.9775 0.07125 1
0.9775 0.0725 1
0.9775 0.07375 1
0.9775 0.075 1
0.9775 0.07625 1
0.9775 0.0775 1
0.9775 0.07875 1
0.9775 0.08 1
0.9775 0.08125 1
0.9775 0.0825 1
0.9775 0.08375 1
0.9775 0.085 1
0.9775 0.08625 1
0.9775 0.0875 1
0.9775 0.08875 1
0.9775 0.09 1
0.9775 0.09125 1
0.9775 0.0925 1
0.9775 0.09375 1
0.9775 0.095 1
0.9775 0.09625 0.999999999999998
0.9775 0.0975 0.999999999999985
0.9775 0.09875 0.999999999999877
0.9775 0.1 0.99999999999889
0.9775 0.10125 0.999999999988299
0.9775 0.1025 0.999999999848707
0.9775 0.10375 0.999999997414233
0.9775 0.105 0.99999993436041
0.9775 0.10625 0.999996991699575
0.9775 0.1075 0.999648650083936
0.9775 0.10875 0.897912995754327
0.9775 0.11 0.212815934918036
0.9775 0.11125 0.0426226486758255
0.9775 0.1125 0.0102746887958597
0.9775 0.11375 0.00266501938030638
0.9775 0.115 0.000711415549993097
0.9775 0.11625 0.000192178213753617
0.9775 0.1175 5.21743694730104e-05
0.9775 0.11875 1.41932580952981e-05
0.9775 0.12 3.8634364246653e-06
0.9775 0.12125 1.05155356073234e-06
0.9775 0.1225 2.86085175296591e-07
0.9775 0.12375 7.77813738966607e-08
0.9775 0.125 2.11309292428947e-08
0.9775 0.12625 5.7357600188032e-09
0.9775 0.1275 1.55550442708124e-09
0.9775 0.12875 4.21449193425275e-10
0.9775 0.13 1.14078384451737e-10
0.9775 0.13125 3.08488676453537e-11
0.9775 0.1325 8.33390466944954e-12
0.9775 0.13375 2.24920211379688e-12
0.9775 0.135 6.06425432003476e-13
0.9775 0.13625 1.63340706232404e-13
0.9775 0.1375 4.39520667918942e-14
0.9775 0.13875 1.18149600364296e-14
0.9775 0.14 3.17288188766778e-15
0.9775 0.14125 8.51226559295855e-16
0.9775 0.1425 2.2814303070144e-16
0.9775 0.14375 6.10859604718134e-17
0.9775 0.145 1.63398973246237e-17
0.9775 0.14625 4.36649197120869e-18
0.9775 0.1475 1.16571740189338e-18
0.9775 0.14875 3.10908881818182e-19
0.9775 0.15 8.2842707773544e-20
0.9775 0.15125 2.20525553726699e-20
0.9775 0.1525 5.86474721601767e-21
0.9775 0.15375 1.55821637134217e-21
0.9775 0.155 4.13615442604466e-22
0.9775 0.15625 1.09687906940775e-22
0.9775 0.1575 2.90613881500294e-23
0.9775 0.15875 7.69258338675435e-24
0.9775 0.16 2.03436578256677e-24
0.9775 0.16125 5.3751381778358e-25
0.9775 0.1625 1.41891650250195e-25
0.9775 0.16375 3.74225678208711e-26
0.9775 0.165 9.86104301918104e-27
0.9775 0.16625 2.59613755712281e-27
0.9775 0.1675 6.82890767072603e-28
0.9775 0.16875 1.79471981763179e-28
0.9775 0.17 4.71267183814104e-29
0.9775 0.17125 1.23642043728865e-29
0.9775 0.1725 3.24113382358282e-30
0.9775 0.17375 8.48912650478681e-31
0.9775 0.175 2.22160994368969e-31
0.9775 0.17625 5.80918159681306e-32
0.9775 0.1775 1.5177773707222e-32
0.9775 0.17875 3.96233217179304e-33
0.9775 0.18 1.03358726760054e-33
0.9775 0.18125 2.69401945847855e-34
0.9775 0.1825 7.01641917336599e-35
0.9775 0.18375 1.82597795180155e-35
0.9775 0.185 4.7483725921843e-36
0.9775 0.18625 1.23386439511091e-36
0.9775 0.1875 3.20381664739731e-37
0.9775 0.18875 8.31284576794989e-38
0.9775 0.19 2.15535088494489e-38
0.9775 0.19125 5.58440423510374e-39
0.9775 0.1925 1.44587520804233e-39
0.9775 0.19375 3.74097183957078e-40
0.9775 0.195 9.67258099749287e-41
0.9775 0.19625 2.49924792605303e-41
0.9775 0.1975 6.45342301949106e-42
0.9775 0.19875 1.66528907882278e-42
0.9775 0.2 4.29450189483417e-43
0.9775 0.20125 1.1067885749127e-43
0.9775 0.2025 2.85069241930172e-44
0.9775 0.20375 7.3379556500168e-45
0.9775 0.205 1.88774843871025e-45
0.9775 0.20625 4.8535872817155e-46
0.9775 0.2075 1.24720175154605e-46
0.9775 0.20875 3.20310568049347e-47
0.9775 0.21 8.22189906959197e-48
0.9775 0.21125 2.10933253560419e-48
0.9775 0.2125 5.40873628205059e-49
0.9775 0.21375 1.38621407731499e-49
0.9775 0.215 3.55103158516283e-50
0.9775 0.21625 9.09231721125034e-51
0.9775 0.2175 2.32700121576709e-51
0.9775 0.21875 5.95287683650794e-52
0.9775 0.22 1.52220029940693e-52
0.9775 0.22125 3.89078996082014e-53
0.9775 0.2225 9.94103044352216e-54
0.9775 0.22375 2.53898016539428e-54
0.9775 0.225 6.48228695335755e-55
0.9775 0.22625 1.65441739596844e-55
0.9775 0.2275 4.22101376603632e-56
0.9775 0.22875 1.07659001706975e-56
0.9775 0.23 2.74506722730338e-57
0.9775 0.23125 6.99732327775779e-58
0.9775 0.2325 1.7831775009329e-58
0.9775 0.23375 4.54305889384802e-59
0.9775 0.235 1.1571799210516e-59
0.9775 0.23625 2.94686220210579e-60
0.9775 0.2375 7.50296597820465e-61
0.9775 0.23875 1.90997744430527e-61
0.9775 0.24 4.86131345762761e-62
0.9775 0.24125 1.23713547807252e-62
0.9775 0.2425 3.14794679560033e-63
0.9775 0.24375 8.00925904748138e-64
0.9775 0.245 2.03760780413226e-64
0.9775 0.24625 5.18347163036145e-65
0.9775 0.2475 1.31856464230009e-65
0.9775 0.24875 3.35406523352102e-66
0.9775 0.25 8.53178476475808e-67
0.98 0.00125 1
0.98 0.0025 1
0.98 0.00375 1
0.98 0.005 1
0.98 0.00625 1
0.98 0.0075 1
0.98 0.00875 1
0.98 0.01 1
0.98 0.01125 1
0.98 0.0125 1
0.98 0.01375 1
0.98 0.015 1
0.98 0.01625 1
0.98 0.0175 1
0.98 0.01875 1
0.98 0.02 1
0.98 0.02125 1
0.98 0.0225 1
0.98 0.02375 1
0.98 0.025 1
0.98 0.02625 1
0.98 0.0275 1
0.98 0.02875 1
0.98 0.03 1
0.98 0.03125 1
0.98 0.0325 1
0.98 0.03375 1
0.98 0.035 1
0.98 0.03625 1
0.98 0.0375 1
0.98 0.03875 1
0.98 0.04 1
0.98 0.04125 1
0.98 0.0425 1
0.98 0.04375 1
0.98 0.045 1
0.98 0.04625 1
0.98 0.0475 1
0.98 0.04875 1
0.98 0.05 1
0.98 0.05125 1
0.98 0.0525 1
0.98 0.05375 1
0.98 0.055 1
0.98 0.05625 1
0.98 0.0575 1
0.98 0.05875 1
0.98 0.06 1
0.98 0.06125 1
0.98 0.0625 1
0.98 0.06375 1
0.98 0.065 1
0.98 0.06625 1
0.98 0.0675 1
0.98 0.06875 1
0.98 0.07 1
0.98 0.07125 1
0.98 0.0725 1
0.98 0.07375 1
0.98 0.075 1
0.98 0.07625 1
0.98 0.0775 1
0.98 0.07875 1
0.98 0.08 1
0.98 0.08125 1
0.98 0.0825 1
0.98 0.08375 1
0.98 0.085 1
0.98 0.08625 1
0.98 0.0875 1
0.98 0.08875 1
0.98 0.09 1
0.98 0.09125 1
0.98 0.0925 1
0.98 0.09375 1
0.98 0.095 1
0.98 0.09625 0.999999999999998
0.98 0.0975 0.999999999999989
0.98 0.09875 0.999999999999913
0.98 0.1 0.99999999999923
0.98 0.10125 0.999999999992044
0.98 0.1025 0.999999999899584
0.98 0.10375 0.999999998337504
0.98 0.105 0.999999959602004
0.98 0.10625 0.999998261979619
0.98 0.1075 0.99981521133113
0.98 0.10875 0.940851404304903
0.98 0.11 0.250175988218995
0.98 0.11125 0.0479260483971959
0.98 0.1125 0.0112664371830331
0.98 0.11375 0.00287314374453544
0.98 0.115 0.000756148437451514
0.98 0.11625 0.000201572584807414
0.98 0.1175 5.40224150188797e-05
0.98 0.11875 1.4508784650235e-05
0.98 0.12 3.89901660938457e-06
0.98 0.12125 1.04767450900397e-06
0.98 0.1225 2.81368863485044e-07
0.98 0.12375 7.55108035554446e-08
0.98 0.125 2.02473910541938e-08
0.98 0.12625 5.42401368351525e-09
0.98 0.1275 1.45158151633846e-09
0.98 0.12875 3.88075172923775e-10
0.98 0.13 1.03641517634585e-10
0.98 0.13125 2.76495501618602e-11
0.98 0.1325 7.36841238124249e-12
0.98 0.13375 1.96149874798406e-12
0.98 0.135 5.21588791297023e-13
0.98 0.13625 1.38545764881194e-13
0.98 0.1375 3.67605815854036e-14
0.98 0.13875 9.74306108192767e-15
0.98 0.14 2.57948268239375e-15
0.98 0.14125 6.8217290714886e-16
0.98 0.1425 1.80211189106533e-16
0.98 0.14375 4.75549204545948e-17
0.98 0.145 1.25353584204923e-17
0.98 0.14625 3.30070692051636e-18
0.98 0.1475 8.68175526018299e-19
0.98 0.14875 2.28107758722303e-19
0.98 0.15 5.9869578767455e-20
0.98 0.15125 1.56966782198697e-20
0.98 0.1525 4.11099157785923e-21
0.98 0.15375 1.07553526005265e-21
0.98 0.155 2.81089088285748e-22
0.98 0.15625 7.33848987119984e-23
0.98 0.1575 1.91388117829148e-23
0.98 0.15875 4.98621562771295e-24
0.98 0.16 1.29770886323484e-24
0.98 0.16125 3.37392949711021e-25
0.98 0.1625 8.76293728387619e-26
0.98 0.16375 2.27363573741164e-26
0.98 0.165 5.89321292254593e-27
0.98 0.16625 1.5259703041474e-27
0.98 0.1675 3.94734823164982e-28
0.98 0.16875 1.02007705150544e-28
0.98 0.17 2.63348908044927e-29
0.98 0.17125 6.79209839418619e-30
0.98 0.1725 1.75006135650413e-30
0.98 0.17375 4.50487206924169e-31
0.98 0.175 1.15849620395266e-31
0.98 0.17625 2.97641087825685e-32
0.98 0.1775 7.63977346411647e-33
0.98 0.17875 1.95911842350795e-33
0.98 0.18 5.01922717422544e-34
0.98 0.18125 1.28473153897895e-34
0.98 0.1825 3.28541903280014e-35
0.98 0.18375 8.39412728233917e-36
0.98 0.185 2.14274429779173e-36
0.98 0.18625 5.4648575962219e-37
0.98 0.1875 1.3925308096212e-37
0.98 0.18875 3.54529245724285e-38
0.98 0.19 9.01829656700264e-39
0.98 0.19125 2.29206075948067e-39
0.98 0.1925 5.82050885234043e-40
0.98 0.19375 1.47683889028903e-40
0.98 0.195 3.74409468824804e-41
0.98 0.19625 9.4843230696871e-42
0.98 0.1975 2.40057909758827e-42
